,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,zizyphus lotus l,zizyphus lotus l,p. sylvestris l,,,,,,,zizyphus lotus l_anti-helicobacter pylori
1,pinus nigra,pinus nigra arnold,p. densiflora siebold,,,,,,,zizyphus lotus l_gastro-protective
2,pinus nigra arnold,candida albicans atcc 10231,p. thunbergiana franco,,,,,,,zizyphus lotus l_antioxidant
3,pinus,pinus nigra,maja simonoska crcarevska2,,,,,,,zizyphus lotus l_antidiabetic
4,candida albicans,candida albicans,,,,,,,,pinus peuce_antimicrobial
5,pinus nigra arn,p. nigra j.f,,,,,,,,pinus nigra_antimicrobial
6,p. nigra j.f. arnold x p. sylvestris l,pinus peuce,,,,,,,,juniperus communis l_diuretic
7,p. nigra j.f. arnold x p. densiflora siebold et zucc,pinus l,,,,,,,,juniperus communis l_antireumathic
8,p. nigra j.f. arnold x p. thunbergiana franco,pinus nigra arn,,,,,,,,juniperus communis l_stomachic
9,pinus peuce,pinus species,,,,,,,,juniperus communis l_digestive
10,pinus l,juniperus communis l,,,,,,,,juniperus communis l_antiseptic
11,juniperus communis l,,,,,,,,,
