,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,erythroxylum coca,erythroxylum coca,,valerianaofficinalis,,,ephedra sinica_tumor,,,erythroxylum coca_heart/respiratory stimulant
1,claviceps purpurea,claviceps purpurea,,senna,,,ephedra sinica_drug poisoning,,,erythroxylum coca_anesthetic
2,panax quinquefolia,panax quinquefolia,,,,,ephedra sinica_low blood pressure,,,ephedra sinica_stimulant
3,ginkgo,ginkgo biloba,,,,,ephedra sinica_bronchial asthma,,,ephedra sinica_anesthetic
4,ginkgo biloba,echinacea purpurea,,,,,claviceps purpurea_migraine,,,claviceps purpurea_stimulate the smooth muscle ofthe uterus
5,echinacea purpurea,vinca,,,,,claviceps purpurea_migraine headaches,,,claviceps purpurea_constricting dilated cranial bloodvessels
6,echinacea,gelidium cartilagineum,,,,,claviceps purpurea_post-partumbleeding,,,claviceps purpurea_uterine contractions
7,vinca,aloe vera,,,,,panax quinquefolia_insomnia,,,panax quinquefolia_cns stimulant
8,gelidium cartilagineum,colchicum autumnale,,,,,panax quinquefolia_anemia,,,hypericum perforatum_antidepressant
9,aloe vera,myroxylon balsamum,,,,,panax quinquefolia_impotency,,,hypericum perforatum_depressant
10,colchicum autumnale,atropa belladonna,,,,,panax quinquefolia_gastritis,,,hypericum perforatum_sedative
11,myroxylon balsamum,styrax benzoin,,,,,panax quinquefolia_diabetes,,,rauvolfia serpentina_decreases blood pressureand pulse rate
12,atropa belladonna,areca catechu,,,,,ginkgo_cardiovascular disorders,,,echinacea purpurea_blood purifier
13,styrax benzoin,piper nigrum,,,,,ginkgo_alzheimer's disease,,,valerianaofficinalis_sedative
14,areca catechu,caulophyllum thalictroides,,,,,ginkgo_strokes,,,gelidium cartilagineum_laxative
15,piper nigrum,menyanthes trifoliata,,,,,ginkgo_reduced blood flow to thebrain,,,aloe vera_skin-softening
16,caulophyllum thalictroides,physostigma venenosum,,,,,hypericum perforatum_bruises,,,piper nigrum_stimulates heart
17,menyanthes trifoliata,cinnamomum camphora,,,,,hypericum perforatum_hiv,,,caulophyllum thalictroides_promotes menstruation
18,physostigma venenosum,rhamnus purshiana,,,,,hypericum perforatum_seasonal affectivesyndrome,,,menyanthes trifoliata_lowers blood pressure
19,cinnamomum camphora,ricinus communis,,,,,hypericum perforatum_depression,,,menyanthes trifoliata_pain-killer
20,rhamnus purshiana,hydnocarpus wightiana,,,,,hypericum perforatum_psoriasis,,,physostigma venenosum_stimulates heart
21,ricinus communis,rheum palmatum,,,,,hypericum perforatum_warts,,,rhamnus purshiana_laxative
22,hydnocarpus wightiana,syzygium aromaticum,,,,,hypericum perforatum_influenza a & b,,,syzygium aromaticum_antiseptic
23,rheum palmatum,symphytum officinale,,,,,hypericum perforatum_herpessimplex virus,,,duboisia myoporoides_anesthetic
24,syzygium aromaticum,duboisia myoporoides,,,,,hypericum perforatum_hemorrhoids,,,inula helenium_antibiotic
25,symphytum officinale,vaccinium macrocarpum,,,,,hypericum perforatum_bacterial infections,,,eucalyptus_antiseptic
26,duboisia myoporoides,echinacea,,,,,hypericum perforatum_wounds,,,eucalyptus globulus_antiseptic
27,vaccinium macrocarpum,inula helenium,,,,,rauvolfia serpentina_schizophrenia,,,digitalis purpurea_regulates heart beat/contractions
28,echinacea spp,eucalyptus globulus,,,,,rauvolfia serpentina_insect bites,,,allium sativum_antispasmodic
29,inula helenium,tanacetum parthenium,,,,,rauvolfia serpentina_mental illness,,,allium sativum_antiseptic
30,eucalyptus,digitalis purpurea,,,,,rauvolfia serpentina_high blood pressure,,,zingiber officinale_reduce gas
31,eucalyptus globulus,digitalis,,,,,rauvolfia serpentina_intestinal worms,,,hydrastis canadensis_antiseptic
32,tanacetum parthenium,allium sativum,,,,,rauvolfia serpentina_hypertension,,,hyoscyamus niger_muscle relaxant
33,digitalis purpurea,zingiber officinale,,,,,echinacea purpurea_flu,,,hyoscyamus niger_dilates pupils
34,allium sativum,hydrastis canadensis,,,,,echinacea purpurea_burns,,,hyoscyamus niger_sedative
35,zingiber officinale,acacia senegal,,,,,echinacea purpurea_venereal disease,,,pilocarpus jaborandi_diuretic
36,hydrastis canadensis,hyoscyamus niger,,,,,echinacea purpurea_colds,,,picrasma excelsa_stimulates stomach/intestines
37,acacia senegal,marrubium vulgare,,,,,echinacea purpurea_wounds,,,sterculia urens_laxative
38,hyoscyamus niger,rauvolfia serpentina,,,,,echinacea_flu,,,piper methysticum_tranquilizer
39,marrubium vulgare,cephaelis ipecacuanha,,,,,echinacea_wounds,,,piper methysticum_stimulate appetite
40,rauvolfia serpentina,pilocarpus jaborandi,,,,,echinacea_burns,,,plantago psyllium_laxative
41,rauvolfia,picrasma excelsa,,,,,echinacea_colds,,,plantago psyllium_intestinal lubricant
42,cephaelis ipecacuanha,sterculia urens,,,,,tanacetum parthenium_nausea,,,ruta graveolens_induce menstruation
43,pilocarpus jaborandi,piper methysticum,,,,,tanacetum parthenium_vomiting,,,urginea maritima_heart stimulant
44,picrasma excelsa,catha edulis,,,,,tanacetum parthenium_headache,,,urginea maritima_emetic
45,sterculia urens,guaiacum officinale,,,,,tanacetum parthenium_headaches,,,cassia senna_laxative
46,piper methysticum,catharanthus roseus,,,,,tanacetum parthenium_migraine,,,polygonatum officinale_anti-inflammatory
47,catha edulis,ephedra sinica,,,,,catharanthus roseus_cancer ofthe testicles,,,polygonatum officinale_lowers blood pressure
48,guaiacum officinale,podophyllum peltatum,,,,,catharanthus roseus_hodgkin'sdisease,,,strophanthus gratus_heart stimulant
49,catharanthus roseus,papaver somniferum,,,,,catharanthus roseus_cancer of the lymphatic system,,,strophanthus_heart stimulant
