,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,rumex hydrolapathum,rumex hydrolapathum,,,c. majus_ophtalmia,c. majus_epidemics,c. majus_ulcers,c. majus_diuretic,c. majus_diaphoretic,rumex hydrolapathum_diaphoretic
1,c. majus,c. majus,,,c. majus_gallstones,c. majus_plague,c. majus_sight loss,c. majus_depurative,,rumex hydrolapathum_sweating
2,chelidonium majus,,,,c. majus_boils,c. majus_bloat,c. majus_liver diseases,c. majus_cholagogue,,c. majus_lighten freckles
3,,,,,c. majus_inflammatory eye infections,,c. majus_roundworms,c. majus_stimulant,,c. majus_to regulate actionof the digestive tract
4,,,,,c. majus_colic attacks,,c. majus_pustules,c. majus_tonic,,c. majus_lighten the freckles
5,,,,,c. majus_gastrointestinal parasites,,c. majus_hyperpigmentation,c. majus_relaxant,,chelidonium majus_increasing bloodpressure
6,,,,,c. majus_inflammation of the gallbladder,,c. majus_liver conditions,,,
7,,,,,c. majus_gout,,c. majus_corns,,,
8,,,,,c. majus_dermatitis,,c. majus_cuts,,,
9,,,,,c. majus_rashes,,c. majus_liver disorders,,,
10,,,,,c. majus_specks,,c. majus_dermatologicconditions,,,
11,,,,,c. majus_warts,,c. majus_eye diseases,,,
12,,,,,c. majus_hydropsy,,c. majus_wound,,,
13,,,,,c. majus_jaundice,,c. majus_digestive tract parasites,,,
14,,,,,c. majus_inflammation,,c. majus_skin disease,,,
15,,,,,c. majus_syphilitic affliction,,c. majus_dermatologic conditions,,,
16,,,,,c. majus_skin wounds,,c. majus_eye conditions,,,
17,,,,,c. majus_skin eruptions,,chelidonium majus_snake venom,,,
18,,,,,c. majus_skin irritation,,chelidonium majus_aching teeth,,,
19,,,,,c. majus_psoriasis,,,,,
20,,,,,c. majus_dropsies,,,,,
21,,,,,c. majus_eczema,,,,,
22,,,,,c. majus_cancer,,,,,
23,,,,,c. majus_blisters,,,,,
24,,,,,c. majus_spastic conditions,,,,,
25,,,,,c. majus_bile duct,,,,,
26,,,,,c. majus_fevers,,,,,
27,,,,,c. majus_visceral obstructions,,,,,
28,,,,,c. majus_eye infections,,,,,
29,,,,,c. majus_hepatitis,,,,,
30,,,,,c. majus_cataract,,,,,
31,,,,,c. majus_liver complaints,,,,,
32,,,,,c. majus_inflammation of the udder,,,,,
33,,,,,c. majus_skin diseases,,,,,
34,,,,,c. majus_scrofula,,,,,
35,,,,,c. majus_allergic rashes,,,,,
36,,,,,c. majus_cancer of lungs,,,,,
37,,,,,c. majus_scabies,,,,,
