,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,musa x paradisiaca,musa x paradisiaca,cashew,c. celebica,,,citrus_scurvy,,,
1,musatextilis,musatextilis,anacardiaceae,c. aurantifolia,,,,,,
2,ensete ventricosum,ensete ventricosum,poisonoak,musa acuminata,,,,,,
3,ensete,citrus fruitsthe,poison ivy,musa balbisiana,,,,,,
4,citrus,citrus,poison sumac,musa corniculata,,,,,,
5,fortunella,fortunella,custard applefamily,musa discolor,,,,,,
6,cocos nucifera,cocos nucifera,annonaceae,musa errans,,,,,,
7,phoenix dactylifera,phoenix dactylifera,myrtle,musa nana,,,,,,
8,ph. canariensis,ph. canariensis,rutaceae,musa oleracea,,,,,,
9,ficus carica,ficus carica,sapote,musa superba,,,,,,
10,ficus spp,ficus spp,soapberry,musa troglodytarum,,,,,,
11,morus spp,morus spp,banana,musa textilis,,,,,,
12,,,alliesmusa acuminata,c. hystrix,,,,,,
13,,,chinesemusa balbisianamusa,c. ichangensis,,,,,,
14,,,horse bananamusa,c. latipes,,,,,,
15,,,discolormusa erransmusa,c. macroptera,,,,,,
16,,,nana,c. micrantha,,,,,,
17,,,dwarf bananamusa,c. aurantium,,,,,,
18,,,oleracea,c. grandis,,,,,,
19,,,poretemusa,c. indica,,,,,,
20,,,x paradisiaca banana,c. limon,,,,,,
21,,,plantain,c. medica,,,,,,
22,,,platanomusa superba,c. paradisi,,,,,,
23,,,plantainmusa troglodytarum,c. reticulata,,,,,,
24,,,manila hempensete,c. sinensis,,,,,,
25,,,abyssinian bananaa,c. tachibana,,,,,,
26,,,bananaplant,ananas comosus,,,,,,
27,,,ofparthenocarpy,ficus sycamorus,,,,,,
28,,,bananas,ficus benjamina,,,,,,
29,,,big mike,ficus elastica,,,,,,
30,,,valery,ficus religiosa,,,,,,
31,,,lacatan,ficus pumila,,,,,,
32,,,acuminata,metopium toxiferum,,,,,,
33,,,balbisiana)chromosome,artocarpus altilis,,,,,,
34,,,bananafruits,artocarpus heterophyllus,,,,,,
35,,,cooking banana,ficus benghalensis,,,,,,
36,,,theplantain,,,,,,,
37,,,manila hemp,,,,,,,
38,,,theensete,,,,,,,
39,,,abyssinian banana,,,,,,,
40,,,grapefruit,,,,,,,
41,,,grapefruits,,,,,,,
42,,,pomelos,,,,,,,
43,,,orange,,,,,,,
44,,,thegrapefruit,,,,,,,
45,,,kumquat,,,,,,,
46,,,citron,,,,,,,
47,,,pomelo,,,,,,,
48,,,shaddock,,,,,,,
49,,,papeda,,,,,,,
50,,,celebica,,,,,,,
51,,,celebes papeda,,,,,,,
52,,,mauritius papeda,,,,,,,
53,,,ichangensis,,,,,,,
54,,,ichang papeda,,,,,,,
55,,,khasi papeda,,,,,,,
56,,,macroptera,,,,,,,
57,,,melanesian papeda,,,,,,,
58,,,micrantha,,,,,,,
59,,,aurantifolia,,,,,,,
60,,,sour orange,,,,,,,
61,,,indian wild orange,,,,,,,
62,,,e. himalayasc,,,,,,,
63,,,lemon,,,,,,,
64,,,sweet orange,,,,,,,
65,,,citrusfruits,,,,,,,
66,,,tangelo,,,,,,,
67,,,coconut tree,,,,,,,
68,,,tree of heaven,,,,,,,
69,,,coconut,,,,,,,
70,,,palm,,,,,,,
71,,,coir,,,,,,,
72,,,coco,,,,,,,
73,,,date palm,,,,,,,
74,,,datepalm,,,,,,,
75,,,thefruit,,,,,,,
76,,,pineappleananas comosus,,,,,,,
77,,,pineapplewas,,,,,,,
78,,,pineapple,,,,,,,
79,,,usedcayenne,,,,,,,
80,,,familiarpineapple,,,,,,,
81,,,pollinators,,,,,,,
82,,,calledbromelain,,,,,,,
83,,,themediterranean,,,,,,,
84,,,common fig,,,,,,,
85,,,capri fig,,,,,,,
86,,,smyrna fig,,,,,,,
87,,,fig relativesbanyan tree,,,,,,,
88,,,ficus benghalensisweeping,,,,,,,
89,,,fig,,,,,,,
90,,,ficus benjaminaindian,,,,,,,
91,,,rubber tree,,,,,,,
92,,,ficus elasticabo,,,,,,,
93,,,ficus religiosasycamore,,,,,,,
94,,,ficus sycamoruscreeping,,,,,,,
95,,,ficus pumilastrangler,,,,,,,
96,,,mulberry,,,,,,,
97,,,metopium toxiferumbreadfruit,,,,,,,
98,,,artocarpus altilisjackfruit,,,,,,,
99,,,artocarpus heterophyllusfruit,,,,,,,
