,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,salvia officinalis,salvia officinalis,rosmarinus officinalis,salvia l,,,,salvia officinalis_antimicrobial,rosmarinus officinalis_antimicrobial,salvia l_antimicrobial
1,salvia,juniperus communis l,origanum vulgare l,p. peu-ce,,,,salvia officinalis_antioxidant,rosmarinus officinalis_antioxidant,stachys sylvatica l_antioxidant
2,j. communis,juniperus communis subsp. alpina (suter) celak,thymus pulegioides l. subsp. montanus,t.s longicaulis,,,,juniperus communis l_antimicrobial,juniperus communis l_antioxidant,p. peu-ce_antioxidant
3,juniperus communis l,juniperus oxycedrus l,thymus tosevii velen,rosmarinus offici-nalis,,,,pinus mugo turra_antimicrobial,juniperus oxycedrus l_antimicrobial,p. heldreichii_antimi-crobial
4,j. communis subsp. alpina (suter) celak,abies alba mill,thymus longicaulis presl,ab-ies alba mill,,,,pinus mugo turra_antioxidant,pinus peuce griseb_antioxidant,t.s longicaulis_antimi-crobial
5,j. oxycedrus l,abies borisii-regis mattf,achillea millefolium l,micro-meria albanica (griceb. ex k. mal) silic,,,,pinus peuce griseb_antimicrobial,thymus longicaulis presl_antimicrobial,rosmarinus offici-nalis_antioxidant
6,j. oxycedrus,pinus mugo turra,,origanum vul-gare l,,,,pinus heldreichii h. christ_antioxidant,,rosmarinus offici-nalis_antimicrobial
7,juniperus oxycedrus l,pinus peuce griseb,,th. pulegioides l. subsp. montanus,,,,pinus sylvestris l_antimicrobial,,
8,a. alba,pinus heldreichii h. christ,,th. to-sevii velen,,,,pinus sylvestris l_antioxidant,,
9,a. borisii-regis mattf,pinus sylvestris l,,th. longicaulis presl,,,,pinus nigra j. f. arnold_antimicrobial,,
10,p. mugo,pinus nigra j. f. arnold,,hyper-icum perforatum l,,,,pinus nigra j. f. arnold_antioxidant,,
11,pinus mugo turra,picea abies (l.) h. krasr,,achillea alexandri-regis bornm. & rud-sky,,,,micromeria albanica (griceb. ex k. mal) silic_antimicrobial,,
12,pinus mugo,betonica officinalis l,,a.millefolium l,,,,pistacia terebinthus l_antimicrobial,,
13,p. peuce,hyssopus officinalis l,,til-ia cordata mill,,,,,,
14,p. peuce griseb,micromeria albanica (griceb. ex k. mal) silic,,h. perfora-tum,,,,,,
15,p. heldreichii,satureja montana l,,,,,,,,
16,p. heldreichii h. christ,stachys sylvatica l,,,,,,,,
17,p. sylvestris,thymus jankae celak,,,,,,,,
18,p. sylvestris l,hypericum perforatum l,,,,,,,,
19,p. nigra,pistacia terebinthus l,,,,,,,,
20,p. nigra j. f. arnold,achillea alexandri-regis bornm. & rudsky,,,,,,,,
21,picea abies (l.) h. krasr,achillea chrysocoma friv,,,,,,,,
22,betonica officinalis l,achillea holosericea sm,,,,,,,,
23,b. officinalis,achillea lingulata waldst. & kit,,,,,,,,
24,betonica officinalis,artemisia absinthium l,,,,,,,,
25,hyssopus officinalis l,artemisia vulgaris l,,,,,,,,
26,m. albanica,artemisia alba turra,,,,,,,,
27,satureja montana l,tanacetum larcatum (gris.) kanitz,,,,,,,,
28,s. montana,betula pendula roth,,,,,,,,
29,stachys sylvatica l,tilia cordata mill,,,,,,,,
30,s. sylvatica,,,,,,,,,
31,thymus jankae celak,,,,,,,,,
32,hypericum perforatum l,,,,,,,,,
33,p. terebinthus,,,,,,,,,
34,pistacia terebinthus l,,,,,,,,,
35,a. alexandri-regis,,,,,,,,,
36,a. chrysocoma friv,,,,,,,,,
37,a. holosericea sm,,,,,,,,,
38,a. lingulata waldst. & kit,,,,,,,,,
39,artemisia absinthium l,,,,,,,,,
40,a. vulgaris l,,,,,,,,,
41,a. alba turra,,,,,,,,,
42,tanacetum larcatum (gris.) kanitz,,,,,,,,,
43,betula pendula roth,,,,,,,,,
44,t. cordata,,,,,,,,,
