,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,ilex paraguariensis,ilex paraguariensis,ecium nocturnum,gaultheria furens,,areca catechu_ica,papaversomniferum_diarrhea,,,
1,ilex vomitoria,ilex vomitoria,eris,utricularia minor,,ium_diarrhea,papaversomniferum_gout,,,
2,homalomena spp,homalomena spp,pa,desfontainea hookeri,,,,,,
3,tanaecium nocturnum,tanaecium nocturnum,furens,banisteriopsis caapi,,,,,,
4,ariocarpus fissuratus,ariocarpus fissuratus,pulegium,gomortega kuele,,,,,,
5,armatocereus laetus,armatocereus laetus,hookeri,galbulimima belgraveana,,,,,,
6,coryphantha macromeris,coryphantha macromeris,etrapterys methystica,mentha pulegium,,,,,,
7,coryphantha palmeri,coryphantha palmeri,erys methystica,,,,,,,
8,echinocereus spp,echinocereus spp,myristicaceae virola spp,,,,,,,
9,tagetes lucida,t,late,,,,,,,
10,turbina corymbosa,coryphantha,cebolleta,,,,,,,
11,tetrapterys methystica,echinopsis pachanoi,latex,,,,,,,
12,theobroma cacao,epithelantha micromeris,urasia,,,,,,,
13,echinopsis pachanoi,lophophora williamsii,ra,,,,,,,
14,epithelantha micromeris,mammillaria craigii,her,,,,,,,
15,lophophora williamsii,lobelia,culebra borrachera,,,,,,,
16,mammillaria craigii,cannabis sativa,candida,,,,,,,
17,lobelia tupa,catha edulis,chiricaspi,,,,,,,
18,cannabis sativa,calea ternifolia,ceratocaula,,,,,,,
19,catha edulis,tagetes lucida,hopwoodii,,,,,,,
20,calea ternifolia,ipomoea violacea,vs,,,,,,,
21,ipomoea violacea,turbina corymbosa,galanga,,,,,,,
22,coriaria thymifolia,coriaria thymifolia,uda,,,,,,,
23,scirpus atrovirens,scirpus atrovirens,ium,,,,,,,
24,desfontainia spinosa,desfontainia spinosa,paracelsus,,,,,,,
25,gaultheria parvifolia,gaultheria parvifolia,octedlaudanum,,,,,,,
26,erythroxylum novogranatense,erythroxylum novogranatense,,,,,,,,
27,erythroxylum coca,erythroxylum coca,,,,,,,,
28,cymbopogon densiflorus,cymbopogon densiflorus,,,,,,,,
29,phragmites australis,phragmites australis,,,,,,,,
30,coleus blumei,coleus blumei,,,,,,,,
31,lagochilus inebrians,lagochilus inebrians,,,,,,,,
32,leonotis leonurus,leonotis leonurus,,,,,,,,
33,leonurus sibiricus,leonurus sibiricus,,,,,,,,
34,salvia divinorum,salvia divinorum,,,,,,,,
35,anadenanthera colubrina,anadenanthera colubrina,,,,,,,,
36,anadenanthera peregrina,anadenanthera peregrina,,,,,,,,
37,cytisus canariensis,cytisus canariensis,,,,,,,,
38,erythrina spp,erythrina spp,,,,,,,,
39,mimosa hostilis,mimosa hostilis,,,,,,,,
40,rhynchosia spp,rhynchosia spp,,,,,,,,
41,sophora secundiflora,sophora secundiflora,,,,,,,,
42,pancratium trianthum,pancratium trianthum,,,,,,,,
43,heimia salicifolia,heimia salicifolia,,,,,,,,
44,helicostylis spp,helicostylis spp,,,,,,,,
45,coffea spp,c,,,,,,,,
46,cola spp,maquira sclerophylla,,,,,,,,
47,camellia sinensis,myristica fragrans,,,,,,,,
48,maquira sclerophylla,oncidium cebolleta,,,,,,,,
49,myristica fragrans,areca catechu,,,,,,,,
50,oncidium cebolleta,pandanus spp,,,,,,,,
51,areca catechu,virola spp,,,,,,,,
52,pandanus spp,papaver somniferum,,,,,,,,
53,virola spp,piper methysticum,,,,,,,,
54,papaversomniferum,coffea spp,,,,,,,,
55,papaver somniferum,mitragyna speciosa,,,,,,,,
56,piper methysticum,pagmea macrophylla,,,,,,,,
57,mitragyna speciosa,psychotria spp,,,,,,,,
58,pagmea macrophylla,paullinia cupana,,,,,,,,
59,psychotria spp,paullinia yoco,,,,,,,,
60,paullinia cupana,atropa belladonna,,,,,,,,
61,paullinia yoco,brugmansia amesianum,,,,,,,,
62,atropa belladonna,brugmansia candida,,,,,,,,
63,brugmansia amesianum,brugmansia sanguinea,,,,,,,,
64,brugmansia candida,brugmansia suaveolens,,,,,,,,
65,brugmansia sanguinea,brunsfelsia chiricaspi,,,,,,,,
66,brugmansia suaveolens,brunsfelsia grandiflora,,,,,,,,
67,brunsfelsia chiricaspi,datura ceratocaula,,,,,,,,
68,brunsfelsia grandiflora,datura inoxia,,,,,,,,
69,datura ceratocaula,datura stramonium,,,,,,,,
70,datura inoxia,duboisia hopwoodii,,,,,,,,
71,datura stramonium,brugmansia,,,,,,,,
72,duboisia hopwoodii,hyoscyamus niger,,,,,,,,
73,hyoscyamus niger,iochroma fuchsioides,,,,,,,,
74,iochroma fuchsioides,latua pubiflora,,,,,,,,
75,latua pubiflora,mandragora officinarum,,,,,,,,
76,mandragora officinarum,nicotiana tabacum,,,,,,,,
77,nicotiana tabacum,petunia violacea,,,,,,,,
78,petunia violacea,scopolia carniolica,,,,,,,,
79,scopolia carniolica,solandra grandiflora,,,,,,,,
80,solandra grandiflora,solandra guerrerensis,,,,,,,,
81,solandra guerrerensis,cola spp,,,,,,,,
82,peganum harmala,theobroma cacao,,,,,,,,
83,kaempferia galanga,camellia sinensis,,,,,,,,
84,,peganum harmala,,,,,,,,
85,,kaempferia galanga,,,,,,,,
86,,papaversomniferum,,,,,,,,
87,,p,,,,,,,,
