,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,pinus,pinus,svetlana,,,,pinus_urinary system disorders,,,pinus_tonics
1,pinus peuce,pinus peuce,pelister)>pinus mugo,,,,pinus_respiratory,,,pinus_antibacterial
2,pinus sylvestris,pinus sylvestris,karadzica)>pinus sylvestris,,,,pinus_asthma,,,pinus_antisep-tics
3,pinus nigra,pinus nigra,artemia,,,,pinus_common cold,,,pinus_antioxidant
4,pinus mugo,pinus mugo,polonica,,,,pinus_skin diseases (wounds,,,pinus_antimicrobial
5,pinus l,,pinaceae,,,,pinus_bronchitis,,,pinus_antiseptic
6,pinus peucegriseb,,medica,,,,pinus_digestive system diseases,,,pinus_expectorants
7,pinuspeuce,,casida,,,,,,,pinus_analgesics
8,,,xenopus,,,,,,,pinus_antitumorial
9,,,,,,,,,,pinus_cholesterol low-ering
