,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,commiphora,commiphora,,b. serrata,commiphora_fascioliasis,commiphora_hypercholesterolaemia,commiphora_chronic diseases,,,b. serrata_increased kneeflexion
1,commiphora molmol,boswellia,,inula racemosa,boswellia_breast fibroadenoma,commiphora_breast fibroadenoma,commiphora_diabetes mellitusor type 2,,,"inula racemosa_reduced levelsof total cholesterol, triglyceride, and total blood lipids"
2,boswellia,,,b.serrata,boswellia_asthma,commiphora_colitis,boswellia_diabetes mellitusor type 2,,,
3,,,,curcuma longa,,commiphora_metabolic syndrome,boswellia_eczema,,,
4,,,,,,commiphora_schistosomiasis,boswellia_chronic diseases,,,
5,,,,,,commiphora_chronic kidney disease,boswellia_psoriasis,,,
6,,,,,,commiphora_asthma,boswellia_inflammatory disease of therespiratory tract,,,
7,,,,,,commiphora_crohn's disease,boswellia_erythema,,,
8,,,,,,commiphora_hyperlipidemia,boswellia_breast fibroadenomas,,,
9,,,,,,commiphora_nodulocystic acne,b. serrata_diabetes mellitus,,,
10,,,,,,commiphora_stress urinary incontinence,b. serrata_scales,,,
11,,,,,,commiphora_arthritis,b. serrata_itch,,,
12,,,,,,commiphora_hepatitis c,b. serrata_kneepain,,,
13,,,,,,boswellia_hypercholesterolaemia,b. serrata_swelling of the knee joint,,,
14,,,,,,boswellia_colitis,b. serrata_knee osteoarthritis,,,
15,,,,,,boswellia_metabolic syndrome,b. serrata_eczema,,,
16,,,,,,boswellia_schistosomiasis,b. serrata_psoriasis,,,
17,,,,,,boswellia_chronic kidney disease,b. serrata_erythema,,,
18,,,,,,boswellia_crohn's disease,b.serrata_ckd,,,
19,,,,,,boswellia_fascioliasis,b.serrata_inflammation,,,
20,,,,,,boswellia_hyperlipidemia,curcuma longa_ckd,,,
21,,,,,,boswellia_nodulocystic acne,curcuma longa_inflammation,,,
22,,,,,,boswellia_stress urinary incontinence,commiphora molmol_parasitic worm infection,,,
23,,,,,,boswellia_arthritis,,,,
24,,,,,,boswellia_hepatitis c,,,,
