,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,cerbera spp,cerbera spp,gnidia krausii,akokanthera venetata,,,physostigma vene-nosum_glaucoma,,,
1,physostigma vene-nosum,physostigma vene-nosum,,krausii,,,physostigma vene-nosum_chronic constipation,,,
2,adenium obesum,adenium obesum,,aloe,,,physostigma vene-nosum_alzheimer's disease,,,
3,cerbera vinenifera,cerbera vinenifera,,cassia,,,,,,
4,combretum confertum,combretum confertum,,senna,,,,,,
5,detarium senegalense,detarium senegalense,,,,,,,,
6,erythrophleum suaveolens,erythrophleum suaveolens,,,,,,,,
7,mimusops djave,mimusops djave,,,,,,,,
8,physostigma venenosum,physostigma venenosum,,,,,,,,
9,securidaca longipedunculata,securidaca longipedunculata,,,,,,,,
10,strychnos icaja,strychnos icaja,,,,,,,,
11,strychnos kipapa,strychnos kipapa,,,,,,,,
12,aconitum napellus,aconitum napellus,,,,,,,,
13,conium maculatum,conium maculatum,,,,,,,,
14,dichapetalum toxicaria,dichapetalum toxicaria,,,,,,,,
15,euphorbia cotinifolia,euphorbia cotinifolia,,,,,,,,
16,gelsemium elegans,gelsemium elegans,,,,,,,,
17,metroxylon sagu,metroxylon sagu,,,,,,,,
18,nerium oleander,nerium oleander,,,,,,,,
19,parkia bussei,parkia bussei,,,,,,,,
20,paullinia pinnata,paullinia pinnata,,,,,,,,
21,rourea glabra,rourea glabra,,,,,,,,
22,spigelia anthelmia,spigelia anthelmia,,,,,,,,
23,boophane disticha,boophane disticha,,,,,,,,
24,gloriosa superba,gloriosa superba,,,,,,,,
25,kalmia latifolia,kalmia latifolia,,,,,,,,
26,phyllanthus engleri,phyllanthus engleri,,,,,,,,
27,pisonia brunoniana,pisonia brunoniana,,,,,,,,
28,ephedra,ephedra,,,,,,,,
