,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,aronia melanocarpa (michx.) elliott,aronia melanocarpa (michx.) elliott,,schisandra chinensis (turcz.) baill,combretum collinum fresen_inflammatory disorders,aronia melanocarpa (michx.) elliott_functional gastrointestinal and motility disorders,combretum collinum fresen_musculoskeletal disorders,aronia melanocarpa (michx.) elliott_spasmolytic,zingiber zerumbet_moisture retention,aronia melanocarpa (michx.) elliott_control of gut motility
1,zingiber zerumbet,zingiber zerumbet,,s. rubriflora extracts,piliostigma thonningii (schum.) milne-redh_inflammatory disorders,,piliostigma thonningii (schum.) milne-redh_musculoskeletal disorders,aronia melanocarpa (michx.) elliott_antispasmodic,,aronia melanocarpa (michx.) elliott_relaxant
2,combretum collinum fresen,combretum collinum fresen,,p. thonningi,sideritis l_common cold,,ficus natalensis hoechst_musculoskeletal disorders,zingiber zerumbet_skin hydration,,ficus natalensis hoechst_anti-inflammatory
3,c. collinum,piliostigma thonningii (schum.) milne-redh,,s. euboea heldr,sideritis l_mild gastrointestinal discomfort,,ficus natalensis hoechst_inflammatory disorders,combretum collinum fresen_anti-inflammatory,,fadogia agrestis schweinf. ex hiern_anti-inflammatory
4,piliostigma thonningii (schum.) milne-redh,ficus natalensis hoechst,,s. perfoliata l. subsp. perfoliata,,,fadogia agrestis schweinf. ex hiern_musculoskeletal disorders,piliostigma thonningii (schum.) milne-redh_anti-inflammatory,,entada africana guill. & perr_anti-inflammatory
5,p. thonningii,fadogia agrestis schweinf. ex hiern,,s. cypria post,,,entada africana guill. & perr_musculoskeletal disorders,schisandra rubriflora rehder & e.h.wilson_antioxidant,,chasmanthera dependens hoechst_anti-inflammatory
6,ficus natalensis hoechst,entada africana guill. & perr,,s. euboea,,,chasmanthera dependens hoechst_musculoskeletal disorders,crocus sativus l_wound healing,,f. natalensis_anti-inflammatory
7,f. natalensis,chasmanthera dependens hoechst,,s. perfoliata subsp. perfoliata,,,c. collinum_inflammatory diseases,,,schisandra chinensis (turcz.) baill_antioxidant
8,fadogia agrestis schweinf. ex hiern,sideritis l,,s. cypria,,,p. thonningii_inflammatory diseases,,,s. rubriflora extracts_antioxidant
9,entada africana guill. & perr,schisandra rubriflora rehder & e.h.wilson,,,,,sideritis_cognitive function,,,
10,chasmanthera dependens hoechst,crocus sativus l,,,,,sideritis_mood,,,
11,sideritis,,,,,,,,,
12,sideritis l,,,,,,,,,
13,schisandra rubriflora,,,,,,,,,
14,s. rubriflora,,,,,,,,,
15,schisandra rubriflora rehder & e.h.wilson,,,,,,,,,
16,crocus sativus l,,,,,,,,,
