,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,pulsatilla patens,pulsatilla patens,,hypericum perforatum,pulsatilla patens_skin disorders,sedum acre_flu,vinca minor_cataracts,sedum acre_emetic,,thymus serpyllum_destroy thescurvy impurities
1,centaurea cyanus,centaurea cyanus,,juniperus communis,centaurea cyanus_skin disorders,sedum maximum_ulcers,pulsatillavulgaris_plica polonica,sedum acre_relaxant,,thymus serpyllum_gum strengthening
2,ruta graveolens,ruta graveolens,,napellus,ruta graveolens_skin disorders,,symphytum officinale_wounds,sorbus arranensis_antimicrobial,,thymus serpyllum_wound healing
3,vinca minor,vinca minor,,calamus,vinca minor_skin disorders,,,,,sedum maximum_ulcers
4,sorbus aucuparia,sorbus aucuparia,,cepa,thymus serpyllum_osteomyelitis,,,,,sedum_wound healing
5,daphne mezereum,daphne mezereum,,,silybum marianum_osteomyelitis,,,,,achillea millefolium_wound healing
6,thymus serpyllum,thymus serpyllum,,,anthemis arvensis_osteomyelitis,,,,,plantagomaior_wound healing
7,silybum marianum,silybum marianum,,,matricariachamomilla_osteomyelitis,,,,,salvia officinalis_wound healing
8,anthemis arvensis,anthemis arvensis,,,artemisia absinthium_osteomyelitis,,,,,
9,matricariachamomilla,matricariachamomilla,,,piceaalba_osteomyelitis,,,,,
10,matricaria chamomilla,artemisia absinthium,,,populus tremula_osteomyelitis,,,,,
11,artemisia absinthium,piceaalba,,,populus tremula_skin disorders,,,,,
12,piceaalba,populus tremula,,,achillea millefolium_wounds,,,,,
13,populus tremula,papaver rhoeas,,,gentiana lutea_cholera,,,,,
14,papaver rhoeas,levisticumofficinale,,,allium cepa_abscess,,,,,
15,levisticumofficinale,ocimum basilicum,,,picea abies_syphilis,,,,,
16,ocimum basilicum,alliaria petiolata,,,beta vulgaris_ringworm,,,,,
17,alliaria petiolata,symphytum officinale,,,pulsatillavulgaris_polish plait,,,,,
18,symphytum officinale,achillea millefolium,,,schoenusnigricans_burn wounds,,,,,
19,achillea millefolium,stachyspalustris,,,sedum acre_urinary tract diseases,,,,,
20,achillea millefolium l,viscum album,,,sedum acre_ulcers,,,,,
21,stachyspalustris,gentiana lutea,,,sedum acre_heel pain,,,,,
22,viscum album,allium cepa,,,sedum acre_earache,,,,,
23,gentiana lutea,picea abies,,,sedum maximum_slowhealing wounds,,,,,
24,allium cepa,beta vulgaris,,,sedum maximum_edema,,,,,
25,allium cepa l,pulsatillavulgaris,,,sedum maximum_bruises,,,,,
26,allium,schoenusnigricans,,,carlina acaulis_kidney and bladder disease,,,,,
27,picea abies,sedum acre,,,carlina acaulis_ulcers,,,,,
28,beta vulgaris,sedum maximum,,,carlina acaulis_colic,,,,,
29,pulsatillavulgaris,carlina acaulis,,,carlina acaulis_stitching pain,,,,,
30,schoenusnigricans,viburnum opulus,,,plantagomaior_wounds,,,,,
31,sedum acre,sorbus arranensis,,,salvia officinalis_wounds,,,,,
32,sedum,tussilago farfara,,,,,,,,
33,sedum maximum,plantagomaior,,,,,,,,
34,carlina acaulis,salvia officinalis,,,,,,,,
35,viburnum opulus,castanea sativa,,,,,,,,
36,sorbus arranensis,frangula alnus,,,,,,,,
37,tussilago farfara,senna alexandrina,,,,,,,,
38,plantagomaior,acanthus mollis,,,,,,,,
39,salvia officinalis,acer pseudoplatanus,,,,,,,,
40,castanea sativa,achillea millefolium l,,,,,,,,
41,frangula alnus,aconitum lycoctonum,,,,,,,,
42,senna alexandrina,acorus calamus,,,,,,,,
43,senna,adiantum capillus-veneris,,,,,,,,
44,acanthus mollis l,agrimonia eupatoria,,,,,,,,
45,acer pseudoplatanus l,agrostemma githago,,,,,,,,
46,aconitum lycoctonum l,allium ampeloprasum,,,,,,,,
47,acorus,allium cepa l,,,,,,,,
48,acorus calamus l,allium sativum,,,,,,,,
49,adiantum capillus-veneris l,althaea officinalis,,,,,,,,
50,agrimonia,ammi majus,,,,,,,,
51,agrimonia eupatoria l,anagallis arvensis,,,,,,,,
52,agrostemma githago l,anchusa azurea,,,,,,,,
53,allium ampeloprasum l,anchusa officinalis,,,,,,,,
54,allium sativum,anethum graveolens,,,,,,,,
55,allium sativum l,anthemis cotula,,,,,,,,
56,althaea,anthriscus cerefolium,,,,,,,,
57,althaea officinalis l,anthriscus sylvestris,,,,,,,,
58,ammi majus l,,,,,,,,,
59,anagallis arvensis l,,,,,,,,,
60,anchusa azurea p.mill,,,,,,,,,
61,anchusa,,,,,,,,,
62,anchusa officinalis l,,,,,,,,,
63,anethum graveolens l,,,,,,,,,
64,anethum,,,,,,,,,
65,anthemis cotula l,,,,,,,,,
66,anthriscus cerefolium hoff,,,,,,,,,
67,anthriscus sylvestris hoff,,,,,,,,,
