,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,achillea moschata wulfen,achillea moschata wulfen,,cucurbita pepo l,achillea moschata wulfen_ulcers,achillea moschata wulfen_digestive issues,cucurbita pepo l_intestinal worms,achillea moschata wulfen_analgesic,,achillea moschata wulfen_digestive
1,malva sylvestris l,malva sylvestris l,,candida,achillea moschata wulfen_gynaecological infections,malva sylvestris l_acne,,achillea moschata wulfen_anti-inflammatory,,malva sylvestris l_acne reactions
2,thymus pulegioides l,thymus pulegioides l,,,achillea moschata wulfen_intestinal swelling,achillea millefolium l_wounds,,achillea moschata wulfen_hypotensive,,origanum dictamnus_relaxing effect on rabbit intestine
3,achillea millefolium l,achillea millefolium l,,,malva sylvestris l_allergies,,,malva sylvestris l_soothing,,
4,mentha spicata l,mentha spicata l,,,thymus pulegioides l_sore throat,,,malva sylvestris l_emollient,,
5,matricaria chamomilla l,matricaria chamomilla l,,,thymus pulegioides l_cold,,,malva sylvestris l_relaxing,,
6,tilia tomentosa moench,tilia tomentosa moench,,,achillea millefolium l_menopause symptoms,,,malva sylvestris l_purifying,,
7,viola tricolor l,viola tricolor l,,,mentha spicata l_diarrhoea,,,thymus pulegioides l_expectorant,,
8,triticum aestivum l,triticum aestivum l,,,matricaria chamomilla l_skin infections,,,achillea millefolium l_disinfectant,,
9,anethum graveolens l,anethum graveolens l,,,matricaria chamomilla l_colic,,,,,
10,chelidonium majus l,chelidonium majus l,,,tilia tomentosa moench_anxiety,,,,,
11,origanum dictamnus,origanum dictamnus l,,,tilia tomentosa moench_agitation,,,,,
12,origanum dictamnus l,,,,tilia tomentosa moench_acute respiratory diseases,,,,,
13,,,,,viola tricolor l_hives,,,,,
14,,,,,triticum aestivum l_dermatitis,,,,,
15,,,,,anethum graveolens l_colics,,,,,
16,,,,,chelidonium majus l_skin verruca,,,,,
17,,,,,chelidonium majus l_acute hepatitis,,,,,
