,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,sorbus intermedia (ehrh.) pers,sorbus intermedia (ehrh.) pers,,s. raeseri,sorbus intermedia (ehrh.) pers_anemia,,,sorbus intermedia (ehrh.) pers_antioxidant,,tuber aestivum vittad_cytotoxic
1,sorbus,tuber aestivum vittad,,s. aucuparia,sorbus intermedia (ehrh.) pers_digestive disorders,,,tuber aestivum vittad_antioxidant,,tuber magnatum pico_cytotoxic
2,s. intermedia,tuber magnatum pico,,s. domestica,sorbus intermedia (ehrh.) pers_dyspepsia,,,tuber aestivum vittad_anti-inflammatory,,sideritis scardica_radical scavenging
3,sorbus intermedia,urtica dioica,,s. inter-media,,,,tuber magnatum pico_antioxidant,,s. raeseri_radical scavenging
4,tuber aestivum vittad,sideritis scardica,,,,,,tuber magnatum pico_anti-inflammatory,,s. intermedia_scavenger
5,tuber magnatum pico,,,,,,,,,s. intermedia_antiradical
6,urtica dioica,,,,,,,,,
7,sideritis scardica,,,,,,,,,
8,s. scardica,,,,,,,,,
9,sideritis,,,,,,,,,
