,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,cannabis sativa l. ssp. indica(lamarck) e. small & cronquist,cannabis sativa l. ssp. indica (lamarck) e. small & cronquist,fagus,xtriticale,,,,,sanguinaria_having a red sap,
1,zea mays l. ssp.mays,zea mays l. ssp. mays,,carnegia,,,,,,
2,pelargonium hortense cv. 'marthawashington,pelargonium hortense,,penstemon,,,,,,
3,triticum,triticum,,xanthium,,,,,,
4,secale,secale,,cepa,,,,,,
5,musa x paradisiaca,musa x paradisiaca,,,,,,,,
6,musa acuminata,musa acuminata,,,,,,,,
7,m. balbisiana,musa balbisiana,,,,,,,,
8,elymus smithii,elymus smithii,,,,,,,,
9,acernegundo,acer negundo,,,,,,,,
10,blighia,blighia,,,,,,,,
11,agrostis,agrostis,,,,,,,,
12,ribes,ribes,,,,,,,,
13,sanguinaria,sanguinaria,,,,,,,,
