,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,lens culinaris,lens culinaris,cucumis sativus,c. pepo,,,,,,
1,vigna radiata,vigna radiata,cucumis anguria,c. maxima,,,,,,
2,vigna radiata var. radiata,arachis hypogaea,,c. moschata,,,,,,
3,arachis hypogaea,aspergillus flavus,,c. ficifolia,,,,,,
4,aspergillus flavus,glycine max,,c. argyrosperma,,,,,,
5,glycine max,psophocarpus tetragonolobus,,cucumis sativusis,,,,,,
6,psophocarpus tetragonolobus,ceratonia siliqua,,,,,,,,
7,ceratonia siliqua,vigna angularis,,,,,,,,
8,vigna angularis,vigna unguiculata ssp. sesquipedalis,,,,,,,,
9,vigna unguiculata ssp. sesquipedalis,voandzeia subterranea,,,,,,,,
10,vigna unguiculata,phaseolus vulgaris,,,,,,,,
11,voandzeia subterranea,vigna mungo,,,,,,,,
12,phaseolus vulgaris,vigna unguiculata ssp. unguiculata,,,,,,,,
13,vigna mungo,lablab purpureus,,,,,,,,
14,vigna unguiculata ssp. unguiculata,vicia faba,,,,,,,,
15,lablab purpureus,phaseolus lunatus,,,,,,,,
16,vicia faba,cajanus cajan,,,,,,,,
17,phaseolus lunatus,vigna unguiculata ssp. u,,,,,,,,
18,cajanus cajan,pisum sativum ssp. sativum,,,,,,,,
19,vigna unguiculata ssp. u,cicer arietinum,,,,,,,,
20,pisum sativum ssp. sativum,cyamopsis psoralioides,,,,,,,,
21,cicer arietinum,vigna radiata var. radiata,,,,,,,,
22,cyamopsis psoralioides,lathyrus sativus,,,,,,,,
23,lathyrus sativus,inga edulis,,,,,,,,
24,inga edulis,dolichos ensiformis,,,,,,,,
25,dolichos ensiformis,parkia filicoidea,,,,,,,,
26,parkia filicoidea,vigna aconitifolia,,,,,,,,
27,vigna aconitifolia,phaseolus coccineus,,,,,,,,
28,phaseolus coccineus,vigna umbellata,,,,,,,,
29,vigna umbellata,canavalia gladiata,,,,,,,,
30,canavalia gladiata,tamarindus indica,,,,,,,,
31,tamarindus indica,phaseolus acutifolius,,,,,,,,
32,phaseolus acutifolius,mucuna deeringianum,,,,,,,,
33,mucuna deeringianum,lupinus albus,,,,,,,,
34,lupinus albus,tetragonolobus purpureus,,,,,,,,
35,tetragonolobus purpureus,pachyrhizus ssp,,,,,,,,
36,pachyrhizus ssp,vigna unguiculata,,,,,,,,
37,cucurbita,cucurbita,,,,,,,,
