,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,berberis,berberis vulgaris,coscinium fenestratum,coptischinensis,berberis vulgaris_infections of the ear,berberis vulgaris_diarrhea,berberis_bacteria,berberis vulgaris_blood purifying,,berberis aristata_antiprotozoal
1,berberis vulgaris,berberis asiatica,,enantiachlorantha oliv,berberis vulgaris_hemorrhoids,berberis vulgaris_intestinal parasites,berberis_protozoa,berberis vulgaris_antimicrobial,,berberis aristata_antimicrobial
2,b. vulgaris,berberis aristata,,enantia pilosa exell,berberis vulgaris_mouth,berberis aristata_pain,berberis_helminthes,berberis vulgaris_astringent,,b. chitria_antiprotozoal
3,berberis asiatica,berberis chitria,,enantia polycarpa (dc.)engl. & diels,berberis vulgaris_diabetes,berberis aristata_scorbutic,berberis_viruses,berberis aristata_anti-inflammatory,,b. chitria_antimicrobial
4,berberis asiatica roxb. ex dc,berberis lycium,,coelocline,berberis vulgaris_snakebite,berberis aristata_enlarged liver and spleen,berberis_fungi,berberis aristata_analgesic,,b. lycium_antiprotozoal
5,berberis aristata,mahonia aquifolium,,caulophyllum,berberis vulgaris_uterine and vaginal disorders,berberis aristata_pyretic,berberis_wounds,berberis aristata_anti-bacterial,,coptischinensis_elimination of toxins
6,berberis aristata dc,coptis chinensis,,jeffersonia,berberis vulgaris_eye,berberis aristata_laxative,berberis_infectious diseases,berberis aristata_anti-pyretic,,annickia chlorantha (oliv. )setten & maas_hemostatic
7,b. chitria,argemone mexicana,,nandina,berberis vulgaris_influenza,berberis aristata_osteoporosis,berberis aristata_intestinal parasites,berberis aristata_anti-fungal,,annickia chlorantha (oliv. )setten & maas_promote conception
8,b. lycium,berberis heterophylla,,sinopodophyllum,berberis vulgaris_common cold,berberis aristata_hepatopathy,berberis aristata_enlarged liverand spleen,mahonia aquifolium_antimicrobial,,enantiachlorantha oliv_hemostatic
9,m. aquifolium,berberis beaniana,,tinospora,berberis vulgaris_dysentery,berberis chitria_enlarged liver and spleen,berberis aristata_ulcers,annickia chlorantha_antipyretic,,enantiachlorantha oliv_antipyretic
10,mahonia,coptis japonica,,bocconia,berberis vulgaris_fever,berberis chitria_hemorrhages,b. chitria_intestinal parasites,berberis actinacantha_antipyretic,,enantiachlorantha oliv_promote conception
11,coptis,coptis rhizome,,chelidonium,berberis vulgaris_scorpion sting,berberis lycium_enlarged liver and spleen,b. chitria_painful micturition,berberis aquifolium_anti-inflammatory,,annickia polycarpa (dc. )setten & maas ex i.m.turner_wound healing
12,c. chinensis,hydratis canadensis,,corydalis,berberis vulgaris_respiratory infections,berberis lycium_hemorrhages,b. chitria_enlarged liverand spleen,,,annickia polycarpa (dc. )setten & maas ex i.m.turner_antiseptic
13,argemone,annickia chlorantha,,eschscholzia,berberis vulgaris_mountain sickness,coptis chinensis_damp-heat syndromes,b. chitria_diarrhea,,,enantia polycarpa (dc.)engl. & diels_wound healing
14,argemone mexicana,annickia pilosa,,glaucium,berberis vulgaris_indigestion,coptis chinensis_toxins,b. chitria_urinary disorders,,,enantia polycarpa (dc.)engl. & diels_antiseptic
15,b. heterophylla,annickia polycarpa,,hunnemannia,berberis vulgaris_obesity,coptis chinensis_purge fire,b. chitria_diabetes,,,xylopia polycarpa (dc.) oliv_conception
16,b. beaniana,rollinia mucosa,,macleaya,berberis asiatica_swelling,coptis chinensis_clear heat in the liver,b. lycium_intestinal parasites,,,berberis aquifolium pursh_intestinal secretions and bile flow
17,c. japonica,xylopia polycarpa,,papaver,berberis asiatica_ulcers,annickia chlorantha_typhoid fever,b. lycium_painful micturition,,,berberis aquifolium pursh_blood flow to the liver
18,c. rhizome,berberis actinacantha,,sanguinaria,berberis asiatica_eye sores,annickia chlorantha_promote conception,b. lycium_enlarged liverand spleen,,,berberis aquifolium pursh_menstruation
19,hydratis canadensis,berberis aquifolium,,hydrastis,berberis asiatica_skin pigmentation,annickia chlorantha_hepatitis c,b. lycium_diarrhea,,,berberis aristata dc_anti-diabetic
20,annickia chlorantha (oliv. )setten & maas,,,xanthorhiza,berberis asiatica_toothache,annickia chlorantha_hepatitis d,b. lycium_ulcers,,,berberis aristata dc_laxative
21,annickia,,,evodia,berberis asiatica_asthma,annickia chlorantha_hepatitis b,b. lycium_urinary disorders,,,berberis aristata dc_anti-scorbutic
22,annickia pilosa (exell) setten &maas,,,phellodendron,berberis asiatica_jaundice,annickia chlorantha_hemostatic,b. lycium_diabetes,,,berberis aristata dc_anti-hepatopathic
23,annickia polycarpa (dc. )setten & maas ex i.m.turner,,,zanthoxyllum,berberis asiatica_inflammation,annickia polycarpa_stomach ulcers,annickia chlorantha (oliv. )setten & maas_treat malariasymptoms,,,berberis aristata dc_anti-osteoporosis
24,rollinia mucosa (jacq.) baill,,,berberisaristata,berberis aristata_allergies,xylopia polycarpa_stomach problems,annickia chlorantha (oliv. )setten & maas_typhoidfever,,,
25,rollinia,,,cosciniumfenestratum,berberis aristata_urinary disorders,xylopia polycarpa_conception,enantiachlorantha oliv_poliomyelitis,,,
26,xylopia polycarpa (dc.) oliv,,,,berberis aristata_ear infections,xylopia polycarpa_eye diseases,enantiachlorantha oliv_intestinal spasms,,,
27,xylopia,,,,berberis aristata_urinary tract infections,berberis aquifolium_stomach problems,enantiachlorantha oliv_malaria,,,
28,berberis actinacantha mart,,,,berberis aristata_diabetes,berberis aquifolium_gall bladder disease,enantiachlorantha oliv_hypertension,,,
29,berberis aquifolium pursh,,,,berberis aristata_menorrhagia,,enantiachlorantha oliv_vomiting,,,
30,b. aquifolium,,,,berberis aristata_diarrhea,,enantiachlorantha oliv_hiv,,,
31,,,,,berberis aristata_ophthalmia,,enantiachlorantha oliv_boils,,,
32,,,,,berberis aristata_eye diseases,,enantiachlorantha oliv_aches,,,
33,,,,,berberis aristata_dysentery,,enantiachlorantha oliv_leishmaniasis,,,
34,,,,,berberis aristata_fungal infections,,enantiachlorantha oliv_rickettsia,,,
35,,,,,berberis aristata_jaundice,,enantiachlorantha oliv_treat malariasymptoms,,,
36,,,,,berberis aristata_malaria,,"enantiachlorantha oliv_hepatitis a, b, c, and d",,,
37,,,,,berberis aristata_bleeding piles,,enantiachlorantha oliv_cuts,,,
38,,,,,berberis aristata_metabolic disorders,,enantiachlorantha oliv_tuberculosis,,,
39,,,,,berberis aristata_hemorrhages,,enantiachlorantha oliv_yellow bitter,,,
40,,,,,berberis aristata_skin diseases,,enantiachlorantha oliv_skin ailments,,,
41,,,,,berberis aristata_painful micturition,,enantiachlorantha oliv_dysentery,,,
42,,,,,berberis aristata_cholera,,enantiachlorantha oliv_fevers,,,
43,,,,,berberis aristata_bacterial infections,,enantiachlorantha oliv_prostate cancer,,,
44,,,,,berberis aristata_conjunctivitis,,enantiachlorantha oliv_conjunctivitis,,,
45,,,,,berberis aristata_fever,,enantiachlorantha oliv_infected wounds,,,
46,,,,,berberis aristata_inflammation,,enantiachlorantha oliv_spleen in children,,,
47,,,,,berberis aristata_ophthalmic diseases,,enantiachlorantha oliv_yellow fever,,,
48,,,,,berberis chitria_conjunctivitis,,enantiachlorantha oliv_sores,,,
49,,,,,berberis chitria_jaundice,,enantiachlorantha oliv_treatment of fatigue,,,
50,,,,,berberis chitria_ophthalmic diseases,,enantiachlorantha oliv_syphilis,,,
51,,,,,berberis chitria_skin diseases,,enantiachlorantha oliv_urinary tract infections,,,
52,,,,,berberis lycium_conjunctivitis,,enantiachlorantha oliv_rheumatism,,,
53,,,,,berberis lycium_jaundice,,enantiachlorantha oliv_rickettsia fever,,,
54,,,,,berberis lycium_ophthalmic diseases,,enantiachlorantha oliv_chills,,,
55,,,,,berberis lycium_skin diseases,,enantiachlorantha oliv_intercostal pain,,,
56,,,,,mahonia aquifolium_skin conditions,,enantiachlorantha oliv_body pains,,,
57,,,,,annickia chlorantha_diabetes,,enantiachlorantha oliv_vomiting of blood,,,
58,,,,,annickia chlorantha_urinary tract infections,,enantiachlorantha oliv_wounds,,,
59,,,,,annickia chlorantha_syphilis,,enantiachlorantha oliv_coughs,,,
60,,,,,annickia chlorantha_infected wounds,,enantiachlorantha oliv_sleeping sickness,,,
61,,,,,annickia chlorantha_hypertension,,enantiachlorantha oliv_sexual asthenia,,,
62,,,,,annickia chlorantha_wounds,,enantiachlorantha oliv_jaundice,,,
63,,,,,annickia chlorantha_sexual asthenia,,enantiachlorantha oliv_sore,,,
64,,,,,annickia chlorantha_intestinal worms,,enantiachlorantha oliv_infectious diseases,,,
65,,,,,annickia chlorantha_tuberculosis,,enantiachlorantha oliv_intestinal worms,,,
66,,,,,annickia chlorantha_dysentery,,enantiachlorantha oliv_typhoidfever,,,
67,,,,,annickia chlorantha_sores,,enantiachlorantha oliv_ulcers,,,
68,,,,,annickia chlorantha_body pains,,enantiachlorantha oliv_diabetes,,,
69,,,,,annickia chlorantha_rickettsia fever,,enantia pilosa exell_cuts,,,
