,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,phellodendron amurense,phellodendron amurense,zanthoxylum monophyllum tul,zanthoxylum monophyllumtul,,zanthoxylum monophyllum tul_dark vomitus,zanthoxylum monophyllumtul_eye infections,,,
1,p. chinense,phellodendron chinense,xanthorhiza simplicissima,xanthorhizasimplicissima,,zanthoxylum monophyllum tul_eye infections,zanthoxylum monophyllumtul_dark vomitus,,,
2,tinospora cordifolia,tinospora cordifolia,chelidonium majus,chelidoniummajus,,,,,,
3,tinospora cordifolia) (willd.) miers,berberis aristata,coptidis rhizoma,c. fenestratum,,,,,,
4,tinospora,berberis aquifolium,caulophyllum thalictroides (l.) michaux,enantia chlorantha oliv,,,,,,
5,berberis aristata,berberis asiatica,sinopodophyllum hexandrum (royle) t.s.ying,enantia pilosa exell,,,,,,
6,berberis,berberis croatica,,enantiapolycarpa (dc.) engl. & diels,,,,,,
7,b. aristata,berberis thunbergii,,berberis guimpelii k. koch & c. d.bouche,,,,,,
8,berberis aristata dc,berberis vulgaris,,berberisglauca benth,,,,,,
9,b. aquifolium,annickia chlorantha (oliv.) setten & maas,,mahonia leschenaultii (wall.ex wight & arn.) takeda,,,,,,
10,berberis aquifolium pursh,annickia pilosa (exell) setten & maas,,berberis libanotica ehrenb. ex c. k.schneid,,,,,,
11,b. asiatica,annickia polycarpa (dc.) setten & maas ex i. m. turner,,berberis heterophylla juss. expoir,,,,,,
12,berberis asiatica roxb. ex dc,coelocline polycarpa a.dc,,berberis buxifolia lam,,,,,,
13,b. croatica,rollinia mucosa (jacq.) baill,,mahonia acanthifolia wall. exg.don,,,,,,
14,berberis croatica mart. ex schult. &schult.f,xylopia macrocarpa a.chev,,berberis oblonga (regel) c. k.schneid,,,,,,
15,b. thunbergii,xylopia polycarpa (dc.) oliv,,berberis trifolia (cham. & schltdl.)schult. & schult.f,,,,,,
16,berberis thunbergii dc,berberis aetnensis c.presl,,caulophyllum thalictroides (l.)michaux,,,,,,
17,b. vulgaris,berberis amurensis rupr,,leontice thalictroides l,,,,,,
18,berberis vulgaris l,berberis aristata dc,,mahonia griffithii,,,,,,
19,annickia chlorantha (oliv.) setten &maas,berberis asiatica roxb. ex dc,,mahoniamanipurensis takeda,,,,,,
20,annickia pilosa (exell) setten & maas,berberis barandana vidal,,mahoniasikkimensis takeda,,,,,,
21,annickia polycarpa (dc.) setten &maas ex i. m. turner,berberis beaniana c. k. schneid,,sinopodophyllum hexandrum (royle)t.s.ying,,,,,,
22,coelocline polycarpa a.dc,berberis chitria buch.-ham. ex lindl,,argemone alba f.lestib,,,,,,
23,rollinia mucosa (jacq.) baill,berberis concinna hook.f,,,,,,,,
24,xylopia macrocarpa a.chev,berberis congestiflora gay,,,,,,,,
25,xylopia polycarpa (dc.) oliv,berberis coriaria royle ex lindl,,,,,,,,
26,berberis aetnensis c.presl,berberis croatica mart. ex schult. & schult.f,,,,,,,,
27,berberis amurensis rupr,berberis darwinii hook,,,,,,,,
28,berberis barandana vidal,berberis densiflora raf,,,,,,,,
29,berberis beaniana c. k. schneid,berberis floribunda wall. ex g.don,,,,,,,,
30,berberis chitria buch.-ham. ex lindl,berberis fortunei lindl,,,,,,,,
31,berberis concinna hook.f,berberis guimpelii k. koch & c. d. bouche,,,,,,,,
32,berberis congestiflora gay,berberis heteropoda schrank,,,,,,,,
33,berberis coriaria royle ex lindl,berberis himalaica ahrendt,,,,,,,,
34,berberis darwinii hook,berberis horrida gay,,,,,,,,
35,berberis densiflora raf,berberis iliensis popov,,,,,,,,
36,berberis floribunda wall. ex g.don,berberis integerrima bunge,,,,,,,,
37,berberis fortunei lindl,berberis jaeschkeana c. k. schneid,,,,,,,,
38,berberis heteropoda schrank,berberis jamesonii lindl,,,,,,,,
39,berberis himalaica ahrendt,berberis japonica r.br,,,,,,,,
40,berberis horrida gay,berberis kawakamii hayata,,,,,,,,
41,berberis iliensis popov,berberis koreana palib,,,,,,,,
42,berberis integerrima bunge,berberis lambertii r. parker,,,,,,,,
43,berberis jaeschkeana c. k. schneid,berberis laurina thunb,,,,,,,,
44,berberis jamesonii lindl,berberis leschenaultii wall. ex wight & arn,,,,,,,,
45,berberis japonica r.br,berberis libanotica ehrenb. ex c. k. schneid,,,,,,,,
46,berberis kawakamii hayata,berberis lycium royle,,,,,,,,
47,berberis koreana palib,berberis microphylla g. forst,,,,,,,,
48,berberis lambertii r. parker,berberis mingetsensis hayata,,,,,,,,
49,berberis laurina thunb,berberis nummularia bunge,,,,,,,,
50,berberis leschenaultii wall. ex wight& arn,berberis morrisonensis hayata,,,,,,,,
51,b. lycium,berberis nepalensis spreng,,,,,,,,
52,berberis lycium royle,berberis nervosa pursh,,,,,,,,
53,berberis microphylla g. forst,berberis oblonga (regel) c. k. schneid,,,,,,,,
54,berberis mingetsensis hayata,berberis petiolaris wall. ex g. don,,,,,,,,
55,berberis nummularia bunge,berberis pseudumbellata r. parker,,,,,,,,
56,berberis morrisonensis hayata,berberis repens lindl,,,,,,,,
57,berberis nepalensis spreng,berberis sargentiana c. k. schneid,,,,,,,,
58,berberis nervosa pursh,berberis swaseyi buckley,,,,,,,,
59,berberis petiolaris wall. ex g. don,berberis thunbergii dc,,,,,,,,
60,b. pseudumbellata,berberis tinctoria lesch,,,,,,,,
61,berberis pseudumbellata r. parker,berberis trifolia (cham. & schltdl.) schult. & schult.f,,,,,,,,
62,berberis repens lindl,berberis turcomanica kar. ex ledeb,,,,,,,,
63,berberis sargentiana c. k. schneid,berberis umbellata wall. ex g.don,,,,,,,,
64,berberis swaseyi buckley,berberis vulgaris l,,,,,,,,
65,berberis tinctoria lesch,berberis waziristanica hieron,,,,,,,,
66,berberis turcomanica kar. ex ledeb,jeffersonia diphylla (l.) pers,,,,,,,,
67,berberis umbellata wall. ex g.don,mahonia borealis takeda,,,,,,,,
68,berberis waziristanica hieron,mahonia fortunei (lindl.) fedde,,,,,,,,
69,jeffersonia diphylla (l.) pers,mahonia napaulensis dc,,,,,,,,
70,mahonia,mahonia simonsii takeda,,,,,,,,
71,mahonia borealis takeda,nandina domestica thunb,,,,,,,,
72,mahonia fortunei (lindl.) fedde,tinospora sinensis (lour.) merr,,,,,,,,
73,mahonia napaulensis dc,argemone albiflora hornem,,,,,,,,
74,mahonia simonsii takeda,,,,,,,,,
75,nandina domestica thunb,,,,,,,,,
76,nandina,,,,,,,,,
77,tinospora sinensis (lour.) merr,,,,,,,,,
78,argemone albiflora hornem,,,,,,,,,
