,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,linum usitatissimum,linum usitatissimum,,p. zombamontana,,linum usitatissimum_chronic diseases,syzygium legatii_mastitis,,linum usitatissimum_enrichment of the milk nutritional profile,p. zombamontana_antioxidant
1,cannabis sativa,cannabis sativa,,eugenia,,linum usitatissimum_cardiovascular disease,s. gerrardii_mastitis,,cannabis sativa_enrichment of the milk nutritional profile,p. zombamontana_anti-inflammatory
2,cannabis,lupinus albus,,syzygium,,linum usitatissimum_cancer,,,lupinus albus_enrichment of the milk nutritional profile,p. zombamontana_cytotoxicity
3,lupinus albus,,,syzygium legatii,,cannabis sativa_chronic diseases,,,,p. zombamontana_protecting poultry against infection
4,,,,s. gerrardii,,cannabis sativa_cardiovascular disease,,,,eugenia_cytotoxicity
5,,,,syzygium gerrardii,,cannabis sativa_cancer,,,,eugenia_against staphylococcus aureus
6,,,,,,lupinus albus_chronic diseases,,,,eugenia_antibacterial
7,,,,,,lupinus albus_cardiovascular disease,,,,syzygium_against staphylococcus aureus
8,,,,,,lupinus albus_cancer,,,,syzygium_antibacterial
9,,,,,,,,,,syzygium legatii_antibacterial
10,,,,,,,,,,syzygium legatii_anti-staphylococcal
11,,,,,,,,,,s. gerrardii_antibacterial
12,,,,,,,,,,s. gerrardii_anti-staphylococcal
13,,,,,,,,,,syzygium gerrardii_higher toxicity to bacteria
