,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,prunusspinosa l,prunus spinosa l,,,prunus spinosa l_myocarditis,prunus spinosa l_respiratory tract disorders,prunus spinosa l_oxidative stress-related pathologies,prunus spinosa l_detoxifying,,prunusspinosa l_pro-inflammatory
1,prunus spinosa l,,,,prunus spinosa l_cardiac neurosis,prunus spinosa l_anti-hypertensive,prunus spinosa l_intestinal andrespiratory tract disorders,prunus spinosa l_diuretic,,prunus spinosa l_cardiovascular protection
2,prunus spinosa,,,,prunus spinosa l_atherosclerosis,prunus spinosa l_heart-strengthening,prunus spinosa l_cardiac complaints,prunus spinosa l_spasmolytic,,prunus spinosa l_heart-strengthening
3,p. spinosa,,,,prunus spinosa l_mild inflammation of the oral and pharyngeal mucosa,prunus spinosa l_intestinal disorders,prunus spinosa_circulatory system disorders,prunus spinosa l_anti-apoptotic,,prunus spinosa l_anti-hypertensive
4,,,,,prunus spinosa l_cardiovascular diseases,,p. spinosa_ischemic/reperfusioninjuries,prunus spinosa l_antioxidant,,prunus spinosa l_blood purifying
5,,,,,prunus spinosa l_urinary tract disorders,,p. spinosa_oxidative damage to dna,prunus spinosa l_vasodilatory,,prunus spinosa l_astringent
6,,,,,prunus spinosa l_inflammation,,p. spinosa_protein nitratio,prunus spinosa l_anti-atherogenic,,p. spinosa_inhibitors of pro-inflammatory enzymes
7,,,,,,,p. spinosa_oxidative/nitrative stress,prunus spinosa l_antithrombotic,,
8,,,,,,,p. spinosa_lipid peroxidation,prunus spinosa l_anti-inflammatory,,
9,,,,,,,,prunus spinosa l_vasoprotective,,
