,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,zanthoxylum monophyllumtul,zanthoxylum monophyllumtul,annickia pilosa (exell) setten & maas(ex-enantia pilosa exell,xanthorhizasimplicissima,zanthoxylum monophyllumtul_eye infections,,zanthoxylum monophyllumtul_dark vomitus,,,
1,phellodendron amurense,phellodendron amurense,,chelidoniummajus,,,,,,
2,p. chinense,p. chinense,,enantia chlorantha oliv,,,,,,
3,tinospora cordifolia,tinospora cordifolia,,annickia pilosa (exell) setten & maas,,,,,,
4,tinospora cordifolia) (willd.) miers,berberis aristata,,enantia pilosa exell,,,,,,
5,tinospora,b. aquifolium,,enantiapolycarpa (dc.) engl. & diels,,,,,,
6,berberis aristata,b. asiatica,,berberisglauca benth,,,,,,
7,berberis,b. croatica,,mahonia leschenaultii (wall.ex wight & arn.) takeda,,,,,,
8,b. aristata,b. thunbergii,,berberis heterophylla juss. expoir,,,,,,
9,berberis aristata dc,b. vulgaris,,berberis buxifolia lam,,,,,,
10,b. aquifolium,b. lycium,,mahonia acanthifolia wall. exg.don,,,,,,
11,berberis aquifolium pursh,b. pseudumbellata,,leontice thalictroides l,,,,,,
12,b. asiatica,c. fenestratum,,mahonia griffithii,,,,,,
13,berberis asiatica roxb. ex dc,annickia chlorantha (oliv.) setten &maas (ex-enantia chlorantha oliv,,mahoniamanipurensis takeda,,,,,,
14,b. croatica,annickia polycarpa (dc.) setten &maas ex i. m. turner (ex-enantiapolycarpa (dc.) engl. & diels,,mahoniasikkimensis takeda,,,,,,
15,berberis croatica mart. ex schult. &schult.f,coelocline polycarpa a.dc,,argemone alba f.lestib,,,,,,
16,b. thunbergii,rollinia mucosa (jacq.) baill,,,,,,,,
17,berberis thunbergii dc,xylopia macrocarpa a.chev,,,,,,,,
18,b. vulgaris,xylopia polycarpa (dc.) oliv,,,,,,,,
19,berberis vulgaris l,berberis aetnensis c.presl,,,,,,,,
20,b. lycium,berberis amurensis rupr,,,,,,,,
21,berberis lycium royle,berberis aquifolium pursh,,,,,,,,
22,b. pseudumbellata,berberis aristata dc,,,,,,,,
23,berberis pseudumbellata r. parker,berberis asiatica roxb. ex dc,,,,,,,,
24,c. fenestratum,berberis barandana vidal,,,,,,,,
25,annickia chlorantha (oliv.) setten &maas,berberis beaniana c. k. schneid,,,,,,,,
26,annickia polycarpa (dc.) setten &maas ex i. m. turner,berberis chitria buch.-ham. ex lindl,,,,,,,,
27,coelocline polycarpa a.dc,berberis concinna hook.f,,,,,,,,
28,rollinia mucosa (jacq.) baill,berberis congestiflora gay,,,,,,,,
29,xylopia macrocarpa a.chev,berberis coriaria royle ex lindl,,,,,,,,
30,xylopia polycarpa (dc.) oliv,berberis croatica mart. ex schult. &schult.f,,,,,,,,
31,berberis aetnensis c.presl,berberis darwinii hook,,,,,,,,
32,berberis amurensis rupr,berberis densiflora raf,,,,,,,,
33,berberis barandana vidal,berberis floribunda wall. ex g.don,,,,,,,,
34,berberis beaniana c. k. schneid,berberis fortunei lindl,,,,,,,,
35,berberis chitria buch.-ham. ex lindl,berberis guimpelii k. koch & c. d.bouche,,,,,,,,
36,berberis concinna hook.f,berberis heteropoda schrank,,,,,,,,
37,berberis congestiflora gay,berberis himalaica ahrendt,,,,,,,,
38,berberis coriaria royle ex lindl,berberis horrida gay,,,,,,,,
39,berberis darwinii hook,berberis iliensis popov,,,,,,,,
40,berberis densiflora raf,berberis integerrima bunge,,,,,,,,
41,berberis floribunda wall. ex g.don,berberis jaeschkeana c. k. schneid,,,,,,,,
42,berberis fortunei lindl,berberis jamesonii lindl (ex-berberisglauca benth,,,,,,,,
43,berberis guimpelii k. koch & c. d.bouche,berberis japonica r.br,,,,,,,,
44,berberis heteropoda schrank,berberis kawakamii hayata,,,,,,,,
45,berberis himalaica ahrendt,berberis koreana palib,,,,,,,,
46,berberis horrida gay,berberis lambertii r. parker,,,,,,,,
47,berberis iliensis popov,berberis laurina thunb,,,,,,,,
