,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,mangifera indica,mangifera indica,blastophaga psenes,ficuscarica,,,,,,
1,carica papaya,carica papaya,sapindaceae,anacardiumoccidentale,,,,,,
2,blighia sapida,blighia sapida,bombax,oxalis,,,,,,
3,durio zibethinus,durio zibethinus,,,,,,,,
4,pouteria caimito,pouteria caimito,,philodendron,,,,,,
5,malpighia glabra,malpighia glabra,,,,,,,,
6,malpighia,malpighia,,,,,,,,
7,persea americana,persea americana,,,,,,,,
8,carissa grandiflora,carissa grandiflora,,,,,,,,
9,carissa,spondias cytherea,,,,,,,,
10,spondias cytherea,euterpe oleracea,,,,,,,,
11,euterpe oleracea,rheedia brasiliensis,,,,,,,,
12,rheedia brasiliensis,garcinia,,,,,,,,
13,garcinia,platonia insignis,,,,,,,,
14,garcinia livingstonei,musa,,,,,,,,
15,platonia insignis,mangifera foetida,,,,,,,,
16,musa x paradisiaca,antidesma bunius,,,,,,,,
17,musa fehi,averrhoa bilimbi,,,,,,,,
18,mangifera foetida,rollinia deliciosa,,,,,,,,
19,antidesma bunius,annona,,,,,,,,
20,averrhoa bilimbi,borojoa patinoi,,,,,,,,
21,rollinia deliciosa,artocarpus altilis,,,,,,,,
22,annona reticulata,annona reticulata,,,,,,,,
23,annona cherimola,eugenia tomentosa,,,,,,,,
24,annona,spondias lutea,,,,,,,,
25,annona muricata,lucuma nervosa,,,,,,,,
26,annona diversifolia,physalis peruviana,,,,,,,,
27,borojoa patinoi,muntingia calabura,,,,,,,,
28,artocarpus altilis,averrhoa carambola,,,,,,,,
29,eugenia tomentosa,anacardium occidentale,,,,,,,,
30,spondias lutea,monstera deliciosa,,,,,,,,
31,lucuma nervosa,dovyalis hebecarpa,,,,,,,,
32,physalis peruviana,flacourtia,,,,,,,,
33,muntingia calabura,artocarpus integer,,,,,,,,
34,averrhoa carambola,annona cherimola,,,,,,,,
35,anacardium occidentale,citrus medica,,,,,,,,
36,monstera deliciosa,citrus reticulata,,,,,,,,
37,dovyalis hebecarpa,cocos nucifera,,,,,,,,
38,flacourtia,chrysobalanus icaco,,,,,,,,
39,flacourtia indica,theobroma grandiflora,,,,,,,,
40,artocarpus integer,eugenia javanica,,,,,,,,
41,citrus medica,passiflora mollissima,,,,,,,,
42,citrus,phoenix dactylifera,,,,,,,,
43,citrus reticulata,poncirus trifoliata,,,,,,,,
44,cocos nucifera,rhodomyrtus tomentosa,,,,,,,,
45,chrysobalanus icaco,durio zibenthinus,,,,,,,,
46,theobroma grandiflora,lucuma salicifolia,,,,,,,,
47,eugenia javanica,phyllanthus emblica,,,,,,,,
48,passiflora mollissima,musa fehi,,,,,,,,
49,phoenix dactylifera,feijoa sellowiana,,,,,,,,
50,poncirus trifoliata,ficus carica,,,,,,,,
51,rhodomyrtus tomentosa,melicocca bijugatus,,,,,,,,
52,durio zibenthinus,genipa americana,,,,,,,,
53,lucuma salicifolia,spondias dulcis,,,,,,,,
54,phyllanthus emblica,flacourtia indica,,,,,,,,
55,feijoa sellowiana,bouea macrophylla,,,,,,,,
56,ficus carica,passiflora quadangularis,,,,,,,,
57,melicocca bijugatus,passiflora edulis,,,,,,,,
58,genipa americana,passiflora ligularis,,,,,,,,
59,spondias dulcis,passiflora laurifolia,,,,,,,,
60,bouea macrophylla,citrus,,,,,,,,
61,passiflora quadangularis,phyllanthus distichus,,,,,,,,
62,passiflora edulis,eugenia dombeyi,,,,,,,,
63,passiflora ligularis,abbevillea fenzliana,,,,,,,,
64,passiflora laurifolia,annona muricata,,,,,,,,
65,citrus x paradisi,psidium guajava,,,,,,,,
66,phyllanthus distichus,psidium guineense,,,,,,,,
67,eugenia dombeyi,psidium friedrichstalianum,,,,,,,,
68,abbevillea fenzliana,campomanesia acida,,,,,,,,
69,psidium guajava,psidium molle,,,,,,,,
70,psidium guineense,spondias purpurea,,,,,,,,
71,psidium friedrichstalianum,dillenia indica,,,,,,,,
72,campomanesia acida,dillenia,,,,,,,,
73,psidium molle,physalis ixocarpa,,,,,,,,
74,spondias purpurea,annona diversifolia,,,,,,,,
75,dillenia indica,garcinia livingstonei,,,,,,,,
76,dillenia,spondias tuberosa,,,,,,,,
77,physalis ixocarpa,inga,,,,,,,,
78,spondias tuberosa,myrciaria cauliflora,,,,,,,,
79,inga spp,artocarpus heterophyllus,,,,,,,,
80,myrciaria cauliflora,syzygium cumini,,,,,,,,
81,artocarpus heterophyllus,prunus salicifolia,,,,,,,,
82,syzygium cumini,eriobotrya japonica,,,,,,,,
83,prunus salicifolia,diospyros kaki,,,,,,,,
84,eriobotrya japonica,zizyphus jujuba,,,,,,,,
85,diospyros kaki,carissa carandas,,,,,,,,
86,zizyphus jujuba,doryalis caffra,,,,,,,,
87,carissa carandas,doryalis hebecarpa,,,,,,,,
88,doryalis caffra,actinidia chinensis,,,,,,,,
89,doryalis hebecarpa,actinidia,,,,,,,,
90,actinidia chinensis,fortunella,,,,,,,,
91,actinidia,,,,,,,,,
92,fortunella spp,,,,,,,,,
