,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,zea,zea mays,,neurospora,,zea mays_diabetes,,,zea mays_anti-inflammatory,
1,tripsacum spp,tripsacum spp,,claviceps purpurea,,zea mays_high blood pressure,,,zea mays_antibiotic,
2,tripsacum,euchlaena spp,,a. brevis,,,,,,
3,euchlaena,helminthosporium maydis,,a. strigosa,,,,,,
4,helminthosporium maydis,hordeum vulgare,,a. nuda,,,,,,
5,hordeum vulgare,secale cereale,,a. barbata,,,,,,
6,secale cereale,sorghum bicolor,,a. abyssinica,,,,,,
7,sorghum,avena sativa,,,,,,,,
8,sorghum bicolor,,,,,,,,,
9,avena sativa,,,,,,,,,
