,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,c. fenestratum,c. fenestratum,cortex pellodendriamurensis,tinospora cordifolia(willd,,,,,,
1,c.fenestratum,tinospora cordifolia,,argemone mexicana,,,,,,
2,coscinium fenestratum,tribulusterrestris (l,,,,,,,,
3,tinospora cordifolia,emblicaofficinalis (gaertn,,,,,,,,
4,tribulusterrestris (l,coptischinensis franch,,,,,,,,
5,emblicaofficinalis (gaertn,hydrastiscanadensis l,,,,,,,,
6,coptischinensis franch,berberis aristata dc,,,,,,,,
7,coptis chinensisfranch,mahonia manipurensis(takeda,,,,,,,,
8,hydrastiscanadensis l,coptis chinensisfranch,,,,,,,,
9,berberis aristata dc,berberis aristata,,,,,,,,
10,berberis aristata,berberis tinctoria,,,,,,,,
11,mahonia manipurensis(takeda,,,,,,,,,
12,berberis aristata dcroot,,,,,,,,,
13,berberis tinctoria,,,,,,,,,
