,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,capsella bursa-pastoris (l.) medik,capsella bursa-pastoris (l.) medik,,thymusserpylluml,,,schisandra chinensis(turcz.) bail_exhaustion,,,thymusserpylluml_expectorant
1,cyanus segetum hill,cyanus segetum hill,,tiliacordatamill,,,,,,tiliacordatamill_sudorific
2,centaurea cyanus l,centaurea cyanus l,,t.platyphyllosscop,,,,,,tiliacordatamill_diaphoretic
3,plantago major l,plantago major l,,tussilagofarfaral,,,,,,t.platyphyllosscop_sudorific
4,urtica dioical,urtica dioical,,urticadioical,,,,,,t.platyphyllosscop_diaphoretic
5,aralia elata (miq.)seem,aralia elata (miq.)seem,,vacciniummyrtillusl,,,,,,tussilagofarfaral_expectorant
6,aralia,rosa spp,,vacciniumvitis-idaeal,,,,,,urticadioical_haemostatic
7,rosa spp,prunus padus l,,valerianaofficinalisl,,,,,,vacciniummyrtillusl_astringent
8,prunus padus l,sorbus aucuparia l,,viburnumopulusl,,,,,,vacciniumvitis-idaeal_diuretic
9,sorbus aucuparia l,schisandra chinensis(turcz.) bail,,violatricolorl,,,,,,valerianaofficinalisl_sedative
10,schisandra chinensis(turcz.) bail,achillea millefolium l,,v.arvensismurray,,,,,,viburnumopulusl_hemostatic
11,achillea millefolium l,tanacetum vulgarel,,vaccinium myrtillus l,,,,,,violatricolorl_expectorant
12,tanacetum vulgarel,origanum vulgare l,,crataegusspp,,,,,,v.arvensismurray_expectorant
13,origanum vulgare l,betula pendula roth,,viburnum opulus l,,,,,,aralia elata (miq.)seem_tonic
14,betula pendula roth,b. pubescens ehrh,,camelliasinensis (l.) kuntze,,,,,,aralia_tonic
15,b. pubescens ehrh,,,,,,,,,schisandra chinensis(turcz.) bail_tonic
16,,,,,,,,,,schisandra chinensis(turcz.) bail_night vision
17,,,,,,,,,,"schisandra chinensis(turcz.) bail_reduce hunger, thirst"
