,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,,,respiratory,dolichos lablab,,,,,respiratory_paralysis,
1,,,gibrassica napus,saman,,,,,gibrassica napus_pulmonary emphysemabrassica,
2,,,"blindness"")brassica",majalis,,,,,"blindness"")brassica_cns (""rape blindness"")brassica",
3,,,teratogenicericaceae,aucuba japonica,,,,,teratogenicericaceae_cns paralysis,
4,,,gicnidoscolus,cotyledon orbiculata,,,,,gicnidoscolus_dermatitis,
5,,,gieuphorbia maculata,crassula arborescens,,,,,gieuphorbia maculata_dermatitis,
6,,,gieuphorbia marginata,kalanchoe spp,,,,,gieuphorbia marginata_dermatitis,
7,,,gieuphorbia milii,armoracia lapathifolia,,,,,gieuphorbia milii_dermatitis,
8,,,gihippomane mancinella,barbarea vulgaris,,,,,gihippomane mancinella_dermatitis,
9,,,gihura crepitans,brassica spp,,,,,gihura crepitans_dermatitis,
10,,,gijatropha,brassica napus,,,,,gijatropha_dermatitis,
11,,,spurge,descurainia pinnata,,,,,spurge_gastritisphyllanthus,
12,,,gi,erysimum cheiranthoides,,,,,gi_kidney damagebrassica,
13,,,asphyxiationheteropogon contortus,raphanus raphinastrum,,,,,asphyxiationheteropogon contortus_cellular asphyxiation-165,
14,,,dermatitishypericaceae,thlaspi arvense,,,,,dermatitishypericaceae_intense dermatitishypericaceae,
15,,,flavoringumbellularia,bryonia spp,,,,,flavoringumbellularia_carcinogenic,
16,,,hemorrhaging,momordica charantia,,,,,hemorrhaging_death,
17,,,paralysisglottidium vesicarium,datisca glomerata,,,,,paralysisglottidium vesicarium_cns; paralysisbaptisia,
18,,,circulatory,dioscorea bulbifera,,,,,circulatory_respiratory failure-166,
19,,,photosensitization,dioscorea spp,,,,,photosensitization_infertilitymelilotus,
20,,,,kalmia spp,,,,,,
21,,,,ledum spp,,,,,,
22,,,,leucothoe spp,,,,,,
23,,,,lyonia spp,,,,,,
24,,,,menziesia ferruginea,,,,,,
25,,,,pernettya spp,,,,,,
26,,,,pieris spp,,,,,,
27,,,,rhododendron spp,,,,,,
28,,,,aleurites fordii,,,,,,
29,,,,cnidoscolus spp,,,,,,
30,,,,croton spp,,,,,,
31,,,,eremocarpus setigerus,,,,,,
32,,,,euphorbia lathyris,,,,,,
33,,,,euphorbia maculata,,,,,,
34,,,,euphorbia marginata,,,,,,
35,,,,euphorbia milii,,,,,,
36,,,,euphorbia pulcherrima,,,,,,
37,,,,euphorbia spp,,,,,,
38,,,,hippomane mancinella,,,,,,
39,,,,hura crepitans,,,,,,
40,,,,jatropha spp,,,,,,
41,,,,manihot esculenta,,,,,,
42,,,,mercurialis annua,,,,,,
43,,,,pedilanthus tithymaloides,,,,,,
44,,,,phyllanthus abnormis,,,,,,
45,,,,reverchonia arenaria,,,,,,
46,,,,ricinus communis,,,,,,
47,,,,sapium spp,,,,,,
48,,,,stillingia treculeana,,,,,,
49,,,,fagus spp,,,,,,
50,,,,quercus spp,,,,,,
51,,,,corydalis spp,,,,,,
52,,,,dicentra spp,,,,,,
53,,,,centaurium floribundum,,,,,,
54,,,,geranium,,,,,,
55,,,,erodium spp,,,,,,
56,,,,avena sativa,,,,,,
57,,,,bromus spp,,,,,,
58,,,,cynodon dactylon,,,,,,
59,,,,festuca arundinacea,,,,,,
60,,,,glyceria spp,,,,,,
61,,,,heteropogon contortus,,,,,,
62,,,,holcus lanatus,,,,,,
63,,,,hordeum jubatum,,,,,,
64,,,,lolium temulentum,,,,,,
65,,,,phalaris spp,,,,,,
66,,,,setaria spp,,,,,,
67,,,,sorghum spp,,,,,,
68,,,,stipa robusta,,,,,,
69,,,,stipa spp,,,,,,
70,,,,zea mays,,,,,,
71,,,,aesculus spp,,,,,,
72,,,,hydrangea,,,,,,
73,,,,hydrangea spp,,,,,,
74,,,,phacelia spp,,,,,,
75,,,,turricula parryi,,,,,,
76,,,,caulophyllum inophyllum,,,,,,
77,,,,hypericum perforatum,,,,,,
78,,,,hypericum spp,,,,,,
79,,,,homeria spp,,,,,,
80,,,,iris spp,,,,,,
81,,,,moraea polystachya,,,,,,
82,,,,triglochin spp,,,,,,
83,,,,glechoma hederacea,,,,,,
84,,,,mentha pulegium,,,,,,
85,,,,perilla frutescens,,,,,,
86,,,,salvia officinalis,,,,,,
87,,,,salvia reflexa,,,,,,
88,,,,stachys arvensis,,,,,,
89,,,,thymus vulgaris,,,,,,
90,,,,persea americana,,,,,,
91,,,,sassafras albidum,,,,,,
92,,,,umbellularia californica,,,,,,
93,,,,lecythis spp,,,,,,
94,,,,loss of hair and nails,,,,,,
95,,,,abrus precatorius,,,,,,
96,,,,acacia berlandieri,,,,,,
