,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,aucuba japonica,aucuba japonica,indigofera endecaphylla,saman,,cotyledon orbiculata_bloating,,,,
1,cotyledon orbiculata,cotyledon orbiculata,colchicum autumnale,majalis,,cotyledon orbiculata_paralysis,,,,
2,crassula arborescens,crassula arborescens,convallaria majalis,geranium,,cotyledon orbiculata_respiratory,,,,
3,kalanchoe spp,kalanchoe spp,,loss of hair and nails,,kalanchoe spp_paralysis,,,,
4,armoracia lapathifolia,armoracia lapathifolia,,giindigofera endecaphylla,,kalanchoe spp_respiratory,,,,
5,barbarea vulgaris,barbarea vulgaris,,,,kalanchoe spp_convulsions,,,,
6,brassica spp,brassica spp,,,,brassica napus_pulmonary emphysema,,,,
7,brassica napus,brassica napus,,,,brassica napus_liver/kidney damage,,,,
8,descurainia pinnata,descurainia pinnata,,,,descurainia pinnata_blindness,,,,
9,erysimum cheiranthoides,erysimum cheiranthoides,,,,bryonia spp_respiratory paralysis,,,,
10,raphanus raphinastrum,raphanus raphinastrum,,,,momordica charantia_hypoglycemia,,,,
11,thlaspi arvense,thlaspi arvense,,,,dioscorea spp_cns paralysis,,,,
12,bryonia spp,bryonia spp,,,,reverchonia arenaria_liver and kidney damage,,,,
13,momordica charantia,momordica charantia,,,,mentha pulegium_liver damage,,,,
14,datisca glomerata,datisca glomerata,,,,,,,,
15,dioscorea bulbifera,dioscorea bulbifera,,,,,,,,
16,dioscorea spp,dioscorea spp,,,,,,,,
17,kalmia spp,kalmia spp,,,,,,,,
18,ledum spp,ledum spp,,,,,,,,
19,leucothoe spp,leucothoe spp,,,,,,,,
20,lyonia spp,lyonia spp,,,,,,,,
21,menziesia ferruginea,menziesia ferruginea,,,,,,,,
22,pernettya spp,pernettya spp,,,,,,,,
23,pieris spp,pieris spp,,,,,,,,
24,rhododendron spp,rhododendron spp,,,,,,,,
25,aleurites fordii,aleurites fordii,,,,,,,,
26,cnidoscolus spp,cnidoscolus spp,,,,,,,,
27,croton spp,croton spp,,,,,,,,
28,eremocarpus setigerus,eremocarpus setigerus,,,,,,,,
29,euphorbia lathyris,euphorbia lathyris,,,,,,,,
30,euphorbia maculata,euphorbia maculata,,,,,,,,
31,euphorbia marginata,euphorbia marginata,,,,,,,,
32,euphorbia milii,euphorbia milii,,,,,,,,
33,euphorbia pulcherrima,euphorbia pulcherrima,,,,,,,,
34,euphorbia spp,euphorbia spp,,,,,,,,
35,hippomane mancinella,hippomane mancinella,,,,,,,,
36,hura crepitans,hura crepitans,,,,,,,,
37,jatropha spp,jatropha spp,,,,,,,,
38,manihot esculenta,manihot esculenta,,,,,,,,
39,mercurialis annua,mercurialis annua,,,,,,,,
40,pedilanthus tithymaloides,pedilanthus tithymaloides,,,,,,,,
41,phyllanthus abnormis,phyllanthus abnormis,,,,,,,,
42,reverchonia arenaria,reverchonia arenaria,,,,,,,,
43,ricinus communis,ricinus communis,,,,,,,,
44,sapium spp,sapium spp,,,,,,,,
45,stillingia treculeana,stillingia treculeana,,,,,,,,
46,fagus spp,fagus spp,,,,,,,,
47,quercus spp,quercus spp,,,,,,,,
48,corydalis spp,corydalis spp,,,,,,,,
49,dicentra spp,dicentra spp,,,,,,,,
50,centaurium floribundum,centaurium floribundum,,,,,,,,
51,erodium spp,erodium spp,,,,,,,,
52,avena sativa,avena sativa,,,,,,,,
53,bromus spp,bromus spp,,,,,,,,
54,cynodon dactylon,cynodon dactylon,,,,,,,,
55,festuca arundinacea,festuca arundinacea,,,,,,,,
56,glyceria spp,glyceria spp,,,,,,,,
57,heteropogon contortus,heteropogon contortus,,,,,,,,
58,holcus lanatus,holcus lanatus,,,,,,,,
59,hordeum jubatum,hordeum jubatum,,,,,,,,
60,lolium temulentum,lolium temulentum,,,,,,,,
61,phalaris spp,phalaris spp,,,,,,,,
62,setaria spp,setaria spp,,,,,,,,
63,sorghum spp,sorghum spp,,,,,,,,
64,stipa robusta,stipa robusta,,,,,,,,
65,stipa spp,stipa spp,,,,,,,,
66,zea mays,zea mays,,,,,,,,
67,aesculus spp,aesculus spp,,,,,,,,
68,hydrangea,hydrangea spp,,,,,,,,
69,hydrangea spp,phacelia spp,,,,,,,,
70,phacelia spp,turricula parryi,,,,,,,,
71,turricula parryi,caulophyllum inophyllum,,,,,,,,
72,caulophyllum inophyllum,hypericum perforatum,,,,,,,,
73,hypericum perforatum,hypericum spp,,,,,,,,
74,hypericum spp,homeria spp,,,,,,,,
75,homeria spp,iris spp,,,,,,,,
76,iris spp,moraea polystachya,,,,,,,,
77,moraea polystachya,triglochin spp,,,,,,,,
78,triglochin spp,glechoma hederacea,,,,,,,,
79,glechoma hederacea,mentha pulegium,,,,,,,,
80,mentha pulegium,perilla frutescens,,,,,,,,
81,perilla frutescens,salvia officinalis,,,,,,,,
82,salvia officinalis,salvia reflexa,,,,,,,,
83,salvia reflexa,stachys arvensis,,,,,,,,
84,stachys arvensis,thymus vulgaris,,,,,,,,
85,thymus vulgaris,persea americana,,,,,,,,
86,persea americana,sassafras albidum,,,,,,,,
87,sassafras albidum,umbellularia californica,,,,,,,,
88,umbellularia californica,lecythis spp,,,,,,,,
89,lecythis spp,abrus precatorius,,,,,,,,
90,abrus precatorius,acacia berlandieri,,,,,,,,
91,acacia berlandieri,acacia greggii,,,,,,,,
92,acacia greggii,astragalus spp,,,,,,,,
93,astragalus spp,baptisia spp,,,,,,,,
94,baptisia spp,caesalpinia spp,,,,,,,,
95,caesalpinia spp,canavalia spp,,,,,,,,
96,canavalia spp,cassia fistula,,,,,,,,
97,cassia fistula,cassia occidentalis,,,,,,,,
98,cassia occidentalis,crotalaria spp,,,,,,,,
99,crotalaria spp,cytisus spp,,,,,,,,
100,cytisus spp,dolichos lablab,,,,,,,,
101,dolichos lablab,erythrina spp,,,,,,,,
102,erythrina spp,glottidium vesicarium,,,,,,,,
103,glottidium vesicarium,glycine max,,,,,,,,
104,glycine max,gymnocladus dioica,,,,,,,,
105,gymnocladus dioica,laburnum anagyroides,,,,,,,,
106,laburnum anagyroides,lathyrus spp,,,,,,,,
107,lathyrus spp,leucaena leucocephala,,,,,,,,
108,leucaena leucocephala,lonchocarpus violaceus,,,,,,,,
109,lonchocarpus violaceus,lupinus spp,,,,,,,,
110,lupinus spp,medicago spp,,,,,,,,
111,medicago spp,melilotus spp,,,,,,,,
112,melilotus spp,mucuna deeringiana,,,,,,,,
113,mucuna deeringiana,oxytropis spp,,,,,,,,
114,oxytropis spp,pachyrhizus erosus,,,,,,,,
115,pachyrhizus erosus,phaseolus lunatus,,,,,,,,
116,phaseolus lunatus,phaseolus vulgaris,,,,,,,,
117,phaseolus vulgaris,physostigma venenosum,,,,,,,,
118,physostigma venenosum,pisum sativum,,,,,,,,
119,pisum sativum,pongamia pinnata,,,,,,,,
120,pongamia pinnata,prosopis juliflora,,,,,,,,
121,prosopis juliflora,robinia pseudoacacia,,,,,,,,
122,robinia pseudoacacia,samanea saman,,,,,,,,
123,samanea saman,sesbania spp,,,,,,,,
124,sesbania spp,sophora secundiflora,,,,,,,,
125,sophora secundiflora,spartium junceum,,,,,,,,
126,spartium junceum,stizolobium deeringianum,,,,,,,,
127,stizolobium deeringianum,trifolium spp,,,,,,,,
128,trifolium spp,vicia faba,,,,,,,,
129,vicia faba,vicia spp,,,,,,,,
130,vicia spp,wisteria spp,,,,,,,,
131,wisteria spp,aloe spp,,,,,,,,
132,aloe spp,amianthium muscaetoxicum,,,,,,,,
133,amianthium muscaetoxicum,asparagus officinalis,,,,,,,,
134,asparagus officinalis,galanthus nivalis,,,,,,,,
135,galanthus nivalis,gloriosa superba,,,,,,,,
136,gloriosa superba,hyacinthoides non-scripta,,,,,,,,
137,hyacinthoides non-scripta,hyacinthus orientalis,,,,,,,,
138,hyacinthus orientalis,melanthium virginicum,,,,,,,,
139,melanthium virginicum,ornithogalum umbellatum,,,,,,,,
140,ornithogalum umbellatum,schoenocaulon spp,,,,,,,,
141,schoenocaulon spp,scilla spp,,,,,,,,
142,scilla spp,tulipa spp,,,,,,,,
143,tulipa spp,urginea maritima,,,,,,,,
144,urginea maritima,veratrum spp,,,,,,,,
145,veratrum spp,zigadenus spp,,,,,,,,
146,zigadenus spp,linum usitatissimum,,,,,,,,
147,linum usitatissimum,,,,,,,,,
