,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,h. perforatum,hypericum perforatum,eriocephalus,hypericum spp,hypericum empetrifolium_skin inflammations,eriocephalus_influenza,hypericum spp_wound-healing,,eriocephalus_anti-influenza,hypericum spp_wound-healing
1,h. empetrifolium,hypericum empetrifolium,allium hookeri,hypericum l,hypericum empetrifolium_wounds,hypericum perforatum_skin inflammations,h. empetrifolium_wound-healing,,hypericum perforatum_antioxidant,hypericum spp_wound healing
2,h. triquetrifolium,hypericum triquetrifolium,rosmarinus officinalis,,,hypericum perforatum_wounds,h. amblycalyx_wound-healing,,hypericum perforatum_antimicrobial,hypericum l_antioxidant
3,h. amblycalyx,hypericum amblycalyx,vaccinium,,,hypericum triquetrifolium_skin inflammations,h. jovis_wound-healing,,hypericum perforatum_wound-healing,hypericum l_gastroprotective
4,h. jovis,hypericum jovis,vitis,,,hypericum triquetrifolium_wounds,h. perforatum_wound-healing,,hypericum perforatum_gastroprotective,hypericum l_antiangiogenetic
5,laurus nobilis l,laurus nobilis,eucalyptus,,,allium hookeri_metabolic syndrome,h. triquetrifolium_wound-healing,,hypericum perforatum_antiangiogenetic,h. empetrifolium_wound healing
6,,,melissa,,,allium hookeri_type 2 diabetes,,,hypericum empetrifolium_wound-healing,
7,,,,,,rosmarinus officinalis_neurodegenerative diseases,,,hypericum triquetrifolium_wound-healing,
8,,,,,,,,,allium hookeri_antioxidant,
9,,,,,,,,,allium hookeri_anti-inflammatory,
10,,,,,,,,,rosmarinus officinalis_antioxidant,
11,,,,,,,,,rosmarinus officinalis_anti-inflammatory,
12,,,,,,,,,rosmarinus officinalis_antiprion,
13,,,,,,,,,rosmarinus officinalis_neuroprotective,
14,,,,,,,,,vaccinium_antioxidant,
15,,,,,,,,,vaccinium_anti-inflammatory,
16,,,,,,,,,vaccinium_neuroprotective,
17,,,,,,,,,vitis_antioxidant,
18,,,,,,,,,vitis_anti-inflammatory,
19,,,,,,,,,vitis_neuroprotective,
