,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,chelidonium majus,chelidonium majus,icitrus paradisi,citrus paradisi,hypericum perforatum_depression,piper methysticum_depression,,,piper methysticum_anxi,hypericum perforatum_antidepressant
1,aristolochia fangchi,aristolochia fangchi,andrographis paniculateandrographis paniculata,andrographis paniculate,hypericum perforatum_major depression,piper methysticum_major depression,,,a. paniculata_inflammatory,hypericum perforatum_antidepressants
2,piper methysticum,piper methysticum,cerita bidara,,andrographis paniculata_plicated upper respiratory tract infection,a. paniculata_cancer,,,,piper methysticum_anxiolytic
3,hypericum perforatum,hypericum perforatum,,,andrographis paniculata_upper respiratory tract infections,,,,,a. paniculata_anti-diarrheal
4,hypericum,andrographis paniculata,,,andrographis paniculata_uncomplicated upper respiratory tract infection,,,,,a. paniculata_anti-bacterial
5,a. paniculata,a. paniculata,,,a. paniculata_uncomplicated upper respiratory tract infection,,,,,a. paniculata_anti-viral
6,andrographis paniculata,a.; paniculata,,,a. paniculata_uncomplicated upper tract infection,,,,,a. paniculata_anti-venom
7,andrographispaniculata,rhododendron sp,,,a. paniculata_plicated upper tract infection,,,,,a. paniculata_immuno-stimulatory
8,a.; paniculata,,,,a. paniculata_plicated upper respiratory tract infection,,,,,a. paniculata_anti-inflammatory
9,rhododendron sp,,,,,,,,,a. paniculata_anti-pyretic
10,,,,,,,,,,a. paniculata_anti-cancer
