,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,musa textilis,musa textilis,cinchona officinalis l,furcraea andina,,cinchona officinalis l_malaria,,,cinchona officinalis l_antifebrile,
1,urena lobata,urena lobata,ricinus communis,furcraea humboldtiana,,cinchona officinalis l_fever,,,ricinus communis_purgative,
2,tilia americana,tilia americana,,cocos nucifera,,,,,,
3,clappertonia ficifolia,clappertonia ficifolia,,gossypium tomentosum,,,,,,
4,sansevieria senegambica,sansevieria senegambica,,stipa tenacissima,,,,,,
5,muhlenbergia macroura,muhlenbergia macroura,,agave lecheguilla,,,,,,
6,sabal palmetto,sabal palmetto,,,,,,,,
7,furcraea cabuya,furcraea cabuya,,,,,,,,
8,agave cantala,agave cantala,,,,,,,,
9,boehmeria nivea,boehmeria nivea,,,,,,,,
10,abutilon theophrastii,abutilon theophrastii,,,,,,,,
11,cannabis sativa,cannabis sativa,,,,,,,,
12,corchorus capsularis,corchorus capsularis,,,,,,,,
13,corchorus olitorius,corchorus olitorius,,,,,,,,
14,hibiscus cannabinus,hibiscus cannabinus,,,,,,,,
15,hibiscus sabdariffa,hibiscus sabdariffa,,,,,,,,
16,agave sisalina,agave sisalina,,,,,,,,
17,yucca funifera,yucca funifera,,,,,,,,
18,yucca,yucca elata,,,,,,,,
19,yucca elata,yucca mohavensis,,,,,,,,
20,yucca mohavensis,yucca glauca,,,,,,,,
21,yucca glauca,yucca baccata,,,,,,,,
22,yucca baccata,yucca whipplei,,,,,,,,
23,yucca whipplei,sabal causiarum,,,,,,,,
24,sabal causiarum,carludovica palmata,,,,,,,,
25,carludovica palmata,leopoldina piassaba,,,,,,,,
26,leopoldina piassaba,attalea funifera,,,,,,,,
27,attalea funifera,ananas comosus,,,,,,,,
28,ananas comosus,aechmaea magdalenae,,,,,,,,
29,aechmaea magdalenae,furcraea gigantea,,,,,,,,
30,furcraea gigantea,furcraea hexapetala,,,,,,,,
31,furcraea hexapetala,ceiba pentandra,,,,,,,,
32,ceiba pentandra,ceiba aesculifolia,,,,,,,,
33,ceiba aesculifolia,gossypium herbaceum,,,,,,,,
34,gossypium herbaceum,gossypium barbadense,,,,,,,,
35,gossypium barbadense,gossypium hirsutum,,,,,,,,
36,gossypium hirsutum,gossypium obtusifolium,,,,,,,,
37,gossypium obtusifolium,gossypium arboreum,,,,,,,,
38,gossypium arboreum,chamaerops humilis,,,,,,,,
39,chamaerops humilis,sida rhombifolia,,,,,,,,
40,sida rhombifolia,furcraea foetida,,,,,,,,
41,furcraea foetida,furcraea macrophylla,,,,,,,,
42,furcraea macrophylla,linum usitatissimum,,,,,,,,
43,linum usitatissimum,crotalaria juncea,,,,,,,,
44,crotalaria juncea,fimbristylis umbellaris,,,,,,,,
45,fimbristylis umbellaris,spartium junceum,,,,,,,,
46,spartium junceum,tillandsia usneoides,,,,,,,,
47,tillandsia usneoides,phormium tenax,,,,,,,,
48,phormium tenax,asclepias incarnata,,,,,,,,
49,asclepias incarnata,chorisia speciosa,,,,,,,,
50,chorisia speciosa,chorisia insigna,,,,,,,,
51,chorisia insigna,borassus flabellifer,,,,,,,,
52,borassus flabellifer,broussonetia papyrifera,,,,,,,,
53,broussonetia papyrifera,pandanus tectorius,,,,,,,,
54,pandanus tectorius,caryota urens,,,,,,,,
55,caryota urens,triumfetta tomentosa,,,,,,,,
56,triumfetta tomentosa,triumfetta rhomboidea,,,,,,,,
57,triumfetta rhomboidea,agave atrovirens,,,,,,,,
58,agave atrovirens,agave letonae,,,,,,,,
59,agave letonae,agave tequilana,,,,,,,,
60,agave tequilana,mauritia vinifera,,,,,,,,
61,mauritia vinifera,samuela carnerosana,,,,,,,,
62,samuela carnerosana,abutilon avicinnae,,,,,,,,
63,abutilon avicinnae,sesbania exaltata,,,,,,,,
64,sesbania exaltata,sesbania bispinosa,,,,,,,,
65,sesbania bispinosa,urtica spp,,,,,,,,
66,urtica spp,apocynum cannabinum,,,,,,,,
67,apocynum cannabinum,bombax ceiba,,,,,,,,
68,bombax ceiba,agave fourcroydes,,,,,,,,
69,bombax,agave zapupe,,,,,,,,
70,agave fourcroydes,,,,,,,,,
71,agave zapupe,,,,,,,,,
