,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,taphrina deformans,taphrina deformans,yucca mohavensis,rocella tinctoria,,taphrina deformans_peach leaf curl,urechites suberecta_hemorrhoids,dryopteris filix-mas_vermifuge,tolypocladium inflatum_cyclosporin,pistacia lentiscus_purgative
1,tolypocladium inflatum,tolypocladium inflatum,amaranthus caudatus,sphagnum spp,,ustilago maydis_corn smut,asclepias curassavica_menstruation,,cetraria islandica_medicine,apocynum venetum_emetic
2,torulaspora delbrueckii,torulaspora delbrueckii,schinus lorentzii,sphagnum,,metopium toxiferum_purgative,asclepias spp_toothache,,evernia sp_arrow poison,apocynum venetum_cardiac stimulant
3,torulaspora holmii,torulaspora holmii,schinus molle,cyathaea spp,,alstonia scholaris_vermifuge,cryptostegia grandiflora_malaria,,parmelia conspera_fumatory/masticatory,asclepias curassavica_abortifacient
4,tuber spp,tuber spp,sclerocarya birrea ssp. caffra,oregon balsam,,apocynum cannabinum_emetic,,,dryopteris dilatata_vermifuge,asclepias spp_tooth extraction
5,ustilago maydis,ustilago maydis,semecarpus anacardium,acanthus,,apocynum cannabinum_cardiac stimulant,,,thuja occidentalis_essential oil,
6,volvariella volvacea,volvariella volvacea,hancornia speciosa,yucca mohavensi,,strophanthus hispidus_arrow poison,,,ephedra sinica_ephedrine,
7,zygosaccharomyces soyae,zygosaccharomyces soyae,aralia cordata,amaranthus caudatu,,strophanthus kombe_arrow poison,,,ephedra trifurca_ephedrine,
8,cetraria islandica,cetraria islandica,aralia nudicaulis,,,strophanthus gratus_arrow poison/medicine,,,ginkgo biloba_medicine (vascular,
9,evernia prunastri,evernia prunastri,aralia racemosa,,,thevetia spp_hemorrhoids,,,"abies balsamea_resin (canada balsam, balm-of-gilead",
10,evernia sp,evernia sp,,,,thevetia spp_heart,,,cedrus libani_essential oil,
11,evernia vulpina,evernia vulpina,,,,urechites suberecta_arrow-poison (wooraia,,,larix decidua_tannins,
