,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,rosa canina l,rosa canina l,salvia officinalis l,salviaofficinalis l,,medicago sativa_iron overload,,rosa canina l_anti-inflammatory,salvia officinalis l_antibacterial,salviaofficinalis l_antibacterial
1,chenopodium album,chenopodium album,salix alba,menthaspicata,,allium porrum_iron overload,,chenopodium album_antimicrobial,laurus nobilis linn_anti-inflammatory,laurus nobilis linn_antinflammatory
2,salvia triloba l,salvia triloba l,mentha spicata,rubus sanctus schreber,,morus alba l_diabetes,,chenopodium album_antioxidant,mentha spicata_antifungal,menthaspicata_antifungal
3,ziziphora taurica subsp. cleonioides,ziziphora taurica subsp. cleonioides,datura stramonium l,salixalba,,,,chenopodium album_anthelmintic,tilia platyphyllos l_antioxidant,morus alba l_antidiabetic
4,medicago sativa,medicago sativa,,daturastramonium l,,,,salvia triloba l_antibacterial,tilia platyphyllos l_hepatoprotective,rubus sanctus schreber_wound healing
5,allium porrum,allium porrum,,cupressus sempervirens,,,,ziziphora taurica subsp. cleonioides_antioxidant,,glycyrrhiza glabra l_inhibit adhesion ofhelicobacter pylori to human gastric mucosa
6,laurus nobilis linn,laurus nobilis linn,,eucalyptus saligna,,,,laurus nobilis linn_analgesic,,
7,sideritis,sideritis species,,potentilla,,,,sideritis species_antioxidant,,
8,morus alba l,morus alba l,,hypericum,,,,morus alba l_antioxidant,,
9,glycyrrhiza glabra l,glycyrrhiza glabra l,,,,,,rumex crispus l_antimicrobial,,
10,tilia platyphyllos l,tilia platyphyllos l,,,,,,rumex crispus l_antioxidant,,
11,rumex crispus l,rumex crispus l,,,,,,,,
