,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,erythroxylum coca,erythroxylum coca,,gelidium cartilagineum,ephedra sinica_bronchial asthma,hypericum perforatum_influenza b,ephedra sinica_drug poisoning,erythroxylum coca_local anesthetic,claviceps purpurea_constrict blood vessels,erythroxylum coca_heart/respiratory stimulant
1,ephedra sinica,ephedra sinica,,symphytum officinale,claviceps purpurea_migraine headaches,hypericum perforatum_herpes simplex virus 1,ephedra sinica_low blood pressure,ephedra sinica_spinal anesthetic,panax quinquefolia_tonic,ephedra sinica_stimulant
2,claviceps purpurea,claviceps purpurea,,echinacea spp,panax quinquefolia_insomnia,hypericum perforatum_herpes simplex virus 2,ephedra sinica_tumor,hypericum perforatum_sedative,echinacea purpurea_stimulates body's ability to heal,claviceps purpurea_constricting dilated cranial bloodvessels
3,panax quinquefolia,panax quinquefolia,,vinca,panax quinquefolia_diabetes,taxus brevifolia_breast cancer,claviceps purpurea_post-partumbleeding,hypericum perforatum_antidepressant,valeriana officinalis_tranquilizing,claviceps purpurea_stimulate the smooth muscle ofthe uterus
4,ginkgo,ginkgo biloba,,senna,panax quinquefolia_gastritis,podophyllum peltatum_testicular cancer,ginkgo_alzheimer's disease,valeriana officinalis_sedative,catharanthus roseus_inhibit tumor growth,claviceps purpurea_uterine contractions
5,ginkgo biloba,hypericum perforatum,,,panax quinquefolia_impotency,podophyllum peltatum_ovarian cancer,ginkgo_strokes,aloe vera_skin-softening,aloe vera_burn treatment,panax quinquefolia_cns stimulant
6,hypericum perforatum,rauvolfia serpentina,,,panax quinquefolia_anemia,,ginkgo_cardiovascular disorders,styrax benzoin_loosens phlegm in respiratory passages,myroxylon balsamum_skin ointments,hypericum perforatum_depressant
7,rauvolfia serpentina,echinacea purpurea,,,ginkgo biloba_reduced blood flow to the brain,,hypericum perforatum_herpessimplex virus,piper nigrum_stimulates heart,atropa belladonna_dilate pupils for eye exams,rauvolfia serpentina_decreases blood pressureand pulse rate
8,rauvolfia,tanacetum parthenium,,,hypericum perforatum_hemorrhoids,,hypericum perforatum_depression,caulophyllum thalictroides_promotes menstruation,areca catechu_destroys tapeworms,echinacea purpurea_blood purifier
9,echinacea purpurea,valeriana officinalis,,,hypericum perforatum_bacterial infections,,rauvolfia serpentina_intestinal worms,menyanthes trifoliata_lowers blood pressure,piper nigrum_reduces gases,gelidium cartilagineum_laxative
10,echinacea,catharanthus roseus,,,hypericum perforatum_psoriasis,,rauvolfia serpentina_insect bites,menyanthes trifoliata_pain-killer,cinnamomum camphora_superficial pain/itching,plantago psyllium_laxative
11,tanacetum parthenium,taxus brevifolia,,,hypericum perforatum_influenza a,,rauvolfia serpentina_high blood pressure,physostigma venenosum_stimulates heart,ricinus communis_irrigates intestines,plantago psyllium_intestinal lubricant
12,valerianaofficinalis,aloe vera,,,hypericum perforatum_seasonal affective syndrome,,echinacea purpurea_wounds,rhamnus purshiana_laxative,syzygium aromaticum_pain-killer,valeriana officinalis_tranquilizer
13,valeriana officinalis,colchicum autumnale,,,hypericum perforatum_bruises,,echinacea purpurea_colds,syzygium aromaticum_antiseptic,duboisia myoporoides_pain-killer,valeriana officinalis_sleep aid
14,catharanthus roseus,myroxylon balsamum,,,hypericum perforatum_wounds,,echinacea purpurea_flu,duboisia myoporoides_anesthetic,eucalyptus globulus_treat bronchial congestion,ricinus communis_irrigates intestine
15,taxus brevifolia,atropa belladonna,,,hypericum perforatum_warts,,echinacea purpurea_venereal disease,inula helenium_antibiotic,allium sativum_reduces hypertension,
16,aloe vera,styrax benzoin,,,hypericum perforatum_hiv,,echinacea purpurea_burns,eucalyptus globulus_antiseptic,zingiber officinale_prevent motion sickness,
17,colchicum autumnale,areca catechu,,,rauvolfia serpentina_schizophrenia,,echinacea_colds,digitalis purpurea_regulates heart beat/contractions,zingiber officinale_soreness,
18,myroxylon balsamum,piper nigrum,,,rauvolfia serpentina_hypertension,,echinacea_flu,allium sativum_antiseptic,hydrastis canadensis_stops bleeding,
19,atropa belladonna,caulophyllum thalictroides,,,rauvolfia serpentina_mental illness,,echinacea_wounds,allium sativum_antispasmodic,hydrastis canadensis_treat stomach aches,
20,styrax benzoin,menyanthes trifoliata,,,tanacetum parthenium_migraine,,echinacea_burns,zingiber officinale_reduce gas,acacia senegal_coughs,
