,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,gossypium,gossypium arboreum,ona,agave cantala,,,,,,
1,gossypium arboreum,g. herbaceum,alina,agave fourcroydes,,,,,,
2,g. herbaceum,gossypium barbadense,ala,agave lecheguilla,,,,,,
3,gossypium barbadense,gossypium hirsutum,illa,agave letonae,,,,,,
4,g. barbadense,g. barbadense,,aloe yucca,,,,,,
5,g.hirsutum,g. longicalyx,,waste,,,,,,
6,gossypium hirsutum,g. hirsutum,,,,,,,,
7,g. hirsutum,g. caicoense,,,,,,,,
8,g. longicalyx,g. tomentosum,,,,,,,,
9,g. caicoense,s,,,,,,,,
10,g. tomentosum,agave funkiana,,,,,,,,
11,samuela carnerosana,agave lurida,,,,,,,,
12,agave,agave sisalina,,,,,,,,
13,agave funkiana,furcraea cabuya,,,,,,,,
14,agave lurida,furcraea hexapetala,,,,,,,,
15,agave sisalina,furcraea foetida,,,,,,,,
16,furcraea cabuya,furcraea macrophylla,,,,,,,,
17,furcraea hexapetala,samuela carnerosana,,,,,,,,
18,furcraea foetida,yucca filamentosa,,,,,,,,
19,furcraea macrophylla,yucca aloifolia,,,,,,,,
20,yucca filamentosa,yucca whipplei,,,,,,,,
21,yucca,yucca brevifolia,,,,,,,,
22,yucca aloifolia,yucca schidigera,,,,,,,,
23,yucca whipplei,yucca glauca,,,,,,,,
24,yucca brevifolia,yucca treculeana,,,,,,,,
25,yucca schidigera,musa textilis,,,,,,,,
26,yucca glauca,broussonetia papyrifera,,,,,,,,
27,yucca treculeana,ceiba pentandra,,,,,,,,
28,musa textilis,boehmeria nivea,,,,,,,,
29,broussonetia papyrifera,corchorus capsularis,,,,,,,,
30,ceiba pentandra,c. olitorius,,,,,,,,
31,boehmeria nivea,hibiscus cannabinus,,,,,,,,
32,corchorus capsularis,,,,,,,,,
33,c. olitorius,,,,,,,,,
34,hibiscus cannabinus,,,,,,,,,
35,hibiscus,,,,,,,,,
