,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,allium sativum,allium,c. baccatum var. pendulumaji,smilax spp,,,allium sativum_cancer,,,allium sativum_aphrodisiac
1,allium cepa,allium cepa,c. annuum var. a.ancho,menthapiperita,,,allium sativum_tuberculosis,,,brassica nigra_stimulating
2,allium canadense,allium sativum,c. annuum var. a.banana,capparisspinosa,,,allium sativum_athlete's foot,,,
3,allium chinense,zingiber officinalis,c. annuum var. a.bird,crocussativus,,,allium sativum_hemorrhoids,,,
4,allium odorum,curcuma longa,c. annuum var. glabriusculumbird,capsicum,,,allium sativum_high blood pressure,,,
5,allium schoenoprasum,armoracia rusticana,c. annuum var. a.cayenne,c. baccatum var. pendulum,,,,,,
6,allium ampeloprasum,wasabia japonica,c. baccatum var. baccatumcayenne,c. chinense,,,,,,
7,allium scorodoprasum,cinnamomum zeylanicum,c. annuum var. a.chilipiquin,c. frutescens,,,,,,
8,allium cernuum,cinnamomum cassia,c. annuum var. a.habanero,c. baccatum var. baccatum,,,,,,
9,allium tricoccum,sassafras albidum,c. annuum var. a.jalapeno,c. pubescens,,,,,,
10,allium fistulosum,ocimum basilicum,c. annuum var. a.mango,crocus,,,,,,
11,zingiber officinalis,mentha spicata,c. annuum var. a.mirasol,,,,,,,
12,curcuma longa,salvia officinalis,c. annuum var. a.paprika,,,,,,,
13,armoracia rusticana,betula lenta,c. annuum var. a.peperoni,,,,,,,
14,wasabia japonica,gaultheria procumbens,c. annuum var. a.pepperoncini,,,,,,,
15,cinnamomum zeylanicum,artemisia dracunculus,c. annuum var. a.poblano,,,,,,,
16,cinnamomum cassia,eugenia caryophyllata,c. annuum var. a.rocotillo,,,,,,,
17,sassafras albidum,pimenta dioica,c. annuum var. a.squash,,,,,,,
18,sassafras,c. annuum,c. annuum var. a.tabasco,,,,,,,
19,ocimum basilicum,piper nigrum,,,,,,,,
20,mentha spicata,vanilla planifolia,,,,,,,,
21,salvia officinalis,pimpinella anisum,,,,,,,,
22,betula lenta,carum carvi,,,,,,,,
23,gaultheria procumbens,anethum graveolens,,,,,,,,
24,artemisia dracunculus,foeniculum vulgare,,,,,,,,
25,eugenia caryophyllata,sinapis alba,,,,,,,,
26,pimenta dioica,brassica nigra,,,,,,,,
27,c. annuum var. a,myristica fragrans,,,,,,,,
28,c. annuum var. glabriusculum,,,,,,,,,
29,piper nigrum,,,,,,,,,
30,vanilla planifolia,,,,,,,,,
31,pimpinella anisum,,,,,,,,,
32,carum carvi,,,,,,,,,
33,anethum graveolens,,,,,,,,,
34,foeniculum vulgare,,,,,,,,,
35,sinapis alba,,,,,,,,,
36,brassica nigra,,,,,,,,,
37,myristica fragrans,,,,,,,,,
