,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,digitalis lanata,digitalis lanata,taxus brevifolia,vinca,,rauvolfia spp_certain mental disorders,vinca_leukemia,,vitis vinifera_anti-cancer,
1,chondrodendron tomentosum,chondrodendron tomentosum,vitis vinifera,sorghum,,catharanthus roseus_leukemia,,,,
2,rauvolfia spp,rauvolfia spp,,anacardium occidentale,,taxus brevifolia_human breast cancer,,,,
3,catharanthus roseus,catharanthus roseus,,mangifera indica,,,,,,
4,,,,pistacia vera,,,,,,
5,,,,rhus spp,,,,,,
6,,,,schinopsis spp,,,,,,
7,,,,schinus spp,,,,,,
8,,,,spondias spp,,,,,,
9,,,,toxicodendron spp,,,,,,
10,,,,apocynumcannabinum,,,,,,
11,,,,carissagrandiflora,,,,,,
12,,,,landolphia spp,,,,,,
13,,,,funtumia elastica,,,,,,
14,,,,nerium spp,,,,,,
15,,,,strophanthus spp,,,,,,
16,,,,thevetia spp,,,,,,
