,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,aster,aster pilosus,,brtomus spp,,,,,,
1,aster pilosus,echinochloa crus-galli,,triodanus perfoliata,,,,,,
2,echinochloa crus-galli,galium aparine,,syzgium malaccense,,,,,,
3,galium aparine,bidens spp,,broussenetia papyrifera,,,,,,
4,bidens spp,convolvulus arvensis,,cassia,,,,,,
5,convolvulus arvensis,calystegia sepium,,,,,,,,
6,calystegia sepium,polygonum convolvulus,,,,,,,,
7,polygonum convolvulus,rubus allegheniensis,,,,,,,,
8,rubus allegheniensis,medicago lupulina,,,,,,,,
9,medicago lupulina,poa annua,,,,,,,,
10,poa annua,saponaria officinalis,,,,,,,,
11,saponaria officinalis,acer negundo,,,,,,,,
12,acer negundo,sicyos angulatus,,,,,,,,
13,sicyos angulatus,arctium minus,,,,,,,,
14,arctium minus,packera glabella,,,,,,,,
15,packera glabella,ranunculus abortivus,,,,,,,,
16,ranunculus abortivus,abutilon theophrasti,,,,,,,,
17,abutilon theophrasti,geranium carolinianum,,,,,,,,
18,geranium carolinianum,prunus serotina,,,,,,,,
19,prunus serotina,stellaria media,,,,,,,,
20,stellaria media,cichorium intybus,,,,,,,,
21,cichorium intybus,potentilla recta,,,,,,,,
22,potentilla recta,kummerowia spp,,,,,,,,
23,kummerowia spp,xanthium strumarium,,,,,,,,
24,xanthium strumarium,helianthus porteri,,,,,,,,
25,helianthus porteri,digitaria spp,,,,,,,,
26,digitaria spp,chrysanthemum leucanthemum,,,,,,,,
27,chrysanthemum leucanthemum,taraxacum officinale,,,,,,,,
28,taraxacum officinale,commelina communis,,,,,,,,
29,commelina communis,hemerocallis fulva,,,,,,,,
30,hemerocallis fulva,rumex crispus,,,,,,,,
31,rumex crispus,cuscuta pentagona,,,,,,,,
32,cuscuta pentagona,sambucus canadensis,,,,,,,,
33,sambucus canadensis,oenothera biennis,,,,,,,,
34,oenothera biennis,cyperus strigosus,,,,,,,,
35,cyperus strigosus,erechtites hieracifolia,,,,,,,,
36,erechtites hieracifolia,conyza canadensis,,,,,,,,
37,conyza canadensis,erigeron annuus,,,,,,,,
38,erigeron annuus,setaria spp,,,,,,,,
39,setaria spp,tripsacum dactyloides,,,,,,,,
40,tripsacum dactyloides,allium spp,,,,,,,,
41,allium spp,solidago canadensis,,,,,,,,
42,solidago canadensis,chenopodium spp,,,,,,,,
43,chenopodium spp,aegopodium podagraria,,,,,,,,
44,aegopodium podagraria,vitis vulpina,,,,,,,,
45,vitis vulpina,physalis philadelphica,,,,,,,,
46,physalis philadelphica,glechoma hederacea,,,,,,,,
47,glechoma hederacea,lamium amplexicaule,,,,,,,,
48,lamium amplexicaule,cynanchum laeve,,,,,,,,
49,cynanchum laeve,lonicera japonica,,,,,,,,
50,lonicera japonica,solanum carolinense,,,,,,,,
51,solanum carolinense,apocynum cannabinum,,,,,,,,
52,apocynum cannabinum,lobelia inflata,,,,,,,,
