,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,rhus vernicifera,rhus vernicifera,garcinia hanburyi,myroxylonbalsamum,,,myroxylonbalsamum_sores,,,
1,rhus,boswellia carteri,angelica archangelica,astragalus gummifer,,,,,,
2,boswellia carteri,commiphora spp,michelia campaca,myroxylon balsamum,,,,,,
3,commiphora spp,ferula assafoetida,,b. fiereana,,,,,,
4,ferula assafoetida,gelidium spp,,bursera,,,,,,
5,gelidium spp,acacia senegal,,asafetida,,,,,,
6,acacia senegal,ceratonia siliqua,,ascophyllum spp,,,,,,
7,ceratonia siliqua,chondrus crispus,,furcellaran fastigiata,,,,,,
8,chondrus crispus,acacia catechu,,dipterocarp,,,,,,
9,acacia catechu,anogeissus latifolia,,robinia pseudoacacia,,,,,,
10,anogeissus latifolia,cyamopsis tetragonolobus,,hibiscus abelomoschus,,,,,,
11,cyamopsis tetragonolobus,sterculia urens,,angelica archangelic,,,,,,
12,sterculia urens,larix occidentalis,,philodendron rhizomecamphor,,,,,,
13,larix occidentalis,opopanax chironium,,michelia campac,,,,,,
14,opopanax chironium,pinus australis,,bursera spp,,,,,,
15,pinus australis,abies balsamea,,origanum majorana,,,,,,
16,abies balsamea,pistacia lentiscus,,reseda odorata,,,,,,
17,pistacia lentiscus,pinus succinifer,,narcissus spp,,,,,,
18,pinus succinifer,hymenaea,,citrus spp,,,,,,
19,hymenaea,hopea,,iris florentina,,,,,,
20,hopea,dracaena draco,,iris,,,,,,
21,dracaena draco,rhus,,rosa damascena,,,,,,
22,styrax benzoin,styrax benzoin,,pinus palustris,,,,,,
23,dioscorea bulbifera,dioscorea bulbifera,,annona,,,,,,
24,roystonea oleracea,roystonea oleracea,,,,,,,,
25,maranta arundinacea,maranta arundinacea,,,,,,,,
26,encephalartos altensteinii,encephalartos altensteinii,,,,,,,,
27,manihot esculenta,manihot esculenta,,,,,,,,
28,xanthosoma atrovirens,xanthosoma atrovirens,,,,,,,,
29,zea mays,zea mays,,,,,,,,
30,dioscorea trifida,dioscorea trifida,,,,,,,,
31,colocasia esculenta,colocasia esculenta,,,,,,,,
32,curcuma angustifolia,curcuma angustifolia,,,,,,,,
33,tacca leontopetaloides,tacca leontopetaloides,,,,,,,,
34,tacca,cyrtosperma chamissonis,,,,,,,,
35,cyrtosperma chamissonis,alocasia macrorhiza,,,,,,,,
36,alocasia macrorhiza,arenga pinnata,,,,,,,,
37,arenga pinnata,dioscorea alata,,,,,,,,
38,dioscorea alata,cycas revoluta,,,,,,,,
39,cycas revoluta,encephalartos caffer,,,,,,,,
40,encephalartos caffer,solanum tuberosum,,,,,,,,
41,solanum tuberosum,canna edulis,,,,,,,,
42,canna edulis,oryza sativa,,,,,,,,
43,oryza sativa,caryota urens,,,,,,,,
44,caryota urens,cycas circinalis,,,,,,,,
45,cycas circinalis,metroxylon sagu,,,,,,,,
46,metroxylon sagu,triticum spp,,,,,,,,
47,triticum spp,dioscorea rotundata,,,,,,,,
