,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,rosa canina l,rosa canina l,,ziziphora taurica subsp. cleonioides,,,,rosa canina l_anti-inflammatory,,ziziphora taurica subsp. cleonioides_antioxidant
1,chenopodium album,chenopodium album,,laurus nobilis linn,,,,chenopodium album_anthelmintic,,laurus nobilis linn_analgesic
2,salviaofficinalis l,salviaofficinalis l,,menthaspicata,,,,chenopodium album_antimicrobial,,laurus nobilis linn_antinflammatory
3,salvia triloba l,salvia triloba l,,sideritis,,,,chenopodium album_antioxidant,,menthaspicata_antifungal
4,medicago sativa,medicago sativa,,salixalba,,,,salviaofficinalis l_antibacterial,,sideritis_antioxidant
5,allium porrum,allium porrum,,potentilla,,,,salvia triloba l_antibacterial,,rubus sanctus schreber_wound healing
6,daturastramonium l,daturastramonium l,,hypericum,,,,morus alba l_antidiabetic,,glycyrrhiza glabra l_inhibit adhesion ofhelicobacter pylori to human gastric mucosa
7,rubus sanctus schreber,rubus sanctus schreber,,,,,,morus alba l_antioxidant,,
8,cupressus sempervirens,cupressus sempervirens,,,,,,rumex crispus l_antimicrobial,,
9,eucalyptus saligna,eucalyptus saligna,,,,,,rumex crispus l_antioxidant,,
10,morus alba l,morus alba l,,,,,,,,
11,glycyrrhiza glabra l,glycyrrhiza glabra l,,,,,,,,
12,tilia platyphyllos l,tilia platyphyllos l,,,,,,,,
13,rumex crispus l,rumex crispus l,,,,,,,,
