,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,a. laxmannii,a. laxmannii,candida parap,,ajuga_hypertension,ajuga_oedema,ajuga_edema,a. laxmannii_antibacterial,a. laxmannii_cal,ajuga_astringent
1,ajuga laxmannii,ajuga laxmannii,l,,ajuga_fever,,,a. laxmannii_antifungal,a. laxmannii_al,a. chamaecistus subsp. scoparia (boiss.) rech.f_antiradical
2,ajuga,ajuga,,,ajuga_ulcer,,,a. laxmannii_antioxidant,a. laxmannii_dan,
3,ajugalaxmannii,a. bracteosa,,,ajuga_intestinal and biliary disorders,,,a. laxmannii_antiradical,a. laxmannii_ial,
4,a. bracteosa,a. relicta,,,,,,a. laxmannii_anti-inflammatory,ajuga_astr,
5,a. relicta,a. taiwanensis,,,,,,a. laxmannii_antimicrobial,ajuga_al,
6,a. taiwanensis,aspergillus flavus,,,,,,ajuga laxmannii_antifungal,penicillium funiculosum_anti-inflammatory,
7,aspergillus flavus,aspergillus niger,,,,,,ajuga_diuretic,a. turkestanica_antiradical,
8,aspergillus niger,candida albicans,,,,,,ajuga_antipyretic,a. reptans_antiradical,
9,candida albicans,penicillium funiculosum,,,,,,a. turkestanica_antioxidant,a. chamaecistus subsp. scoparia (boiss.) rech.f_antioxidant,
10,penicillium funiculosum,candida parapsilosis,,,,,,,,
11,candida parapsilosis,a. turkestanica,,,,,,,,
12,a. turkestanica,a. reptans,,,,,,,,
13,a. reptans,a. chamaecistus subsp. scoparia (boiss.) rech.f,,,,,,,,
14,a. chamaecistus subsp. scoparia (boiss.) rech.f,,,,,,,,,
