,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,cassia l,cassia l,gor,,,,,,,chamaecrista moench_laxatives
1,senna mill,senna mill,jaggery,,,,,,,senna mill_laxatives
2,senna,chamaecrista moench,churan,,,,,,,cassia l_laxatives
3,chamaecrista moench,echinacea,karela,,,,,,,
4,echinacea,aloe vera,chyawanprash,,,,,,,
5,aloe vera,,sukvinder kaur bhamra,,,,,,,
6,,,mint,,,,,,,
7,,,coriander,,,,,,,
8,,,fenugreek,,,,,,,
9,,,black pepper,,,,,,,
10,,,olive,,,,,,,
11,,,almond,,,,,,,
12,,,ginseng,,,,,,,
13,,,acai,,,,,,,
14,,,triphala,,,,,,,
15,,,shilajeet,,,,,,,
16,,,hms,,,,,,,
17,,,garam,,,,,,,
18,,,ajwain,,,,,,,
19,,,cumin,,,,,,,
20,,,coconut,,,,,,,
21,,,cardamoms,,,,,,,
22,,,dates,,,,,,,
23,,,ginger,,,,,,,
24,,,peanuts,,,,,,,
25,,,mangos,,,,,,,
26,,,papaya,,,,,,,
27,,,bhye,,,,,,,
28,,,dushanda,,,,,,,
29,,,masalas,,,,,,,
30,,,mustard,,,,,,,
31,,,neem,,,,,,,
32,,,saunf,,,,,,,
33,,,ganthora,,,,,,,
34,,,pharmacist,,,,,,,
35,,,black seed,,,,,,,
