,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,hypericum perforatum,hypericum perforatum,,symphytum officinale,curcuma longa_swelling,hypericum perforatum_sciatica,urtica dioica_strokes,myroxylon pereirae_antiseptic,diospyros virginiana_astringent,diospyros virginiana_astringents
1,azadiracta indica,azadiracta indica,,croton lechleri,curcuma longa_ulcers,curcuma longa_shingles,salix spp_sciatica,myrica cerifera_astringent,erythroxylum coca_anesthetic,chenopodium ambrosioides_vebrmifuges
2,curcuma longa,curcuma longa,,agrimonia eupatoria,curcuma longa_worms,allium cepa_tonsillitis,gaultheria procumbens_sciatica,,quercus spp_astringent,erythroxylum coca_anesthetics
3,allium cepa,allium cepa,,amaranthus spp,allium cepa_sinus inflammation,juglans spp_warts,angelica chinense_sciatica,,rhamnus purshiana_cathartic,myroxylon pereirae_asepsis
4,hedeoma pulegioides,hedeoma pulegioides,,pisum sativum,allium cepa_varicose veins,glycyrrhiza glabra_tonsillitis,sida cordifolia_sciatica,,podophyllum peltatum_cathartic,liriodendron tulipifera_dentistry
5,pycnanthemum muticum,pycnanthemum muticum,,solanum nigrum,melaleuca spp_vaginitis,hydrastis canadensis_tuberculosis,brassica nigra_sciatica,,cephaelis ipecachuanha_emetic,rhamnus purshiana_cathartics
6,avena sativa,avena sativa,,solanum melongena,juglans spp_skin problems,matricaria recutita_sore throat,sinapis alba_sciatica,,cinchona spp_febrifuge,podophyllum peltatum_cathartics
7,illicium verum,illicium verum,,arnica,aloe spp_sunburn,taraxacum officinale_strokes,zingiber officinale_sore throat,,,amorpha canescens_cautery
8,melaleuca spp,melaleuca spp,,arnica montana,aloe spp_swelling,lindera benzoin_yeast infections,zingiber officinale_sciatica,,,amorpha canescens_moxa
9,juglans spp,juglans spp,,uncaria spp,aloe spp_skin problems,,zingiber officinale_strokes,,,eriogonum jamesii_contraceptives
10,aloe,aloe spp,,zea mays,urtica dioica_sciatica,,sesamum indicum_sciatica,,,apocynum androsaemifolium_contraceptives
11,aloe spp,vitex negundo,,rosa mutiflora,salix spp_strokes,,sesamum indicum_ringing in ears,,,frasera speciosa_contraceptives
12,vitex negundo,mentha piperita,,bidens pilosa,salix spp_warts,,glycyrrhiza glabra_sore throat,,,arisaema triphylla_contraceptives
13,mentha piperita,tanacetum vulgare,,cimicifuga racemosa,salix spp_toothache,,glycyrrhiza glabra_ulcers,,,asclepias hallii_contraceptives
14,tanacetum vulgare,urtica dioica,,vinca minor,gaultheria procumbens_sore throat,,glycyrrhiza glabra_viral infection,,,asclepias syriaca_contraceptives
15,urtica dioica,salix spp,,salvia officinalis,angelica chinense_shingles,,passiflora incarnata_shingles,,,lithospermum ruderale_contraceptives
16,salix spp,gaultheria procumbens,,citrus spp,sida cordifolia_sores,,citrus bergamotia_shingles,,,asarum canadense_contraceptives
17,gaultheria procumbens,angelica chinense,,lavandula spp,lepdium spp_sciatica,,pyrus spp_shingles,,,cephalanthus occidentalis_dentistry
18,angelica chinense,sida cordifolia,,astragalus spp,zingiber officinale_swelling,,portulaca oleracea_wrinkles,,,silphium spp_clean teeth
19,sida cordifolia,brassica nigra,,juniperus spp,zingiber officinale_ulcers,,portulaca oleracea_shingles,,,silphium spp_dentistry
20,brassica nigra,sinapis alba,,lentinus edodes,zingiber officinale_worms,,glycine max_shingles,,,cornus paniculata_dentistry
21,sinapis alba,lepdium spp,,betula spp,zingiber officinale_toothache,,nasturtium officinale_shingles,,,xanthoxylum americanum_dentistry
22,lepdium spp,zingiber officinale,,ricinus communis,sesamum indicum_tinnitus,,allium sativum_sties,,,myrica asplenifolium_dentistry
23,zingiber officinale,sesamum indicum,,chelidonium majus,sesamum indicum_toothache,,allium sativum_tonsillitis,,,cephaelis ipecachuanha_emetics
24,sesamum indicum,melissa officinalis,,ficus carica,melissa officinalis_shingles,,allium sativum_worms,,,cinchona spp_febrifuges
25,melissa officinalis,capsicum spp,,asclepias spp,melissa officinalis_viral infection,,allium cepa_tuberculosis,,,zizia aurea_febrifuges
26,capsicum spp,scutellaria baicalensis,,thuja occidentalis,capsicum spp_ulcers,,hydrastis canadensis_tinnitus,,,astragalus caroliniana_febrifuges
27,scutellaria baicalensis,glycyrrhiza glabra,,ocimum basilicum,capsicum spp_shingles,,hydrastis canadensis_sties,,,verbesina virginica_febrifuges
28,glycyrrhiza glabra,passiflora incarnata,,carica papaya,capsicum spp_eye problems,,hydrastis canadensis_ringing in ears,,,solidago ulmifolia_revive people
29,passiflora incarnata,citrus bergamotia,,cucurbita pepo,capsicum spp_toothache,,origanum vulgare_sinus inflammation,,,tephrosia virginiana_vebrmifuges
30,citrus bergamotia,pyrus spp,,theobroma cacao,scutellaria baicalensis_shingles,,ginkgo_tinnitus,,,ostrya virginiana_diuretic
31,citrus,portulaca oleracea,,rosmarinus officinalis,glycyrrhiza glabra_tooth decay,,ginkgo_ringing in ears,,,pinus virginiana_kidney ailments
32,pyrus spp,glycine max,,prunus dulcis,glycyrrhiza glabra_shingles,,ginkgo biloba_tinnitus,,,monarda mollis_vebrmifuges
33,portulaca oleracea,nasturtium officinale,,vitis vinifera,glycyrrhiza glabra_yeast infections,,ginkgo biloba_ringing in ears,,,spigelia marilandica_vebrmifuges
34,glycine max,allium sativum,,olea europea,glycyrrhiza glabra_tuberculosis,,armoracia rusticana_sinus inflammation,,,prunus americana_vebrmifuges
35,nasturtium officinale,hydrastis canadensis,,vaccinium macrocarpon,portulaca oleracea_yeast infections,,ananas comosus_skin problems,,,medicago sativa_analgesic
36,allium sativum,echinacea spp,,tabebuia spp,portulaca oleracea_skin problems,,ananas comosus_wrinkles,,,myrica cerifera_astringents
37,hydrastis canadensis,eucalyptus spp,,,glycine max_warts,,aloe_wrinkles,,,quercus spp_astringents
38,echinacea,origanum vulgare,,,allium sativum_strokes,,aloe spp_wrinkles,,,
39,echinacea spp,ginkgo biloba,,,allium sativum_ulcers,,symphytum officinale_vaginitis,,,
40,eucalyptus,armoracia rusticana,,,allium sativum_sinus inflammation,,symphytum officinale_sores,,,
41,eucalyptus spp,ananas comosus,,,allium sativum_yeast infections,,croton lechleri_viral infection,,,
42,origanum vulgare,oenothera biennis,,,allium sativum_tuberculosis,,croton lechleri_sores,,,
43,ginkgo,persea americana,,,allium sativum_sore throat,,melaleuca spp_sores,,,
44,ginkgo biloba,calendula officinalis,,,allium sativum_vaginitis,,lonicera japonica_tonsillitis,,,
