,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,h. hircinumsubsp. majus,h. hircinum subsp. majus,,hypericum,h. hircinum_chronic catarrhal affections,,h. hircinum_fungal pathogens of the respiratory tract,h. hircinum subsp. majus_antiseptic,,h. perforatum_antifungal
1,h. hircinum,h. hircinum,,aspergillus glaucus,h. hircinum_sorethroats,,h. hircinum subsp. majus_fungal-associated pathologies,h. hircinum subsp. majus_antifungal,,h. hirsutum_antifungal
2,h. hircinum subsp. majus,h. montanum,,penicillium paneum,h. hircinum_asthma,,h. hircinum subsp. majus_respiratory tract affections,h. hircinum subsp. majus_antimicrobial,,h. maculatum_antifungal
3,h. hircinum subsp.majus,h. maculatum,,candida,h. hircinum_cough,,,h. hircinum_antiseptic,,h. montanum_anticancer
4,h. montanum,h. hirsutum,,c. parapsilosis,,,,h. hircinum_antifungal,,h. montanum_anti-inflammatory
5,h. maculatum,h. perforatum,,c. tropicalis,,,,,,h. montanum_antifungal
6,h. hirsutum,,,h. hircinumsusbps. majus,,,,,,h. hircinum subsp. majus_fungal growth inhibition
7,h. perforatum,,,punicagranatum,,,,,,h. hircinum subsp. majus_anticancer
8,,,,candida glabrata,,,,,,h. hircinum subsp. majus_anti-inflammatory
9,,,,cryptococcusneoformans,,,,,,hypericum_antifungal
10,,,,candida spp,,,,,,hypericum_antimycotic
11,,,,c. albicans,,,,,,
12,,,,c. lusitaniae,,,,,,
13,,,,c. glabrata,,,,,,
14,,,,c. albica,,,,,,
15,,,,c. krusei,,,,,,
16,,,,bjerkandera,,,,,,
17,,,,aspergillus,,,,,,
18,,,,saccharomyces,,,,,,
19,,,,penicillium,,,,,,
