,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,nicotiana tabacum,nicotiana tabacum,,brassaia spp,,,,,,
1,philodendron spp,philodendron spp,,schlumbergia spp,,,,,,
2,philodendron,dieffenbachia spp,,toxicodendrondiversilobum,,,,,,
3,dieffenbachia spp,euphorbia spp,,ae. californica,,,,,,
4,euphorbia spp,capsicum spp,,,,,,,,
5,capsicum spp,ilex spp,,,,,,,,
6,ilex spp,crassula spp,,,,,,,,
7,crassula spp,ficus spp,,,,,,,,
8,ficus spp,toxicodendron spp,,,,,,,,
9,toxicodendron spp,phytolacca spp,,,,,,,,
10,toxicodendron,schefflera (brassaia spp,,,,,,,,
11,phytolacca spp,solanum spp,,,,,,,,
12,schefflera,spathiphyllum spp,,,,,,,,
13,solanum spp,epipremum spp,,,,,,,,
14,spathiphyllum spp,saintpaulia spp,,,,,,,,
15,epipremum spp,pyracantha spp,,,,,,,,
16,saintpaulia spp,taxus spp,,,,,,,,
17,pyracantha spp,rhododendron spp,,,,,,,,
18,taxus spp,chrysanthemum spp,,,,,,,,
19,rhododendron spp,quercus spp,,,,,,,,
20,chrysanthemum spp,chlorophytum spp,,,,,,,,
21,chrysanthemum,begonia spp,,,,,,,,
22,quercus spp,aloe spp,,,,,,,,
23,chlorophytum spp,pelargonium spp,,,,,,,,
24,begonia spp,eucalyptus spp,,,,,,,,
25,aloe spp,hedera spp,,,,,,,,
26,pelargonium spp,taraxacum spp,,,,,,,,
27,eucalyptus spp,nerium spp,,,,,,,,
28,hedera spp,aglaonema spp,,,,,,,,
29,taraxacum spp,narcissus spp,,,,,,,,
30,nerium spp,caladium spp,,,,,,,,
31,aglaonema spp,lonicera spp,,,,,,,,
32,narcissus spp,syngonium spp,,,,,,,,
33,caladium spp,prunus spp,,,,,,,,
34,lonicera spp,dracaena spp,,,,,,,,
35,syngonium spp,cornus spp,,,,,,,,
36,prunus spp,sorbus spp,,,,,,,,
37,dracaena spp,impatiens spp,,,,,,,,
38,cornus spp,tulipa spp,,,,,,,,
39,sorbus spp,asparagus spp,,,,,,,,
40,impatiens spp,rosa spp,,,,,,,,
41,tulipa spp,nandina spp,,,,,,,,
42,asparagus spp,nephrolepis spp,,,,,,,,
43,rosa spp,pinus spp,,,,,,,,
44,nandina spp,liriope spp,,,,,,,,
45,nephrolepis spp,iris spp,,,,,,,,
46,pinus spp,juniperus spp,,,,,,,,
47,liriope spp,toxicodendron diversilobum,,,,,,,,
48,iris spp,toxicodendron radicans,,,,,,,,
49,juniperus spp,aesculus californica,,,,,,,,
50,t. radicans,delphinium spp,,,,,,,,
51,aesculus,,,,,,,,,
52,delphinium,,,,,,,,,
