,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,hypericum hircinumsubsp. majus,hypericum hircinumsubsp. majus,,h. montanuml,h. hircinum_respiratory tract disorders,h. maculatum crantz subsp. maculatum_skin inflammations,hypericum_fungi,hypericum hircinumsubsp. majus_antifungal,h. carinatum_inhibit the growth of candidaspp. cryptococcus neoformans and rhodotorula mucilaginosagrowth,hypericum_antimycotic
1,hypericum,h. hircinum,,h. maculatumcrantz subsp. maculatum,h. perforatum l_first-degree burns,h. maculatum crantz subsp. maculatum_burns,hypericum_inflammations,h. hircinum_antifungal,h. myrianthum_inhibit the growth of candidaspp. cryptococcus neoformans and rhodotorula mucilaginosagrowth,h. hircinum subsp. majus_antifungals
2,h. hircinumsubsp. majus,h. perforatum l,,hypericum spp,h. perforatum l_cuts,h. maculatum crantz subsp. maculatum_urinary tract,hypericum_infections,h. perforatum l_antiseptic,h. garciae_inhibit the growth of candidaspp. cryptococcus neoformans and rhodotorula mucilaginosagrowth,h. perforatum l_antimycotic
3,h. hircinum,h. carinatum,,aspergillus glaucus,h. perforatum l_burns,h. maculatum crantz subsp. maculatum_infections of therespiratory,h. hircinum_fungi,h. hirsutum l_antifungal,,h. maculatumcrantz subsp. maculatum_antifungal
4,h. hircinum subsp. majus,h. myrianthum,,penicillium,h. perforatum l_inflammations,h. maculatum crantz subsp. maculatum_wounds,h. hircinum_respiratory tract infections,h. perforatum_antifungal,,h. maculatumcrantz subsp. maculatum_antimycotic
5,h. hircinum l. s.lat,h. garciae,,aspergillus,h. perforatum l_myalgia,h. hircinum l. s. lat_skin inflammations,h. montanuml_skin inflammations,h. hircinum l. s.lat_antifungal,,h. hircinum l. s.lat_antimycotic
6,h. hircinum l. s. lat,h. maculatum crantz subsp. maculatum,,candida,h. perforatum l_liver and stomach complaints,h. hircinum l. s. lat_burns,h. montanuml_wounds,h. montanum l_antifungal,,h. hirsutum l_antimycotic
7,h. hircinum subsp.majus,h. hircinum l. s. lat,,candida spp,h. perforatum l_infections,h. hircinum l. s. lat_urinary tract,h. montanuml_infections of therespiratory,,,h. montanum l_antimycotic
8,h. hircinum subsp,h. hirsutum l,,h.linoides,h. perforatum l_diarrhea,h. hircinum l. s. lat_infections of therespiratory,h. montanuml_urinary tract,,,hypericum spp_antifungal
9,h. perforatum l,h. perforatum,,candidaspp,h. perforatum l_gastric ulcers,h. hircinum l. s. lat_wounds,h. montanuml_burns,,,
10,h. perforatum,h. hircinum l. s.lat,,cryptococcus neoformans,h. perforatum l_acute and contused injuries,h. hirsutum l_skin inflammations,,,,
11,h. carinatum,h. montanum l,,rhodotorula mucilaginosa,h. perforatum l_wounds,h. hirsutum l_burns,,,,
12,h. myrianthum,h. hirsutum subsp. hirsutum,,hypericumperforatum,h. perforatum l_neurologicaldisorders,h. hirsutum l_urinary tract,,,,
13,h. garciae,h. hircinum subsp.majus,,c. albicans,h. perforatum l_hemorrhoids,h. hirsutum l_infections of therespiratory,,,,
14,h. maculatum crantz subsp. maculatum,h. maculatum,,c. parapsilosis,h. perforatum l_dyspeptic complaints,h. hirsutum l_wounds,,,,
15,h. maculatum,h. montanum,,c. lusitaniae,,,,,,
16,h. hirsutum l,,,penicilliumpaneum,,,,,,
17,h. hirsutum,,,c. glabrata,,,,,,
18,h. montanum l,,,c. tropicalis,,,,,,
19,h. montanum,,,,,,,,,
20,h. hirsutum subsp. hirsutum,,,,,,,,,
