,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,mangifera indica,mangifera indica,,ficuscarica,,,,,,
1,carica papaya,carica papaya,,anacardiumoccidentale,,,,,,
2,blighia sapida,blighia sapida,,oxalis,,,,,,
3,durio zibethinus,durio zibethinus,,spondias lutea,,,,,,
4,pouteria caimito,pouteria caimito,,lucuma nervosa,,,,,,
5,malpighia glabra,malpighia glabra,,physalis peruviana,,,,,,
6,malpighia,persea americana,,muntingia calabura,,,,,,
7,persea americana,carissa grandiflora,,averrhoa carambola,,,,,,
8,carissa grandiflora,spondias cytherea,,anacardium occidentale,,,,,,
9,carissa,euterpe oleracea,,monstera deliciosa,,,,,,
10,spondias cytherea,rheedia brasiliensis,,dovyalis hebecarpa,,,,,,
11,euterpe oleracea,platonia insignis,,flacourtia,,,,,,
12,rheedia brasiliensis,musa x paradisiaca,,artocarpus integer,,,,,,
13,platonia insignis,mangifera foetida,,annona cherimola,,,,,,
14,musa x paradisiaca,antidesma bunius,,garcinia,,,,,,
15,mangifera foetida,averrhoa bilimbi,,citrus medica,,,,,,
16,antidesma bunius,rollinia deliciosa,,citrus reticulata,,,,,,
17,averrhoa bilimbi,borojoa patinoi,,cocos nucifera,,,,,,
18,rollinia deliciosa,artocarpus altilis,,chrysobalanus icaco,,,,,,
19,borojoa patinoi,annona reticulata,,theobroma grandiflora,,,,,,
20,artocarpus altilis,eugenia tomentosa,,eugenia javanica,,,,,,
21,annona reticulata,myrciaria cauliflora,,passiflora mollissima,,,,,,
22,annona,artocarpus heterophyllus,,phoenix dactylifera,,,,,,
23,eugenia tomentosa,syzygium cumini,,poncirus trifoliata,,,,,,
24,myrciaria cauliflora,prunus salicifolia,,citrus,,,,,,
25,artocarpus heterophyllus,eriobotrya japonica,,rhodomyrtus tomentosa,,,,,,
26,syzygium cumini,spondias purpurea,,durio zibenthinus,,,,,,
27,prunus salicifolia,zizyphus jujuba,,lucuma salicifolia,,,,,,
28,eriobotrya japonica,carissa carandas,,phyllanthus emblica,,,,,,
29,spondias purpurea,actinidia chinensis,,musa fehi,,,,,,
30,zizyphus jujuba,actinidia,,feijoa sellowiana,,,,,,
31,carissa carandas,fortunella spp,,ficus carica,,,,,,
32,actinidia chinensis,,,melicocca bijugatus,,,,,,
33,actinidia,,,genipa americana,,,,,,
34,fortunella spp,,,spondias dulcis,,,,,,
35,,,,flacourtia indica,,,,,,
36,,,,,,,,,,
37,,,,bouea macrophylla,,,,,,
38,,,,passiflora quadangularis,,,,,,
39,,,,passiflora edulis,,,,,,
40,,,,passiflora ligularis,,,,,,
41,,,,passiflora laurifolia,,,,,,
42,,,,citrus x paradisi,,,,,,
43,,,,phyllanthus distichus,,,,,,
44,,,,eugenia dombeyi,,,,,,
45,,,,abbevillea fenzliana,,,,,,
46,,,,annona muricata,,,,,,
47,,,,psidium guajava,,,,,,
48,,,,psidium guineense,,,,,,
49,,,,psidium friedrichstalianum,,,,,,
50,,,,campomanesia acida,,,,,,
51,,,,psidium molle,,,,,,
52,,,,dillenia indica,,,,,,
53,,,,physalis ixocarpa,,,,,,
54,,,,annona diversifolia,,,,,,
55,,,,garcinia livingstonei,,,,,,
56,,,,spondias tuberosa,,,,,,
57,,,,inga spp,,,,,,
58,,,,diospyros kaki,,,,,,
59,,,,doryalis caffra,,,,,,
60,,,,doryalis hebecarpa,,,,,,
61,,,,philodendron,,,,,,
62,,,,dillenia,,,,,,
