,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,aspergyllus flavus,aspergyllus flavus is mushrum,marshall da,,,,,,,
1,aspergillus nominus,aspergillus nominus,morrow da,,,,,,,
2,aspergillus flavus,aspergillus flavus,vittorini s,,,,,,,
3,aspergillus tamaril,aspergillus tamaril,27.138makedonski farmatsevtski,,,,,,,
4,,aspergillus flavus toxin(aflatoxin,toksikologija,,,,,,,
5,,aspergillus flavus insurface agar,khrana,,,,,,,
6,,,prezentatsiipetti,,,,,,,
7,,,kongres na farmatsijata,,,,,,,
8,,,uchestvopetti,,,,,,,
9,,,kongres na,,,,,,,
10,,,kalicanin,,,,,,,
11,,,drugschamimillae flos,,,,,,,
12,,,urticae folium,,,,,,,
13,,,menthae folium,,,,,,,
14,,,basilici herba,,,,,,,
15,,,urticae foliumand,,,,,,,
16,,,mycotoxins,,,,,,,
17,,,aflatoxins,,,,,,,
18,,,aflatoxin,,,,,,,
19,,,peanuts,,,,,,,
20,,,almonds,,,,,,,
21,,,pumpkinseeds,,,,,,,
22,,,sesamy,,,,,,,
23,,,sunflower,,,,,,,
24,,,pstacio,,,,,,,
25,,,on140petti kongres na farmatsijata,,,,,,,
26,,,megjunarodno uchestvomakedonski farmatsevtski,,,,,,,
27,,,2011klinichka biokhemija,,,,,,,
28,,,prezentatsiihumans,,,,,,,
29,,,mycotoxin,,,,,,,
30,,,na aflatoksini,,,,,,,
31,,,vozrnesta khrana,,,,,,,
32,,,zdravstvena zashtita-bitolakontaminatsijata,,,,,,,
33,,,toksichnisekundarni,,,,,,,
34,,,aflatoksinitese grupa,,,,,,,
35,,,orevi,,,,,,,
36,,,zrnesta khrana,,,,,,,
37,,,aflatoksini,,,,,,,
38,,,soleni,,,,,,,
39,,,nesoleni,,,,,,,
40,,,leshnitsi,,,,,,,
41,,,kikiriki,,,,,,,
42,,,bademi,,,,,,,
43,,,semki,,,,,,,
44,,,susam,,,,,,,
45,,,fstatsi,,,,,,,
46,,,najdeni aflatoksini,,,,,,,
47,,,gotovi reagensi,,,,,,,
48,,,petlevski roberta1,,,,,,,
49,,,"dodig slavica2,popovic-grle",,,,,,,
