,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,amanita caesarea (scop.) pers,amanita caesarea (scop.) pers,macrolepiota procera (scop. : fr.) sing,macrolepiotaprocera (scop. : fr.) sing,,,,,,
1,agaricus bisporus (lge.) sing,agaricus bisporus (lge.) sing,amanita pantherina (dc. ex fr.) krombh,a. pantherina(dc. ex fr.) krombh,,,,,,
2,agaricus,boletus edulis bull,amanita verna (bull. : fr.) lam,a.verna (bull. : fr.) lam,,,,,,
3,boletus edulis bull,lactarius deliciosus (l. ex fr.) sfgray,,lactar-ius,,,,,,
4,boletus,cantharellus cibarius fr,,,,,,,,
5,lactarius deliciosus (l. ex fr.) sfgray s,amanita muscaria (l.: fr.) lam,,,,,,,,
6,lactarius,amanita phalloides (vaill. ex fr.) link,,,,,,,,
7,cantharellus cibarius fr,agaricus,,,,,,,,
8,amanita muscaria (l.: fr.) lam,boletus,,,,,,,,
9,a. phalloides (vaill. ex fr.) link,lactarius,,,,,,,,
10,morchella,morchella,,,,,,,,
11,pleurotus,pleurotus,,,,,,,,
12,lentinus,lentinus,,,,,,,,
