,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,angelica archangelica,angelica archangelica,,datura,angelica archangelica_colds,arctostaphylos uva-ursi_bladder infection,symphytum officinale_broken bones,angelica archangelica_diuresis,barosma betulina_tonic,arctostaphylos uva-ursi_relieves bladder inf
1,angelica,pimpinella anisum,,voacanga spp,angelica archangelica_colic,salix pentandra_malaria,glycyrrhiza glabra_cough,pimpinella anisum_carminative,nepeta cataria_aromatic,salix pentandra_antimalarial
2,pimpinella anisum,arctostaphylos uva-ursi,,,angelica archangelica_bronchitis,vaccinium myrtillus_diarrhea,,arctostaphylos uva-ursi_topical antiseptic,anthemis nobilis_bitter,taraxacum officinale_relieves gastric stress
3,arctostaphylos uva-ursi,salix pentandra,,,angelica archangelica_indigestion,taraxacum officinale_gastric stress,,arctostaphylos uva-ursi_diuretic,anthemis nobilis_aromatic,hydrastis canadensis_antiinflamatory
4,salix pentandra,vaccinium myrtillus,,,pimpinella anisum_colds,mentha piperita_flatulence,,arctostaphylos uva-ursi_astringent,anthemis nobilis_poultice,mentha piperita_prevents flatulence/colic
5,vaccinium myrtillus,symphytum officinale,,,pimpinella anisum_asthma,mentha piperita_colic,,salix pentandra_antipyretic,elymus repens_nutrient drink,mentha viridis_relieves vomiting
6,symphytum officinale,barosma betulina,,,symphytum officinale_colds,mentha viridis_vomiting,,salix pentandra_analgesic,turnera aphrodisiaca_tonic,fragaria spp_antidiarrheal
7,barosma betulina,rhamnus frangula,,,symphytum officinale_diarrhea,fragaria spp_diarrhea,,vaccinium myrtillus_antidiarrheal,eucalyptus globosus_aromatic,
8,rhamnus frangula,nepeta cataria,,,anthemis nobilis_inflammations,,,vaccinium myrtillus_diuretic,foeniculum vulgare_aromatic,
9,nepeta cataria,anthemis nobilis,,,elymus repens_cystitis,,,symphytum officinale_reduces swelling of broken bones,trigonella foenugraecum_maple flavor,
10,anthemis nobilis,elymus repens,,,eucalyptus globosus_colds,,,symphytum officinale_improves wound healing,panax quinquefolium_adaptogen,
11,elymus repens,turnera aphrodisiaca,,,trigonella foenugraecum_colds,,,barosma betulina_gastric remedy,hydrastis canadensis_anti-inflammatory,
12,turnera aphrodisiaca,taraxacum officinale,,,trigonella foenugraecum_fevers,,,barosma betulina_diuretic,hydrastis canadensis_tonic,
13,taraxacum officinale,eucalyptus globosus,,,humulus lupulus_sleeplessness,,,barosma betulina_antiseptic,juniperus communis_flavoring,
14,eucalyptus globosus,foeniculum vulgare,,,humulus lupulus_indigestion,,,rhamnus frangula_laxative,glycyrrhiza glabra_flavoring,
15,eucalyptus,trigonella foenugraecum,,,equisetum arvense_dyspepsia,,,nepeta cataria_antipyretic,glycyrrhiza glabra_cough suppressant,
16,foeniculum vulgare,panax quinquefolium,,,tilia europaea_dyspepsia,,,nepeta cataria_calmative,tilia europaea_fragrant tea,
17,trigonella foenugraecum,hydrastis canadensis,,,tilia europaea_indigestion,,,elymus repens_diuretic,viscum album_narcotic tea,
18,panax quinquefolium,humulus lupulus,,,carica papaya_back pain,,,elymus repens_antirheumatic,rosa spp_perfume,
19,hydrastis canadensis,equisetum arvense,,,rosa spp_colds,,,turnera aphrodisiaca_aphrodisiac,sassafras officinale_aromatic,
20,humulus lupulus,juniperus communis,,,mentha viridis_flatulence,,,turnera aphrodisiaca_diuretic,eriodictyon californicum_bitter tonic,
21,equisetum arvense,glycyrrhiza glabra,,,fragaria spp_rheumatic gout,,,taraxacum officinale_cholagogic,,
22,juniperus communis,tilia europaea,,,achillea millefolium_colds,,,taraxacum officinale_diuretic,,
23,glycyrrhiza glabra,ilex paraguariensis,,,achillea millefolium_hemorrhoids,,,eucalyptus globosus_expectorant,,
24,tilia europaea,viscum album,,,eriodictyon californicum_hemorrhoids,,,eucalyptus globosus_antiseptic,,
25,ilex paraguariensis,avena sativa,,,eriodictyon californicum_bronchiolar congestion,,,foeniculum vulgare_carminative,,
26,viscum album,carica papaya,,,eriodictyon californicum_hay fever,,,foeniculum vulgare_laxative,,
27,avena sativa,mentha piperita,,,,,,trigonella foenugraecum_antidiarrheal,,
28,carica papaya,rosa spp,,,,,,panax quinquefolium_aphrodisiac,,
29,mentha piperita,sassafras officinale,,,,,,hydrastis canadensis_laxative,,
30,rosa spp,mentha viridis,,,,,,equisetum arvense_diuretic,,
31,sassafras officinale,fragaria spp,,,,,,juniperus communis_laxative,,
32,sassafras,achillea millefolium,,,,,,juniperus communis_diuretic,,
33,mentha viridis,eriodictyon californicum,,,,,,glycyrrhiza glabra_laxative,,
34,fragaria spp,amanita muscaria,,,,,,ilex paraguariensis_cns stimulant,,
35,achillea millefolium,conocybe spp,,,,,,viscum album_calmative,,
36,eriodictyon californicum,panaeolus sphinctrinus,,,,,,viscum album_tonic,,
37,amanita muscaria,boletus spp,,,,,,avena sativa_nerve stimulant,,
38,conocybe spp,claviceps purpurea,,,,,,avena sativa_antispasmodic,,
39,panaeolus sphinctrinus,lycoperdon mixtecorum,,,,,,carica papaya_protein digestant,,
40,boletus spp,lycoperdon marginatum,,,,,,mentha piperita_digestive aid,,
41,claviceps purpurea,psilocybe spp,,,,,,sassafras officinale_antirheumatic,,
42,lycoperdon mixtecorum,stropharia cubensis,,,,,,mentha viridis_diuretic,,
43,lycoperdon marginatum,justicia pectoralis,,,,,,fragaria spp_diuretic,,
44,psilocybe spp,acorus calamus,,,,,,fragaria spp_astringent,,
45,stropharia cubensis,mesembryanthemum spp,,,,,,achillea millefolium_hair and scalp care,,
46,justicia pectoralis,sceletium tortuosum,,,,,,eriodictyon californicum_expectorant,,
47,acorus calamus,tabernanthe iboga,,,,,,,,
48,mesembryanthemum spp,,,,,,,,,
49,sceletium tortuosum,,,,,,,,,
50,tabernanthe iboga,,,,,,,,,
