,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,senna,senna alexandrina,althaea officinalis,urtica diocia l,senna alexandrina_constipation,althaea officinalis_cough,senna_indigestion,senna alexandrina_stimulant laxative,piper methysticum g.frost_hepatotoxic,gymnema sylvestre (retz.) r. br. ex sm_urinary frequency
1,aloe vera,aloe vera,thymus vulgaris,hypericum,aloe vera_diabetes,thymus vulgaris_cough,,,aristolochia_renal failure,
2,gymnema sylvestre (retz.) r. br. ex sm,gymnema sylvestre (retz.) r. br. ex sm,mentha piperita,gingko,gymnema sylvestre (retz.) r. br. ex sm_diabetes,mentha piperita_indigestion,,,aristolochia_cancer,
3,tussilago farfara l,tussilago farfara l,foeniculum vulgare,,,foeniculum vulgare_indigestion,,,,
4,piper methysticum g.frost,piper methysticum g.frost,pimpinella anisum,,,pimpinella anisum_indigestion,,,,
5,aristolochia,aristolochia,trachyspermum ammi,,,trachyspermum ammi_indigestion,,,,
6,,,momordica charantia,,,momordica charantia_diabetes,,,,
7,,,cinnamomum verum,,,cinnamomum verum_diabetes,,,,
8,,,trigonella foenum-graecum,,,trigonella foenum-graecum_diabetes,,,,
9,,,abelmoschus esculentus,,,abelmoschus esculentus_diabetes,,,,
10,,,vaccinium myrtillus,,,vaccinium myrtillus_diabetes,,,,
11,,,nigella sativa,,,nigella sativa_diabetes,,,,
12,,,ipomoea batatas,,,ipomoea batatas_diabetes,,,,
13,,,rosa canina,,,gymnema sylvestre (retz.) r. br. ex sm_urinary frequency,,,,
14,,,salix alba,,,,,,,
15,,,harpagophytum procumbens,,,,,,,
16,,,urtica dioica l,,,,,,,
