,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,citrus,citrus relativekaweni,papaya,syzgium javanicum,,,,,,
1,mangifera odorata,mangifera odorata,cactus,doryalis caffra,,,,,,
2,artocarpus hupargyrea,artocarpus hupargyrea,macadamia nutrambutan,rumex crispus,,,,,,
3,lansium domesticum,lansium domesticum,,verbena,,,,,,
4,citrus limon,citrus limon,,,,,,,,
5,citrus aurantiifolia,citrus aurantiifolia,,,,,,,,
6,citrus limonia,citrus limonia,,,,,,,,
7,elaeagnus philippensis,elaeagnus philippensis,,,,,,,,
8,litchi chinensis,litchi chinensis,,,,,,,,
9,dimocarpus longan,dimocarpus longan,,,,,,,,
10,eriobotrya japonica,eriobotrya japonica,,,,,,,,
11,flacourtia inermis,flacourtia inermis,,,,,,,,
12,flacourtia,flacourtia,,,,,,,,
13,flacourtia indica,lucuma obovata,,,,,,,,
14,flacourtia rukam,solanum quitoense,,,,,,,,
15,lucuma obovata,diospyros discolor,,,,,,,,
16,solanum quitoense,eugenia dombeyi,,,,,,,,
17,diospyros discolor,syzygium malaccensis,,,,,,,,
18,eugenia dombeyi,carica papaya,,,,,,,,
19,syzygium malaccensis,mammea americana,,,,,,,,
20,carica papaya,melicocca bijugatus,,,,,,,,
21,mammea americana,citrus reticulata,,,,,,,,
22,melicocca bijugatus,hancornia speciosa,,,,,,,,
23,citrus reticulata,mangifera indica,,,,,,,,
24,hancornia speciosa,mangifera foetida,,,,,,,,
25,mangifera indica,garcinia mangostana,,,,,,,,
26,mangifera foetida,garcinia malayan,,,,,,,,
27,garcinia mangostana,crataegus spp,,,,,,,,
28,garcinia,passiflora spp,,,,,,,,
29,crataegus spp,artocarpus odoratissima,,,,,,,,
30,passiflora spp,citrus hystrix,,,,,,,,
31,artocarpus odoratissima,citrus relativemombin,,,,,,,,
32,citrus hystrix,spondias purpurea,,,,,,,,
33,spondias purpurea,carissa grandiflora,,,,,,,,
34,carissa grandiflora,eugenia malaccensis,,,,,,,,
35,eugenia malaccensis,olea europaea,,,,,,,,
36,olea europaea,citrus x nobilis,,,,,,,,
37,citrus x nobilis,citrus aurantium,,,,,,,,
38,citrus aurantium,citrus sinensis,,,,,,,,
39,citrus sinensis,spondias cytherea,,,,,,,,
40,spondias cytherea,phyllanthus distichus,,,,,,,,
41,phyllanthus distichus,carica pubescens,,,,,,,,
42,carica pubescens,passiflora edulis,,,,,,,,
43,passiflora edulis,bactris gasipaes,,,,,,,,
44,bactris gasipaes,guilielma utilis,,,,,,,,
45,guilielma utilis,eugenia klotzschiana,,,,,,,,
46,eugenia klotzschiana,ananas comosus,,,,,,,,
47,ananas comosus,feijoa sellowiana,,,,,,,,
48,feijoa sellowiana,annona squamosa,,,,,,,,
49,annona squamosa,eugenia uniflora,,,,,,,,
50,annona,hylocereus spp,,,,,,,,
51,eugenia uniflora,eugenia luschnathiana,,,,,,,,
52,hylocereus spp,musa x paradisiaca,,,,,,,,
53,eugenia luschnathiana,punica granatum,,,,,,,,
54,musa x paradisiaca,annona glabra,,,,,,,,
55,punica granatum,annona scleroderma,,,,,,,,
56,annona glabra,nephelium mutabile,,,,,,,,
57,annona scleroderma,citrus grandis,,,,,,,,
58,nephelium mutabile,macadamia ternifolia,,,,,,,,
59,citrus grandis,nephelium lappaceum,,,,,,,,
60,macadamia ternifolia,flacourtia indica,,,,,,,,
61,nephelium lappaceum,syzgium jambos,,,,,,,,
62,syzgium jambos,flacourtia rukam,,,,,,,,
63,manilkara zapota,manilkara zapota,,,,,,,,
64,zalacca edulis,zalacca edulis,,,,,,,,
65,sandoricum koetjape,sandoricum koetjape,,,,,,,,
66,pouteria sapota,pouteria sapota,,,,,,,,
67,diospyros digyna,diospyros digyna,,,,,,,,
68,calocarpum viride,calocarpum viride,,,,,,,,
69,casimiroa edulis,casimiroa edulis,,,,,,,,
70,lucuma salicifolia,lucuma salicifolia,,,,,,,,
71,annona purpurea,annona purpurea,,,,,,,,
72,annona spp,annona spp,,,,,,,,
73,chrysophyllum cainito,chrysophyllum cainito,,,,,,,,
74,averrhoa carambola,averrhoa carambola,,,,,,,,
75,oxalis,oxalis,,,,,,,,
76,passiflora maliformis,passiflora maliformis,,,,,,,,
77,tamarindus indica,tamarindus indica,,,,,,,,
78,physalis ixocarpa,physalis ixocarpa,,,,,,,,
79,cyphomandra betacea,cyphomandra betacea,,,,,,,,
80,poncirus trifoliata,poncirus trifoliata,,,,,,,,
81,opuntia spp,opuntia spp,,,,,,,,
82,eugenia uvalha,flacourtia native,,,,,,,,
83,spondias dulcis,eugenia uvalha,,,,,,,,
84,clausena lansium,spondias dulcis,,,,,,,,
85,syzygium aqueum,clausena lansium,,,,,,,,
86,syzygium samarangense,syzygium aqueum,,,,,,,,
87,malpighia punicifolia,syzygium samarangense,,,,,,,,
88,malpighia,malpighia punicifolia,,,,,,,,
89,manilkara zapote,manilkara zapote,,,,,,,,
90,chlorogalum pomeridianum,chlorogalum pomeridianum,,,,,,,,
91,sagittaria latifolia,sagittaria latifolia,,,,,,,,
92,balsamorhiza spp,balsamorhiza spp,,,,,,,,
93,xerophyllum tenax,xerophyllum tenax,,,,,,,,
94,lomatium spp,lomatium spp,,,,,,,,
95,polygonum bistortoides,polygonum bistortoides,,,,,,,,
96,lewisia rediviva,lewisia rediviva,,,,,,,,
97,orobanche spp,orobanche spp,,,,,,,,
98,arctium minus,arctium minus,,,,,,,,
99,sparganium eurycarpum,sparganium eurycarpum tubers,,,,,,,,
100,calypso bulbosa,calypso bulbosa bulbs,,,,,,,,
101,camassia spp,camassia spp,,,,,,,,
102,typha spp,typha spp,,,,,,,,
103,agave utahensis,agave utahensis,,,,,,,,
104,stellaria spp,stellaria spp,,,,,,,,
105,cichorium intybus,cichorium intybus,,,,,,,,
106,nuphar luteum,nuphar luteum,,,,,,,,
107,heracleum lanatum,heracleum lanatum,,,,,,,,
108,taraxacum officinale,taraxacum officinale,,,,,,,,
109,zostera marina,zostera marina,,,,,,,,
110,oenothera hookeri,oenothera hookeri,,,,,,,,
111,tragopogon spp,tragopogon spp,,,,,,,,
112,smilacina racemosa,smilacina racemosa,,,,,,,,
113,erythronium spp,erythronium spp,,,,,,,,
114,fritillaria spp,fritillaria spp,,,,,,,,
115,smilax californica,smilax californica,,,,,,,,
116,frasera spp,frasera spp,,,,,,,,
117,stachys palustris,stachys palustris tubers,,,,,,,,
118,orogenia spp,orogenia spp,,,,,,,,
119,lilium spp,lilium spp,,,,,,,,
120,calochortus spp,calochortus spp,,,,,,,,
121,microseris nutans,microseris nutans roots,,,,,,,,
122,cyperus esculentus,cyperus esculentus tubers,,,,,,,,
123,potamogeton spp,potamogeton spp,,,,,,,,
124,elymus repens,elymus repens,,,,,,,,
125,daucus pusillus,daucus pusillus roots,,,,,,,,
126,phragmites australis,phragmites australis roots,,,,,,,,
127,platanthera dilatata,platanthera dilatata roots,,,,,,,,
128,abronia latifolia,abronia latifolia,,,,,,,,
129,cakile edentula,cakile edentula,,,,,,,,
130,lysichiton americanum,lysichiton americanum,,,,,,,,
131,dodecatheon spp,dodecatheon spp,,,,,,,,
132,claytonia spp,claytonia spp,,,,,,,,
133,helianthus spp,helianthus spp,,,,,,,,
134,osmorhiza spp,osmorhiza spp,,,,,,,,
135,cirsium spp,cirsium spp,,,,,,,,
136,cardamine spp,cardamine spp,,,,,,,,
137,scirpus spp,scirpus spp,,,,,,,,
138,hydrophyllum occidentale,hydrophyllum occidentale,,,,,,,,
139,brasenia schreberi,brasenia schreberi,,,,,,,,
140,daucus carota,daucus carota,,,,,,,,
