,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,liriodendron tulipifera,liriodendron tulipifera,,toonia sinensis,,,,,,
1,tectona grandis,tectona grandis,,entandrophgrama angolense,,,,,,
2,swietenia mahogani,swietenia mahogani,,eperua falcata,,,,,,
3,swietenia,d. nigra,,castilla,,,,,,
4,d. nigra,diospyros spp,,c.elastica,,,,,,
5,dalbergia nigra,terminalia superba,,,,,,,,
6,diospyros spp,afzelia spp,,,,,,,,
7,terminalia superba,pericopsis elata,,,,,,,,
8,afzelia,fraxinus americana,,,,,,,,
9,afzelia spp,fraxinus excelsior,,,,,,,,
10,pericopsis elata,fraxinus mandschurica,,,,,,,,
11,fraxinus americana,fraxinus pensylvanica,,,,,,,,
12,fraxinus excelsior,populus tremuloides,,,,,,,,
13,fraxinus mandschurica,turraeanthus africanus,,,,,,,,
14,fraxinus pensylvanica,taxodium distichum,,,,,,,,
15,populus tremuloides,ochroma pyramidale,,,,,,,,
16,turraeanthus africanus,tilia americana,,,,,,,,
17,taxodium distichum,fagus grandifolia,,,,,,,,
18,ochroma pyramidale,fagus sylvatica,,,,,,,,
19,tilia americana,fagus crenata,,,,,,,,
20,fagus grandifolia,fagus orientalis,,,,,,,,
21,fagus sylvatica,betula pendula,,,,,,,,
22,fagus crenata,betula lenta,,,,,,,,
23,fagus orientalis,betula pubescens,,,,,,,,
24,betula pendula,betula alleghaniensis,,,,,,,,
25,betula lenta,nyssa sylvatica,,,,,,,,
26,betula pubescens,acacia melanoxylon,,,,,,,,
27,betula alleghaniensis,gossypiospermum praecox,,,,,,,,
28,nyssa sylvatica,dalbergia frutescens,,,,,,,,
29,acacia melanoxylon,caesalpinia echinata,,,,,,,,
30,gossypiospermum praecox,calocedrus decurrens,,,,,,,,
31,dalbergia,cedrus atlantica,,,,,,,,
32,dalbergia frutescens,cedrela odorata,,,,,,,,
33,caesalpinia echinata,cedrus deodara,,,,,,,,
34,calocedrus decurrens,juniperus procera,,,,,,,,
35,cedrus atlantica,chamaecyparis lawsoniana,,,,,,,,
36,cedrela odorata,juniperus virginiana,,,,,,,,
37,cedrus deodara,thuja plicata,,,,,,,,
38,juniperus procera,thuja occidentalis,,,,,,,,
39,chamaecyparis lawsoniana,cedrus libani,,,,,,,,
40,juniperus virginiana,prunus serotina,,,,,,,,
41,thuja plicata,castanea sativa,,,,,,,,
42,thuja occidentalis,dalbergia retusa,,,,,,,,
43,cedrus libani,populus deltoides,,,,,,,,
44,prunus serotina,pseudotsuga menziesii,,,,,,,,
45,castanea sativa,diospyros mannii,,,,,,,,
46,dalbergia retusa,diospyros reticulata,,,,,,,,
47,populus deltoides,diospyros ebenum,,,,,,,,
48,pseudotsuga menziesii,diospyros dendro,,,,,,,,
49,diospyros mannii,ulmus americana,,,,,,,,
50,diospyros reticulata,ulmus x hollandica,,,,,,,,
51,diospyros ebenum,ulmus procera,,,,,,,,
52,diospyros dendro,ulmus thomasii,,,,,,,,
53,ulmus americana,ulmus rubra,,,,,,,,
54,ulmus x hollandica,abies balsamea,,,,,,,,
55,ulmus procera,abies amabilis,,,,,,,,
56,ulmus thomasii,abies grandis,,,,,,,,
57,ulmus rubra,abies procera,,,,,,,,
58,abies balsamea,abies magnifica,,,,,,,,
59,abies amabilis,abies alba,,,,,,,,
60,abies grandis,aucoumea klaineana,,,,,,,,
61,abies procera,ocotea rodiaei,,,,,,,,
62,abies magnifica,eucalyptus botryoides,,,,,,,,
63,abies alba,tsuga canadensis,,,,,,,,
64,aucoumea klaineana,tsuga heterophylla,,,,,,,,
65,ocotea rodiaei,carya ovata,,,,,,,,
66,eucalyptus botryoides,aesculus hippocastanum,,,,,,,,
67,tsuga canadensis,terminalia ivorensis,,,,,,,,
68,tsuga heterophylla,chlorophora excelsa,,,,,,,,
69,carya ovata,eucalyptus spp,,,,,,,,
70,aesculus hippocastanum,eucalyptus marginata,,,,,,,,
71,terminalia ivorensis,dyera costulata,,,,,,,,
72,chlorophora excelsa,dryobalanops spp,,,,,,,,
73,eucalyptus spp,eucalyptus diversicolor,,,,,,,,
74,eucalyptus marginata,cercidiphyllum japonica,,,,,,,,
75,dyera costulata,agathis spp,,,,,,,,
76,dryobalanops spp,dipterocarpus spp,,,,,,,,
77,eucalyptus diversicolor,dalbergia cearensis,,,,,,,,
78,cercidiphyllum japonica,acacia koa,,,,,,,,
79,agathis spp,anisoptera spp,,,,,,,,
80,dipterocarpus spp,larix laricina,,,,,,,,
81,dalbergia cearensis,larix decidua,,,,,,,,
82,acacia koa,larix occidentalis,,,,,,,,
83,anisoptera spp,laurelia sempervirens,,,,,,,,
84,larix laricina,terminalia spp,,,,,,,,
85,larix decidua,guaiacum spp,,,,,,,,
86,larix occidentalis,tilia x vulgaris,,,,,,,,
87,laurelia sempervirens,tilia japonica,,,,,,,,
88,terminalia spp,khaya senegalensis,,,,,,,,
89,guaiacum spp,swietenia macrophylla,,,,,,,,
90,tilia x vulgaris,khaya nyasica,,,,,,,,
91,tilia japonica,khaya ivorensis,,,,,,,,
92,khaya senegalensis,swietenia mahagoni,,,,,,,,
93,swietenia macrophylla,swietenia candollea,,,,,,,,
94,khaya nyasica,acer spp,,,,,,,,
95,khaya ivorensis,flindersia brayleyana,,,,,,,,
96,swietenia mahagoni,acer saccharum,,,,,,,,
97,swietenia candollea,shorea spp,,,,,,,,
98,acer spp,araucaria arauana,,,,,,,,
99,flindersia brayleyana,mora excelsa,,,,,,,,
100,acer saccharum,araucaria cunninghamii,,,,,,,,
101,shorea spp,cynometra alexandri,,,,,,,,
102,araucaria arauana,pterocarpus angolensis,,,,,,,,
103,mora excelsa,quercus macrocarpa,,,,,,,,
104,mora,quercus prinus,,,,,,,,
105,araucaria cunninghamii,quercus petraea,,,,,,,,
106,cynometra alexandri,quercus robur,,,,,,,,
107,pterocarpus,quercus mongolica,,,,,,,,
108,pterocarpus angolensis,quercus rubra,,,,,,,,
109,quercus macrocarpa,quercus palustris,,,,,,,,
110,quercus prinus,quercus falcata,,,,,,,,
111,quercus petraea,triplochiton scleroxylon,,,,,,,,
112,quercus robur,pterocarpus dalbergidides,,,,,,,,
113,quercus mongolica,pterocarpus macrocarpum,,,,,,,,
114,quercus rubra,pterocarpus soyauxii,,,,,,,,
115,quercus palustris,araucaria angustifolia,,,,,,,,
116,quercus falcata,pyrus communis,,,,,,,,
