,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,thaumatococcusdaniellii,thaumatococcusdaniellii,cassine=ilex vomitoria,ilex vomitoria,,,,,,
1,dioscoreophyllum cumminsii,dioscoreophyllum cumminsii,cocoa=theobroma cacao,theobroma cacao,,,,,,
2,stevia rebaudiana,stevia rebaudiana,"coffee, arabian=coffea arabica",coffea arabica,,,,,,
3,lippia dulcis,lippia dulcis,"coffee, congo=coffea canephora",paullinia cupana,,,,,,
4,camellia sinensis,camellia sinensis,"coffee, liberian=coffea liberica",paullinia yoco,,,,,,
5,coffeaarabica,coffeaarabica,"coffee, robusta=coffea canephora",verbena,,,,,,
6,coffea canephora,c. canephora,guarana=paullinia cupana,catha edulis,,,,,,
7,c. canephora,c. liberica,khat (qat)=catha edulis,cola nitida,,,,,,
8,coffea liberica,c. excelsa,kola (cola)=cola nitida,ilex paraguariensis,,,,,,
9,c. liberica,,mate (yerba mate)=ilex paraguariensis,thea sinensis,,,,,,
10,c. excelsa,,tea (cha)=camellia sinensis,,,,,,,
11,,,yaupon=ilex vomitoria,,,,,,,
12,,,yoco=paullinia yoco,,,,,,,
