,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,allium cepa,allium cepa,allium canadensech'iao,allium canadense,,,allium sativum_hemorrhoids,,,allium sativum_aphrodisiac
1,allium sativum,allium sativum,allium chinensechinese,allium chinense,,,allium sativum_cancer,,,brassica nigra_stimulating
2,zingiber officinalis,zingiber officinalis,allium odorumchives,allium odorum,,,allium sativum_athlete's foot,,,
3,curcuma longa,curcuma longa,allium schoenoprasumegyptian,allium schoenoprasum,,,allium sativum_high blood pressure,,,
4,armoracia rusticana,armoracia rusticana,allium cepaelephant,allium ampeloprasum,,,allium sativum_tuberculosis,,,
5,wasabia japonica,wasabia japonica,allium ampeloprasumeschalot,allium scorodoprasum,,,,,,
6,smilax spp,smilax spp,allium cepagarlic,allium cernuum,,,,,,
7,cinnamomum zeylanicum,cinnamomum zeylanicum,allium sativumgiant,allium tricoccum,,,,,,
8,cinnamomum cassia,cinnamomum cassia,allium scorodoprasumkurrat,allium fistulosum,,,,,,
9,sassafras albidum,sassafras,allium ampeloprasumleek,menthapiperita,,,,,,
10,sassafras,sassafras albidum,allium ampeloprasumlevant,capparisspinosa,,,,,,
11,ocimum basilicum,sassafras tea,allium ampeloprasumnodding,crocussativus,,,,,,
12,mentha spicata,ocimum basilicum,allium cernuumonion,c. chinense,,,,,,
13,salvia officinalis,mentha spicata,allium ceparakkyo,c. frutescens,,,,,,
14,betula lenta,salvia officinalis,allium chinenseramp,c. pubescens,,,,,,
15,gaultheria procumbens,betula lenta,allium tricoccumrocambole,crocus,,,,,,
16,artemisia dracunculus,gaultheria procumbens,allium sativumshallot,,,,,,,
17,eugenia caryophyllata,artemisia dracunculus,allium cepatree,,,,,,,
18,pimenta dioica,eugenia caryophyllata,allium cepawelsh,,,,,,,
19,capsicum,pimenta dioica,allium fistulosumwild,,,,,,,
20,c. baccatum var. pendulum,capsicum,allium canadensewild,,,,,,,
21,c. baccatum var. baccatum,capsicum peppers,allium tricoccumonion,,,,,,,
22,c. annuum var. a,capsicum pepperscommon,sarsaparilla,,,,,,,
23,c. annuum var. glabriusculum,c. baccatum var,cassia,,,,,,,
24,piper nigrum,c. annuum var,piper orpeperomia,,,,,,,
25,vanilla planifolia,c. annuum,vanilla beans,,,,,,,
26,pimpinella anisum,c. baccatum,,,,,,,,
27,carum carvi,piper nigrum,,,,,,,,
28,anethum graveolens,vanilla planifolia,,,,,,,,
29,foeniculum vulgare,pimpinella anisum,,,,,,,,
30,sinapis alba,carum carvi,,,,,,,,
31,brassica nigra,anethum graveolens,,,,,,,,
32,myristica fragrans,foeniculum vulgare,,,,,,,,
33,,sinapis alba,,,,,,,,
34,,brassica nigra,,,,,,,,
35,,myristica fragrans,,,,,,,,
