,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,nypa fruticans,nypa,family)angraecum fragrans,sanguinaria canadensis,,,,,,sanguinaria canadensis_emetic
1,sabal palmetto,sabal palmetto,family)averrhoa bilimbi,harpagophytum procumbens,,,,,,sanguinaria canadensis_expectorant
2,plantago afra,plantago,carambola,rhamnus cathartica,,,,,,harpagophytum procumbens_analgesic
3,polygala senega,polygala,family)passiflora edulis,rhamnus purshiana,,,,,,harpagophytum procumbens_anti-inflammatory
4,protea,protea,family)harpagophytum procumbens,psychotria ipecacuanha,,,,,,plantago afra_laxative
5,nigella sativa,nigella,family)piper betle,dictamnus albus,,,,,,rhamnus cathartica_laxative
6,nigella,angostura,family)plantago afra,quassia amara,,,,,,rhamnus purshiana_laxative
7,angostura febrifuga,,psyllium,angraecum fragrans,,,,,,psychotria ipecacuanha_induce vomiting
8,angostura,,family)platanus occidentalis,vanilla planifolia,,,,,,dictamnus albus_uterine stimulant
9,,,timberplatanus orientalis,averrhoa bilimbi,,,,,,quassia amara_vermifuge
10,,,family)coccoloba uvifera,averrhoa carambola,,,,,,
11,,,family)lewisia rediviva,oxalis tuberosa,,,,,,
12,,,family)grevillea robusta,areca catechu,,,,,,
13,,,timbermacadamia integrifolia,arenga pinnata,,,,,,
14,,,family)punica granatum,attalea funifera,,,,,,
15,,,family)aconitum napellus,bactris spp,,,,,,
16,,,family)reseda luteola,borassus flabellifer,,,,,,
17,,,family)ceanothus americanus,butia capitata,,,,,,
18,,,family)agrimonia striata,calamus spp,,,,,,
19,,,pygeum,ceroxylon spp,,,,,,
20,,,robusta coffee,cocos nucifera,,,,,,
21,,,family)aegle marmelos,copernicia prunifera,,,,,,
22,,,timberpilocarpus jaborandi,daemonorops spp,,,,,,
23,,,fagara,elaeis guineensis,,,,,,
24,,,woodpopulus tremula,elaeis oleifera,,,,,,
25,,,woodpopulus tremuloides,euterpe oleracea,,,,,,
26,,,family)blighia sapida,hyphaene ventricosa,,,,,,
27,,,industrial latexpouteria caimito,jubaea chilensis,,,,,,
28,,,family)digitalis purpurea,leopoldiana piassaba,,,,,,
29,,,family)quassia amara,metroxylon amicarum,,,,,,
