,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,achillea moschata wulfen,achillea moschata wulfen,,candida,achillea moschata wulfen_gynaecological infections caused by candida spp,malva sylvestris l_acne reactions,achillea moschata wulfen_ulcers,achillea moschata wulfen_anti-inflammatory,achillea moschata wulfen_ulcers healing in the lower limbs,malva sylvestris l_acne reactions
1,malva sylvestris l,malva sylvestris l,,,achillea moschata wulfen_intestinal swelling in bovine,,,achillea moschata wulfen_analgesic,achillea millefolium l_footbaths,
2,thymus pulegioides l,thymus pulegioides l,,,malva sylvestris l_allergies,,,achillea moschata wulfen_digestive,,
3,achillea millefolium l,achillea millefolium l,,,thymus pulegioides l_cold,,,achillea moschata wulfen_hypotensive,,
4,mentha spicata l,mentha spicata l,,,thymus pulegioides l_sore throat,,,malva sylvestris l_relaxing,,
5,matricaria chamomilla l,matricaria chamomilla l,,,achillea millefolium l_menopause symptoms,,,malva sylvestris l_purifying,,
6,tilia tomentosa moench,tilia tomentosa moench,,,mentha spicata l_diarrhoea,,,malva sylvestris l_emollient,,
7,cucurbita pepo l,cucurbita pepo l,,,matricaria chamomilla l_skin infections,,,malva sylvestris l_soothing baths,,
8,viola tricolor l,viola tricolor l,,,matricaria chamomilla l_colic,,,thymus pulegioides l_expectorant,,
9,triticum aestivum l,triticum aestivum l,,,tilia tomentosa moench_anxiety,,,achillea millefolium l_disinfectant for wounds on bovine paws,,
10,anethum graveolens l,anethum graveolens l,,,tilia tomentosa moench_agitation,,,origanum dictamnus l_relaxing effect on rabbit intestine,,
11,chelidonium majus l,chelidonium majus l,,,tilia tomentosa moench_acute respiratory diseases,,,,,
12,origanum dictamnus,origanum dictamnus l,,,cucurbita pepo l_intestinal worms,,,,,
13,origanum dictamnus l,,,,viola tricolor l_hives,,,,,
14,,,,,triticum aestivum l_dermatitis,,,,,
15,,,,,anethum graveolens l_colics,,,,,
16,,,,,chelidonium majus l_skin verruca,,,,,
17,,,,,chelidonium majus l_acute hepatitis,,,,,
