,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,ribes nigrum,ribes nigrum,,pinus spp,,,,,,
1,morus nigra,morus nigra,,juglans spp,,,,,,
2,m. alba,morus alba,,coula edulis,,,,,,
3,m. rubra,morus rubra,,fagus spp,,,,,,
4,morus rubra,vaccinium macrocarpon,,castanea spp,,,,,,
5,vaccinium macrocarpon,vaccinium oxycoccus,,castanea crenata,,,,,,
6,vacciniummacrocarpon,vitis vinifera,,citrus,,,,,,
7,v.oxycoccus,quercus spp,,,,,,,,
8,vitis vinifera,prunus dulcis var. dulcis,,,,,,,,
9,v. vinifera,malus sylvestris,,,,,,,,
10,quercus spp,prunus armeniaca,,,,,,,,
11,prunus dulcis var. dulcis,berberis vulgaris,,,,,,,,
12,prunus dulcis,fagus sylvatica,,,,,,,,
13,malus sylvestris,vaccinium myrtillus,,,,,,,,
14,prunus armeniaca,rubus spp,,,,,,,,
15,berberis vulgaris,vaccinium spp,,,,,,,,
16,fagus sylvatica,rubus ursinus,,,,,,,,
17,vaccinium myrtillus,prunus insititia,,,,,,,,
18,rubus spp,juglans cinerea,,,,,,,,
19,vaccinium spp,prunus avium,,,,,,,,
20,rubus ursinus,castanea sativa,,,,,,,,
21,prunus insititia,rubus chamaemorus,,,,,,,,
22,prunus insititia var. italica,vaccinium vitis-idaea,,,,,,,,
23,prunus insititia var. syriaca,malus spp,,,,,,,,
24,juglans cinerea,ribes spp,,,,,,,,
25,prunus avium,ribes rubrum,,,,,,,,
26,castanea sativa,sambucus canadensis,,,,,,,,
27,rubus chamaemorus,corylus spp,,,,,,,,
28,vaccinium vitis-idaea,actinidia chinensis,,,,,,,,
29,malus spp,crataegus spp,,,,,,,,
30,ribes spp,carya spp,,,,,,,,
31,ribes rubrum,mespilus germanica,,,,,,,,
32,sambucus canadensis,prunus cerasus,,,,,,,,
33,corylus spp,prunus persica,,,,,,,,
34,actinidia chinensis,olea europaea,,,,,,,,
35,crataegus spp,pyrus communis,,,,,,,,
36,carya spp,carya illinoensis,,,,,,,,
37,mespilus germanica,diospyros spp,,,,,,,,
38,prunus cerasus,pistacia vera,,,,,,,,
39,prunus persica,prunus domestica,,,,,,,,
40,olea europaea,prunus americana,,,,,,,,
41,pyrus communis,prunus cerasifera,,,,,,,,
42,carya illinoensis,prunus salicina,,,,,,,,
43,diospyros spp,cydonia oblonga,,,,,,,,
44,pistacia vera,rubus occidentalis,,,,,,,,
45,prunus domestica,rubus idaeus var. idaeus,,,,,,,,
46,prunus americana,fragaria spp,,,,,,,,
47,prunus cerasifera,arbutus unedo,,,,,,,,
48,prunus salicina,rubus phoenicolasius,,,,,,,,
49,cydonia oblonga,bertholletia excelsa,,,,,,,,
50,rubus occidentalis,castanea dentata,,,,,,,,
51,rubus idaeus var. idaeus,corylus cornuta,,,,,,,,
52,fragaria spp,areca catechu,,,,,,,,
53,arbutus unedo,juglans nigra,,,,,,,,
54,rubus phoenicolasius,anacardium occidentale,,,,,,,,
55,bertholletia excelsa,castanea mollissima,,,,,,,,
56,c.dentata,corylus chinensis,,,,,,,,
57,castanea dentata,juglans cathayensis,,,,,,,,
58,corylus cornuta,castanea pumila,,,,,,,,
59,areca catechu,buchanania lanzan,,,,,,,,
60,juglans nigra,corylus avellana,,,,,,,,
61,j. nigra,lecythis minor,,,,,,,,
62,anacardium occidentale,cocos nucifera,,,,,,,,
63,castanea mollissima,juglans regia,,,,,,,,
64,corylus chinensis,corylus maxima,,,,,,,,
65,juglans cathayensis,cola nitida,,,,,,,,
66,castanea pumila,corylus americana,,,,,,,,
67,buchanania lanzan,juglans ailanthifolia,,,,,,,,
68,corylus avellana,corylus ferox,,,,,,,,
69,lecythis minor,terminalia catappa,,,,,,,,
70,cocos nucifera,canarium indicum,,,,,,,,
71,juglans regia,simmondsia chinensis,,,,,,,,
72,j. regia,cola acuminatum,,,,,,,,
73,corylus maxima,macadamia spp,,,,,,,,
74,cola nitida,pachira aquatica,,,,,,,,
75,corylus americana,caryocar amygdaliferum,,,,,,,,
76,juglans ailanthifolia,sclerocarya caffra,,,,,,,,
77,corylus ferox,pinus cembroides,,,,,,,,
78,terminalia catappa,ricinodendron rautanenii,,,,,,,,
79,terminalia,lecythis usitata,,,,,,,,
80,canarium indicum,lecythis ollaria,,,,,,,,
81,simmondsia chinensis,castanospermum australe,,,,,,,,
82,cola acuminatum,telfairia pedata,,,,,,,,
83,macadamia spp,arachis hypogaea,,,,,,,,
84,macadamia,caryocar spp,,,,,,,,
85,pachira aquatica,pinus pinea,,,,,,,,
86,caryocar amygdaliferum,canarium ovatum,,,,,,,,
87,sclerocarya caffra,pinus edulis,,,,,,,,
88,pinus cembroides,santalum acuminatum,,,,,,,,
89,ricinodendron rautanenii,macadamia tetraphylla,,,,,,,,
90,lecythis usitata,lecythis pisonis,,,,,,,,
91,lecythis ollaria,carya ovata,,,,,,,,
92,castanospermum australe,carya laciniosa,,,,,,,,
93,telfairia pedata,corylus heterophylla,,,,,,,,
94,arachis hypogaea,caryocar nuciferum,,,,,,,,
95,caryocar spp,pinus cembra,,,,,,,,
96,pinus pinea,terminalia spp,,,,,,,,
97,canarium ovatum,inocarpus fagifer,,,,,,,,
98,pinus edulis,corylus colurna,,,,,,,,
99,santalum acuminatum,trapa spp,,,,,,,,
100,macadamia tetraphylla,pterocarya spp,,,,,,,,
101,lecythis pisonis,cordeauxia edulis,,,,,,,,
102,carya ovata,,,,,,,,,
103,carya laciniosa,,,,,,,,,
104,corylus heterophylla,,,,,,,,,
105,caryocar nuciferum,,,,,,,,,
106,pinus cembra,,,,,,,,,
107,terminalia spp,,,,,,,,,
108,inocarpus fagifer,,,,,,,,,
109,corylus colurna,,,,,,,,,
110,trapa spp,,,,,,,,,
111,pterocarya spp,,,,,,,,,
112,cordeauxia edulis,,,,,,,,,
