,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,lavandulaangustifolia,lavandulaangustifolia,,,lavandulaangustifolia_depression,lavandulaangustifolia_ictor,lavandula officinalis chaix_restlessness,lavandula officinalis chaix_anxiolytic,,lavandulaangustifolia_antidepressant-like
1,lavandulaangustifolia miller,lavandula angustifolia,,,lavandulaangustifolia_mental disorders,lavandula angustifolia_nervous systemdisorders,,,,lavandulaangustifolia_centralnervous system
2,lavandula angustifolia,lavandula officinalis,,,lavandulaangustifolia_stress,lavandula officinalis_nervous systemdisorders,,,,lavandulaangustifolia_anxiolytic
3,l. angustifolia,lavandulaangustifolia miller,,,lavandulaangustifolia_anxiety,,,,,lavandulaangustifolia miller_antidepressive
4,lavandula angustifolia mill,lavandula officinalis chaix,,,lavandula angustifolia_anxiety,,,,,lavandulaangustifolia miller_relievestress
5,lavandula officinalis chaix,l. angustifolia,,,lavandula angustifolia_stress,,,,,lavandulaangustifolia miller_anxiolytic
6,lavandula officinalis,lavandula angustifolia mill,,,lavandula officinalis_anxiety,,,,,lavandula officinalis chaix_antidepressive
7,,,,,lavandula officinalis_stress,,,,,lavandula officinalis chaix_relievestress
8,,,,,lavandulaangustifolia miller_restlessness,,,,,
9,,,,,lavandulaangustifolia miller_depression,,,,,
10,,,,,lavandulaangustifolia miller_mental disorders,,,,,
11,,,,,lavandulaangustifolia miller_stress,,,,,
12,,,,,lavandulaangustifolia miller_anxiety,,,,,
13,,,,,lavandula officinalis chaix_anxiety,,,,,
14,,,,,lavandula officinalis chaix_stress,,,,,
15,,,,,lavandula officinalis chaix_depression,,,,,
16,,,,,lavandula officinalis chaix_mental disorders,,,,,
