,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,digitalis lanata,digitalis lanata,ricinus communis,sorghum,vinca_leukemia,,,,,
1,chondrodendron tomentosum,chondrodendron tomentosum,cinchona officinalis l,apocynumcannabinum,,,,,,
2,vinca,vinca,papaver somniferum l,carissagrandiflora,,,,,,
3,catharanthus roseus,catharanthus roseus,panax ginseng c.a.mey,,,,,,,
4,rauvolfia spp,rauvolfia,,,,,,,,
5,nerium spp,nerium,,,,,,,,
6,toxicodendron spp,toxicodendron,,,,,,,,
7,anacardium occidentale,anacardium occidentale,,,,,,,,
8,mangifera indica,mangifera indica,,,,,,,,
9,pistacia vera,pistacia vera,,,,,,,,
10,rhus spp,rhus,,,,,,,,
11,schinopsis spp,schinopsis,,,,,,,,
12,schinus spp,schinus,,,,,,,,
13,spondias spp,spondias,,,,,,,,
14,landolphia spp,landolphia,,,,,,,,
15,funtumia elastica,funtumia elastica,,,,,,,,
16,strophanthus spp,strophanthus,,,,,,,,
17,thevetia spp,thevetia,,,,,,,,
