,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,sechium edule,sechium edule,,pastadendron italica,,solanum melongena_melancholy,,,,
1,sicana odorifera,sicana odorifera,,pastadendron,,solanum melongena_bad breath,,,,
2,cucumis melo,cucumis melo,,abelomoschus esculentus,,solanum melongena_cancer,,,,
3,cucumis,lycopersicon esculentum,,phaseolus spp,,solanum melongena_leprosie,,,,
4,lycopersicon esculentum,solanum melongena,,ph. vulgaris,,solanum melongena_insanity,,,,
5,solanum melongena,artocarpus altilis,,vigna,,solanum melongena_changes in skin color,,,,
6,artocarpus altilis,artocarpus heterophyllus,,vicia,,solanum melongena_obstructions in the liver and spleen,,,,
7,artocarpus heterophyllus,artocarpus odoratissima,,cicer,,solanum melongena_hemorrhoids,,,,
8,a. heterophyllus,abelmoschus esculentus,,p. persicavar. nectarina,,solanum melongena_pustules,,,,
9,artocarpus odoratissima,solanum macrocarpum,,hibiscus e,,,,,,
10,a.odoratissima,momordica charantia,,pisum,,,,,,
11,abelmoschus esculentus,cucurbita moschata,,,,,,,,
12,solanum macrocarpum,zea mays,,,,,,,,
13,momordica charantia,cucurbita pepo,,,,,,,,
14,cucurbita moschata,cucumis sativus,,,,,,,,
15,cucurbita,luffa acutangula,,,,,,,,
16,zea mays,capsicum spp,,,,,,,,
17,cucurbita pepo,cucurbita maxima,,,,,,,,
18,cucumis sativus,malus sylvestris,,,,,,,,
19,luffa acutangula,pyrus communis,,,,,,,,
20,capsicum spp,prunus armeniaca,,,,,,,,
21,cucurbita maxima,prunus persica,,,,,,,,
22,malus sylvestris,fragaria chiloensis,,,,,,,,
23,pyrus communis,fragaria virginica,,,,,,,,
24,prunus armeniaca,fragaria vesca,,,,,,,,
25,prunus,rubus,,,,,,,,
26,prunus persica,,,,,,,,,
27,fragaria chiloensis,,,,,,,,,
28,f. virginica,,,,,,,,,
29,f. vesca,,,,,,,,,
30,rubus,,,,,,,,,
