,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,gaultheria procumbens,gaultheria procumbens,,pimpanella anisum,dioscorea villosa_diverticulitis,gaultheria procumbens_arthritis,gaultheria procumbens_inflammation,gaultheria procumbens_reduce joint/muscle inflammation,hamamelis virginiana_liniment,dioscorea villosa_breast enlargement
1,hamamelis virginiana,hamamelis virginiana,,salvia officinais,pausinystalia yohimbe_erectile dysfunction,dioscorea villosa_birth control,gaultheria procumbens_corns,gaultheria procumbens_pain-reliever,,dioscorea villosa_birth control
2,salix alba,salix alba,,medicago sativa,pausinystalia yohimbe_dry mouth,vitex agnus-castus_reduction in menstrual flow,hamamelis virginiana_bruises,hamamelis virginiana_reduce blood flow,,echinacea_breast feeding (lactation
3,dioscorea villosa,dioscorea villosa,,petrselinum crispum,echinacea spp_colds and flu,cimifuga racemosa_reduction in menstrual flow,echinacea_bladder infections,hamamelis virginiana_eye wash,,echinacea spp_breast feeding (lactation
4,pausinystalia yohimbe,pausinystalia yohimbe,,matricaria recuitita,"echinacea spp_cuts, scrapes, & abscesses",caulophyllum thalictroides_reduction in menstrual flow,echinacea_aging,salix alba_pain-killer,,allium sativum_breast feeding (lactation
5,echinacea,echinacea spp,,,echinacea spp_earache,daucus carota_reduction in menstrual flow,echinacea_tendinitis,,,vitex agnus-castus_reduction in menstrual flow
6,echinacea spp,oenothera biennis,,,echinacea spp_genital herpes & cold sores,apium graveolens_reduction in menstrual flow,echinacea_bursitis,,,vitex agnus-castus_breast feeding (lactation
7,oenothera biennis,matricaria recutita,,,echinacea spp_dry mouth,anethum graveolens_reduction in menstrual flow,echinacea_athlete's foot,,,cimifuga racemosa_reduction in menstrual flow
8,matricaria recutita,ginkgo biloba,,,oenothera biennis_dry mouth,althaea officinalis_reduction in menstrual flow,echinacea_burns,,,caulophyllum thalictroides_reduction in menstrual flow
9,ginkgo,allium sativum,,,matricaria recutita_fungal infections,curcuma longa_reduction in menstrual flow,echinacea spp_bladder infections,,,daucus carota_reduction in menstrual flow
10,ginkgo biloba,panax spp,,,matricaria recutita_diverticulitis,capsicum spp_earache,echinacea spp_aging,,,apium graveolens_reduction in menstrual flow
11,allium sativum,centella asiatica,,,ginkgo biloba_erectile dysfunction,camellia sinensis_diverticulitis,echinacea spp_tendinitis,,,anethum graveolens_reduction in menstrual flow
12,panax spp,equisetum arvense,,,ginkgo biloba_dizziness,maranta arundinacea_athlete's foot,echinacea spp_bursitis,,,althaea officinalis_reduction in menstrual flow
13,centella asiatica,silybum marianum,,,allium sativum_diabetes,trigonella foenum-graecum_breast feeding (lactation,echinacea spp_athlete's foot,,,curcuma longa_reduction in menstrual flow
14,equisetum arvense,mentha piperita,,,allium sativum_earache,jasminum sambac_breast feeding (lactation,echinacea spp_burns,,,pimpinella anisum_breast feeding (lactation
15,silybum marianum,portulaca oleracea,,,allium sativum_fungal infections,mitchella repens_breast feeding (lactation,oenothera biennis_aging,,,foeniculum vulgare_breast feeding (lactation
16,mentha piperita,thymus vulgaris,,,allium sativum_colds and flu,hypericum perforatum_bruises,oenothera biennis_angina,,,petroselinum crispum_breast feeding (lactation
17,portulaca oleracea,salix spp,,,panax spp_erectile dysfunction,equisetum spp_bursitis/tendinitis,matricaria recutita_aging,,,serenoa repens_breast enlargement
