,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,ficuscarica,ficus carica,,oxalis,,mangifera indica_allergic reactions,,,carica papaya_digestive enzyme,
1,ficus carica,mangifera indica,,spondias lutea,,anacardium occidentale_rashes,,,actinidia chinensis_high in vitamin c,
2,mangifera indica,carica papaya,,flacourtia,,blighia sapida_vomiting sickness of jamaica,,,,
3,carica papaya,anacardium occidentale,,durio zibenthinus,,blighia sapida_poisoning,,,,
4,anacardiumoccidentale,blighia sapida,,spondias dulcis,,,,,,
5,anacardium occidentale,durio zibethinus,,flacourtia indica,,,,,,
6,blighia sapida,pouteria caimito,,,,,,,,
7,durio zibethinus,malpighia glabra,,spondias purpurea,,,,,,
8,pouteria caimito,persea americana,,doryalis caffra,,,,,,
9,malpighia glabra,carissa grandiflora,,doryalis hebecarpa,,,,,,
10,malpighia,spondias cytherea,,philodendron,,,,,,
11,persea americana,euterpe oleracea,,,,,,,,
12,carissa grandiflora,rheedia brasiliensis,,,,,,,,
13,carissa,platonia insignis,,,,,,,,
14,spondias cytherea,musa x paradisiaca,,,,,,,,
15,euterpe oleracea,mangifera foetida,,,,,,,,
16,rheedia brasiliensis,antidesma bunius,,,,,,,,
17,platonia insignis,averrhoa bilimbi,,,,,,,,
18,musa x paradisiaca,rollinia deliciosa,,,,,,,,
19,mangifera foetida,borojoa patinoi,,,,,,,,
20,antidesma bunius,artocarpus altilis,,,,,,,,
21,averrhoa bilimbi,annona reticulata,,,,,,,,
22,rollinia deliciosa,eugenia tomentosa,,,,,,,,
23,borojoa patinoi,lucuma nervosa,,,,,,,,
24,artocarpus altilis,physalis peruviana,,,,,,,,
25,annona reticulata,muntingia calabura,,,,,,,,
26,annona,averrhoa carambola,,,,,,,,
27,eugenia tomentosa,monstera deliciosa,,,,,,,,
28,lucuma nervosa,dovyalis hebecarpa,,,,,,,,
29,physalis peruviana,artocarpus integer,,,,,,,,
30,muntingia calabura,annona cherimola,,,,,,,,
31,averrhoa carambola,citrus medica,,,,,,,,
32,monstera deliciosa,citrus reticulata,,,,,,,,
33,dovyalis hebecarpa,cocos nucifera,,,,,,,,
34,artocarpus integer,chrysobalanus icaco,,,,,,,,
35,annona cherimola,theobroma grandiflora,,,,,,,,
36,citrus medica,eugenia javanica,,,,,,,,
37,citrus,passiflora mollissima,,,,,,,,
38,citrus reticulata,phoenix dactylifera,,,,,,,,
39,cocos nucifera,poncirus trifoliata,,,,,,,,
40,chrysobalanus icaco,rhodomyrtus tomentosa,,,,,,,,
41,theobroma grandiflora,lucuma salicifolia,,,,,,,,
42,eugenia javanica,phyllanthus emblica,,,,,,,,
43,passiflora mollissima,musa fehi,,,,,,,,
44,phoenix dactylifera,feijoa sellowiana,,,,,,,,
45,poncirus trifoliata,melicocca bijugatus,,,,,,,,
46,rhodomyrtus tomentosa,genipa americana,,,,,,,,
47,lucuma salicifolia,bouea macrophylla,,,,,,,,
48,phyllanthus emblica,passiflora quadangularis,,,,,,,,
49,musa fehi,passiflora edulis,,,,,,,,
50,feijoa sellowiana,passiflora ligularis,,,,,,,,
51,melicocca bijugatus,passiflora laurifolia,,,,,,,,
52,genipa americana,citrus x paradisi,,,,,,,,
53,bouea macrophylla,phyllanthus distichus,,,,,,,,
54,passiflora quadangularis,eugenia dombeyi,,,,,,,,
55,passiflora edulis,abbevillea fenzliana,,,,,,,,
56,passiflora ligularis,annona muricata,,,,,,,,
57,passiflora laurifolia,psidium guajava,,,,,,,,
58,citrus x paradisi,psidium guineense,,,,,,,,
59,phyllanthus distichus,psidium friedrichstalianum,,,,,,,,
60,eugenia dombeyi,campomanesia acida,,,,,,,,
61,abbevillea fenzliana,psidium molle,,,,,,,,
62,annona muricata,dillenia indica,,,,,,,,
63,psidium guajava,physalis ixocarpa,,,,,,,,
64,psidium guineense,annona diversifolia,,,,,,,,
65,psidium friedrichstalianum,garcinia livingstonei,,,,,,,,
66,campomanesia acida,spondias tuberosa,,,,,,,,
67,psidium molle,inga spp,,,,,,,,
68,dillenia indica,myrciaria cauliflora,,,,,,,,
69,dillenia,artocarpus heterophyllus,,,,,,,,
70,physalis ixocarpa,syzygium cumini,,,,,,,,
71,annona diversifolia,prunus salicifolia,,,,,,,,
72,garcinia,eriobotrya japonica,,,,,,,,
73,garcinia livingstonei,diospyros kaki,,,,,,,,
74,spondias tuberosa,zizyphus jujuba,,,,,,,,
75,inga spp,carissa carandas,,,,,,,,
76,myrciaria cauliflora,actinidia chinensis,,,,,,,,
77,artocarpus heterophyllus,fortunella spp,,,,,,,,
78,syzygium cumini,,,,,,,,,
79,prunus salicifolia,,,,,,,,,
80,eriobotrya japonica,,,,,,,,,
81,diospyros kaki,,,,,,,,,
82,zizyphus jujuba,,,,,,,,,
83,carissa carandas,,,,,,,,,
84,actinidia chinensis,,,,,,,,,
85,actinidia,,,,,,,,,
86,fortunella spp,,,,,,,,,
