,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,sideritis scardica,sideritis scardica griseb,,s. rae-seri,,sideritis scardica griseb_virozi,,centaurim erythrea l_antidiabetic,centaurium erythrea l_antihyperglycaemic,
1,sideritis scardica griseb,sideritis raeseri boiss. & heldr,,sideritisscardica griseb,,sideritis scardica griseb_kongestiven sinuzit,,centaurim erythrea l_antilipidemic,,
2,sideritis,sideritis,,,,sideritis scardica griseb_grip,,centaurium erythrea l_antidiabetic,,
3,sideritis raeseri,centaurim erythrea l,,,,sideritis scardica griseb_nastinka,,centaurium erythrea l_antilipidemic,,
4,sideritis raeseri boiss. & heldr,centaurium erythrea l,,,,sideritis scardica griseb_bolka,,,,
5,sideritis raeseri boiss. &heldr. subsp. raeseri,,,,,sideritis raeseri boiss. & heldr_virozi,,,,
6,centaurim erythrea l,,,,,sideritis raeseri boiss. & heldr_kongestiven sinuzit,,,,
7,centaurium erythrea l,,,,,sideritis raeseri boiss. & heldr_grip,,,,
8,,,,,,sideritis raeseri boiss. & heldr_nastinka,,,,
9,,,,,,sideritis raeseri boiss. & heldr_bolka,,,,
10,,,,,,sideritis_nastinka,,,,
