,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,citrullus colocynthis l,citrullus colocynthis l,,macrotermes bellicosus,citrullus colocynthis l_diabetic neuropathy,senecio candicans dc_peptic ulcer disease,citrullus colocynthis l_peripheral neuropathy,citrullus colocynthis l_hypoglycemic,cantharellus cibarius_antioxidant,m. bellicosus_spasmolytic
1,citrullus colocynthis,corydalis hendersonii hemsl,,m. bellicosus,corydalis hendersonii hemsl_acute myocardial ischemia,cantharellus cibarius_cancer,citrullus colocynthis l_nerve originated pain,citrullus colocynthis l_antioxidant,cantharellus cibarius_pro-apoptotic,m. bellicosus_relaxation of basal tone
2,c. colocynthis,senecio candicans dc,,c. heldreichiana (kuntze) greuter,corydalis hendersonii hemsl_vasculitis,cantharellus cinereus_cancer,citrullus colocynthis l_diabetic rats,corydalis hendersonii hemsl_anti-inflammatory,cantharellus cibarius_cytotoxic,m. bellicosus_antimicrobial
3,corydalis hendersonii hemsl,crepis dioscoridis l,,c. crocifolia boiss. & heldr,corydalis hendersonii hemsl_high altitude polycythemia,craterellus cornucopioides_cancer,citrullus colocynthis_peripheral neuropathy,corydalis hendersonii hemsl_lowering blood pressure,cantharellus cibarius_antiproliferative,m. bellicosus_suppression of induced contractions
4,senecio candicans dc,crepis commutata (spreng.) greuter,,chios mastic,senecio candicans dc_gastric ulcer,hydnum repandum_cancer,citrullus colocynthis_diabetic rats,senecio candicans dc_antioxidant,cantharellus cinereus_antioxidant,m. bellicosus_anti-spasmodic
5,s. candicans,crepis incana sm,,crepis l,,,c. colocynthis_oxidative stress,senecio candicans dc_gastroprotective,cantharellus cinereus_pro-apoptotic,m. bellicosus_anti-inflammatory
6,crepis,cantharellus cibarius,,phytosia crocifolia (boiss. & heldr.) kamari & greuter,,,macrotermes bellicosus_inflammatory diseases,crepis dioscoridis l_antioxidant,cantharellus cinereus_cytotoxic,corydalis hendersonii hemsl_anti-acute myocardial ischemia
7,c. dioscoridis l,cantharellus cinereus,,,,,macrotermes bellicosus_dysentery,crepis dioscoridis l_anti-inflammatory,cantharellus cinereus_antiproliferative,c. heldreichiana (kuntze) greuter_antioxidant
8,c commutata (spreng.) greuter,craterellus cornucopioides,,,,,macrotermes bellicosus_diarrhea,crepis commutata (spreng.) greuter_antioxidant,craterellus cornucopioides_antioxidant,c. heldreichiana (kuntze) greuter_anti-inflammatory
9,c. incana sm,hydnum repandum,,,,,macrotermes bellicosus_infectious,crepis commutata (spreng.) greuter_anti-inflammatory,craterellus cornucopioides_pro-apoptotic,c. crocifolia boiss. & heldr_antioxidant
10,cantharellus cibarius,,,,,,chios mastic_arterial hypertension,crepis incana sm_antioxidant,craterellus cornucopioides_cytotoxic,c. crocifolia boiss. & heldr_anti-inflammatory
11,cantharellus cinereus,,,,,,,crepis incana sm_anti-inflammatory,craterellus cornucopioides_antiproliferative,cantharellus cibarius_cytotoxicity
12,craterellus cornucopioides,,,,,,,,hydnum repandum_antioxidant,cantharellus cibarius_induced apoptotic cell death
13,hydnum repandum,,,,,,,,hydnum repandum_pro-apoptotic,cantharellus cinereus_cytotoxicity
14,,,,,,,,,hydnum repandum_cytotoxic,cantharellus cinereus_induced apoptotic cell death
15,,,,,,,,,hydnum repandum_antiproliferative,craterellus cornucopioides_cytotoxicity
16,,,,,,,,,,craterellus cornucopioides_induced apoptotic cell death
17,,,,,,,,,,hydnum repandum_cytotoxicity
18,,,,,,,,,,hydnum repandum_induced apoptotic cell death
19,,,,,,,,,,chios mastic_improves blood pressure haemodynamics
