,NER_tp_in_ground,NER_tp_in_model,NER_fp,NER_fn,MedCond_tp,MedCond_fp,MedCond_fn,MedEff_tp,MedEff_fp,MedEff_fn
0,b. edulis (bull. : fr,boletus edulis (bull. : fr,p ostreatus (jacq. : fr) kummer,p ostreatus(jacq. : fr,,boletus edulis (bull. : fr_high blood pressure,,,boletus edulis (bull. : fr_anti-inflammatory,
1,boletus,l. edodes (berk.) sing,macrolepiota procera (scop. : fr.) sing,l. edodes(berk.) sing,,l. edodes (berk.) sing_high blood pressure,,,boletus edulis (bull. : fr_diuretic,
2,boletus edulis (bull fr,a. bisporus (lge.) sing,a. pantherina (dc. ex fr.) krombh,morchella delicios (l.)pers,,p ostreatus (jacq. : fr) kummer_high blood pressure,,,boletus edulis (bull. : fr_stimulant,
3,boletus edulis bull,pleurotus ostreatus (jack. :fr,,pleurotusostreatus,,a. bisporus (lge.) sing_high blood pressure,,,l. edodes (berk.) sing_anti-inflammatory,
4,b. edulis (bull. :fr,agaricus bisporus (lge.) sing,,lentinula,,pleurotus ostreatus (jack. :fr_high blood pressure,,,l. edodes (berk.) sing_diuretic,
5,l. edodes (berk,morchella deliciosa (l.)pers,,agaricus bisporus (lge.)sing,,agaricus bisporus (lge.) sing_high blood pressure,,,l. edodes (berk.) sing_stimulant,
6,l. edodes (berk.) sing,lactarius deliciosus (l.: fr,,macrolepiota procera(scop. : fr.) sing,,morchella deliciosa (l.)pers_high blood pressure,,,p ostreatus (jacq. : fr) kummer_anti-inflammatory,
7,a. bisporus (lge.) sing,lentinus edodes (brk) sing,,a. pantherina (dc. exfr.) krombh,,lactarius deliciosus (l.: fr_high blood pressure,,,p ostreatus (jacq. : fr) kummer_diuretic,
8,agaricus bisporus (lge. )sing,amanita caesarea (scop.) pers,,p ostreatus(jacq. :fr) kummer,,lentinus edodes (brk) sing_high blood pressure,,,p ostreatus (jacq. : fr) kummer_stimulant,
9,agaricus bisporus,lactarius deliciosus (l. ex fr.) s.f.gray,,b. edulis (bull.:fr,,amanita caesarea (scop.) pers_high blood pressure,,,a. bisporus (lge.) sing_anti-inflammatory,
